seed,environment_set,environment_variant,seen_fraction,coverage,phase,reached_phase2,final_mode,actions,forward_actions,turns,replans,information_replans,coverage_replans,resource_replans,refresh_replans,horizon_replans,observation_surprises,object_changes,temperature_changes,smell_changes,direct_hazard_entries,meat_collected,fatigue_health_losses,health,energy,terminated,truncated,neural_phase1_decisions,neural_uncertainty_fallbacks,neural_feasibility_fallbacks
10000,diverse,balanced,0.6,0.14666666666666667,1,False,information,40,32,8,32,32,0,0,0,0,0,0,0,0,0,0,2,8.0,0.841383457183839,False,True,0,0,0
10001,diverse,warm_hazard,0.6088888888888889,0.15555555555555556,1,False,information,40,34,6,34,26,0,0,8,0,8,1,0,35,0,1,3,7.0,9.2412805557251,False,True,0,0,0
10002,diverse,cold_hazard,0.5688888888888889,0.1511111111111111,1,False,information,40,33,7,33,23,0,0,10,0,10,1,0,33,0,1,2,8.0,1.1503740310668973,False,True,0,0,0
10003,diverse,resource_dense,0.7911111111111111,0.14666666666666667,1,False,information,40,32,8,32,32,0,0,0,0,0,0,0,0,0,0,2,8.0,0.4740256309509294,False,True,0,0,0
