seed,environment_set,environment_variant,seen_fraction,coverage,phase,reached_phase2,final_mode,actions,forward_actions,turns,replans,information_replans,coverage_replans,resource_replans,refresh_replans,horizon_replans,observation_surprises,object_changes,temperature_changes,smell_changes,direct_hazard_entries,meat_collected,fatigue_health_losses,health,energy,terminated,truncated,neural_phase1_decisions,neural_uncertainty_fallbacks,neural_feasibility_fallbacks
13000,diverse,balanced,0.9688888888888889,0.41333333333333333,2,True,coverage,234,160,74,141,53,15,32,41,2,40,4,0,192,0,3,16,0.0,9.622989702224732,True,False,0,0,0
