episode,global_step,epsilon,reward,coverage,final_health,length,new_tile_rate,revisit_rate,wall_hit_rate,turn_streak_rate,hazard_contact_rate,action_forward_rate,action_left_rate,action_right_rate,coverage_at_step_50,coverage_at_step_100,coverage_at_step_150,mean_loss,mean_q_loss,mean_aux_loss,aux_weight,eval_reward_mean,eval_coverage_mean,eval_final_health_mean,eval_length_mean,eval_survival_rate,eval_death_rate,eval_new_tile_rate_mean,eval_revisit_rate_mean,eval_wall_hit_rate_mean,eval_turn_streak_rate_mean,eval_hazard_contact_rate_mean,eval_action_forward_rate_mean,eval_action_left_rate_mean,eval_action_right_rate_mean,eval_coverage_at_step_50_mean,eval_coverage_at_step_100_mean,eval_coverage_at_step_150_mean,holdout_eval_reward_mean,holdout_eval_coverage_mean,holdout_eval_final_health_mean,holdout_eval_length_mean,holdout_eval_survival_rate,holdout_eval_death_rate,holdout_eval_new_tile_rate_mean,holdout_eval_revisit_rate_mean,holdout_eval_wall_hit_rate_mean,holdout_eval_turn_streak_rate_mean,holdout_eval_hazard_contact_rate_mean,holdout_eval_action_forward_rate_mean,holdout_eval_action_left_rate_mean,holdout_eval_action_right_rate_mean,holdout_eval_coverage_at_step_50_mean,holdout_eval_coverage_at_step_100_mean,holdout_eval_coverage_at_step_150_mean,eval_soft_score
21,2914,0.9692411111111111,-5.842257857561115,0.32,0,222,0.31981981981981983,0.18018018018018017,0.09009009009009009,0.0945945945945946,0.0,0.5900900900900901,0.22072072072072071,0.1891891891891892,0.1111111111111111,0.18222222222222223,0.2,0.033460487984120844,0.007454156409949064,0.17646365314722062,0.147375,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
22,3058,0.9677211111111111,-3.2998810663223272,0.28444444444444444,0,144,0.4375,0.13194444444444445,0.0763888888888889,0.041666666666666664,0.006944444444444444,0.6458333333333334,0.14583333333333334,0.20833333333333334,0.14222222222222222,0.26222222222222225,nan,0.031227446161210537,0.006967973196879029,0.16475024968385696,0.14725,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
23,3273,0.9654516666666667,-4.35596782946587,0.4311111111111111,0,215,0.44651162790697674,0.06511627906976744,0.08837209302325581,0.11162790697674418,0.004651162790697674,0.6,0.19534883720930232,0.20465116279069767,0.13333333333333333,0.21333333333333335,0.28444444444444444,0.02800775021314621,0.006069883145391941,0.14911039248108865,0.147125,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
24,3379,0.9643327777777778,-1.9236809012889866,0.27111111111111114,-1,106,0.5660377358490566,0.018867924528301886,0.05660377358490566,0.04716981132075472,0.018867924528301886,0.6415094339622641,0.16981132075471697,0.18867924528301888,0.1288888888888889,0.26222222222222225,nan,0.0288700208067894,0.006796759692952037,0.15015823692083358,0.147,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
25,3559,0.9624327777777778,-2.10022103023529,0.38222222222222224,0,180,0.4722222222222222,0.12777777777777777,0.03888888888888889,0.05,0.0,0.6388888888888888,0.19444444444444445,0.16666666666666666,0.14666666666666667,0.2311111111111111,0.3022222222222222,0.027236026152968405,0.00700355893932283,0.1377529762685299,0.146875,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
26,3700,0.9609444444444445,-4.345657739639283,0.21777777777777776,0,141,0.3404255319148936,0.14893617021276595,0.07801418439716312,0.09219858156028368,0.0070921985815602835,0.5673758865248227,0.20567375886524822,0.22695035460992907,0.10222222222222223,0.1688888888888889,nan,0.022882688231766223,0.006072349566966295,0.11455085426568985,0.14675,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
27,3851,0.9593505555555556,-5.021084153890613,0.27555555555555555,0,151,0.40397350993377484,0.13245033112582782,0.11920529801324503,0.046357615894039736,0.0,0.6556291390728477,0.2052980132450331,0.1390728476821192,0.1288888888888889,0.18222222222222223,0.27555555555555555,0.024776693154126405,0.007341400114819407,0.11891077980399131,0.146625,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
28,3957,0.9582316666666667,-10.56488603782654,0.09777777777777778,0,106,0.19811320754716982,0.14150943396226415,0.2358490566037736,0.12264150943396226,0.009433962264150943,0.5754716981132075,0.2169811320754717,0.20754716981132076,0.08888888888888889,0.09333333333333334,nan,0.020613431744277478,0.005322203785181045,0.10437697507441043,0.1465,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29,4091,0.9568172222222222,-2.520155387878418,0.24,0,134,0.39552238805970147,0.12686567164179105,0.029850746268656716,0.12686567164179105,0.007462686567164179,0.5522388059701493,0.21641791044776118,0.23134328358208955,0.10222222222222223,0.18666666666666668,nan,0.020749416947364808,0.005771907651796937,0.1023228619247675,0.146375,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
30,4137,0.9563316666666667,-3.8369019031524654,0.10666666666666667,0,46,0.5,0.0,0.13043478260869565,0.043478260869565216,0.043478260869565216,0.6304347826086957,0.21739130434782608,0.15217391304347827,nan,nan,nan,0.018747010640799998,0.005957883968949318,0.08744702264666557,0.14625,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
