update,episodes_seen,global_step,rollout_ext_reward_mean,rollout_int_reward_mean,train_reward_mean,train_coverage_mean,train_final_health_mean,train_length_mean,train_new_tile_rate_mean,train_revisit_rate_mean,train_wall_hit_rate_mean,train_turn_streak_rate_mean,train_hazard_contact_rate_mean,train_action_forward_rate_mean,train_action_left_rate_mean,train_action_right_rate_mean,train_max_no_new_tile_streak_mean,train_stagnation_step_rate_mean,train_coverage_gain_25_mean,train_turn_oscillation_rate_mean,train_forward_after_turn_success_rate_mean,train_coverage_at_step_50_mean,train_coverage_at_step_100_mean,train_coverage_at_step_150_mean,mean_total_loss,mean_policy_loss,mean_ext_value_loss,mean_int_value_loss,mean_rnd_loss,mean_entropy,mean_turn_balance_loss,mean_turn_floor_loss,eval_reward_mean,eval_coverage_mean,eval_final_health_mean,eval_length_mean,eval_survival_rate,eval_death_rate,eval_new_tile_rate_mean,eval_revisit_rate_mean,eval_wall_hit_rate_mean,eval_turn_streak_rate_mean,eval_hazard_contact_rate_mean,eval_action_forward_rate_mean,eval_action_left_rate_mean,eval_action_right_rate_mean,eval_max_no_new_tile_streak_mean,eval_stagnation_step_rate_mean,eval_coverage_gain_25_mean,eval_turn_oscillation_rate_mean,eval_forward_after_turn_success_rate_mean,eval_coverage_at_step_50_mean,eval_coverage_at_step_100_mean,eval_coverage_at_step_150_mean,holdout_eval_reward_mean,holdout_eval_coverage_mean,holdout_eval_final_health_mean,holdout_eval_length_mean,holdout_eval_survival_rate,holdout_eval_death_rate,holdout_eval_new_tile_rate_mean,holdout_eval_revisit_rate_mean,holdout_eval_wall_hit_rate_mean,holdout_eval_turn_streak_rate_mean,holdout_eval_hazard_contact_rate_mean,holdout_eval_action_forward_rate_mean,holdout_eval_action_left_rate_mean,holdout_eval_action_right_rate_mean,holdout_eval_max_no_new_tile_streak_mean,holdout_eval_stagnation_step_rate_mean,holdout_eval_coverage_gain_25_mean,holdout_eval_turn_oscillation_rate_mean,holdout_eval_forward_after_turn_success_rate_mean,holdout_eval_coverage_at_step_50_mean,holdout_eval_coverage_at_step_100_mean,holdout_eval_coverage_at_step_150_mean,eval_soft_score
11,73,11264,-0.036417510360479355,0.025169197469949722,-5.659314592679341,0.27481481481481485,-0.16666666666666666,156.0,0.4068890364799283,0.06725468301290648,0.1107670993210335,0.1380501864235642,0.004711089388508743,0.5849108188138682,0.22970996754765363,0.18537921363847812,14.166666666666666,0.1286580543630516,0.045621859018598165,0.016277074950957458,0.7112975337031942,0.10962962962962963,0.19911111111111113,0.2611111111111111,0.06747562834061682,-0.0012146587832830846,0.08265923149883747,0.08964267373085022,0.0008325693706865422,0.9146920666098595,2.0212968770860762e-05,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12,81,12288,-0.03876720741391182,0.024077383801341057,-5.743375808000565,0.23500000000000001,-0.25,143.25,0.372409329107498,0.08655418117392463,0.145504873807529,0.13103782754461163,0.006828959192548761,0.6044683840889516,0.2026768004054399,0.19285481550560846,19.75,0.20471789033670262,0.041155578603495266,0.0165213816487464,0.6029662591228806,0.10777777777777778,0.17629629629629628,0.21185185185185185,0.1008206584956497,-0.0003325594589114189,0.15087714418768883,0.08384981472045183,0.0007534061223850586,0.84823077917099,3.17149693103147e-05,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
13,91,13312,-0.04006735235452652,0.02886147052049637,-4.30446971654892,0.23777777777777778,-0.3,119.2,0.4428533935954131,0.10825616797062505,0.12152287025435109,0.07936324719411884,0.008888432351817691,0.6726324318203893,0.17736238245011102,0.15000518572949978,14.9,0.14143262828489153,0.04836918914418914,0.004933485290938007,0.6588892119189672,0.12000000000000002,0.2076190476190476,0.27555555555555555,0.11535406019538641,-0.0010075108148157597,0.17579528968781233,0.08948238007724285,0.0008209190127672628,0.8549222052097321,8.266436661519272e-06,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
14,98,14336,-0.04174336791038513,0.020443890243768692,-5.904273169381278,0.2253968253968254,-0.14285714285714285,134.28571428571428,0.3815094498073665,0.12547614057114043,0.17880242676568223,0.0754926158682744,0.005533801287586673,0.6857880171441894,0.1741660128338933,0.14004597002191752,25.142857142857142,0.2596355600575344,0.042346269452622286,0.0065064344226887505,0.5518719375862233,0.10793650793650793,0.18222222222222223,0.20444444444444446,0.09956175507977605,-0.0012875432148575783,0.1820099800825119,0.05488485191017389,0.0006258696303120814,0.9112166985869408,1.1360524883485823e-05,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
15,104,15360,-0.05145656317472458,0.01839010789990425,-5.649267752965291,0.23703703703703702,-0.3333333333333333,137.0,0.3836050984964569,0.0918288867605246,0.1726778239280686,0.09465863820797492,0.008046177183293023,0.6481118091850501,0.18654935570408906,0.16533883511086084,19.0,0.19153186612071435,0.041769085411942554,0.007839506172839506,0.628589629953558,0.10814814814814815,0.1948148148148148,0.2681481481481482,0.08103322074748576,-0.000303380424156785,0.15743836760520935,0.04124663886614144,0.0006314445417956449,0.9318992868065834,2.112757093897244e-05,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
16,112,16384,-0.04776816815137863,0.019295096397399902,-8.181275010108948,0.23944444444444443,-0.125,167.75,0.32256823201490603,0.08599292788468135,0.17020937179598383,0.14843499267158203,0.002640234874486843,0.5787705316955712,0.22346381603403992,0.19776565227038884,34.5,0.2796654359652778,0.03537244152046784,0.01534891102260982,0.5435924353343582,0.10999999999999999,0.15444444444444444,0.2122222222222222,0.07653315574862063,0.00010183826088905334,0.1575190145522356,0.030873984331265092,0.0005854988485225476,0.917566753923893,2.1754382593774935e-05,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
17,118,17408,-0.03394436836242676,0.019033903256058693,-5.9566125472386675,0.23555555555555555,0.0,143.0,0.3786723805658583,0.07596803586634225,0.14431185526353796,0.13832742802458373,0.00631882143243584,0.5989522716957384,0.18537437527855538,0.2156733530257062,17.333333333333332,0.18165270419386323,0.04184773101523311,0.010723391679102086,0.6734380015254113,0.10592592592592594,0.15466666666666667,0.22777777777777777,0.06884365575388074,-0.000745072029531002,0.15644581522792578,0.019865018199197948,0.0005769624040112831,0.9572398141026497,3.8458709859412465e-05,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
18,127,18432,-0.04002980887889862,0.021832885220646858,-5.551365613937378,0.23703703703703705,-0.5555555555555556,139.55555555555554,0.37496414276966195,0.10729955090417638,0.09507786651874929,0.14346271715544973,0.0050726652964082596,0.5773415601925875,0.22147297217879844,0.201185467628614,16.11111111111111,0.13789492670113873,0.04365425136916365,0.020386370922780207,0.6278722397327049,0.10765432098765432,0.19444444444444445,0.27111111111111114,0.03921233303844929,0.00024046935141086578,0.0894489036872983,0.025746533880010247,0.0006271288730204105,0.9626893699169159,2.678747353002109e-05,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
19,132,19456,-0.038823459297418594,0.016608837991952896,-4.678422641754151,0.2213333333333333,-0.4,133.0,0.3636227614056849,0.1162694356993303,0.06238607270865335,0.16696027155198878,0.0077722842688774775,0.5422782698136684,0.21542659117422241,0.24229513901210908,15.4,0.146164167620039,0.03812698412698413,0.01578835302885127,0.6261057382333978,0.11644444444444443,0.17866666666666667,0.2644444444444444,0.025546755408868194,-0.0006302577676251531,0.06911515537649393,0.019833793747238815,0.0005271760273899417,0.9412441328167915,8.188136174869243e-06,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
20,142,20480,-0.04815438389778137,0.017884712666273117,-6.261203479766846,0.22444444444444445,0.0,144.4,0.35590304528978434,0.08984405344489982,0.14271091205427347,0.15213980715515102,0.004717361659690484,0.5884580107889577,0.21134944024412167,0.20019254896692068,24.9,0.23721776855588775,0.03778495270161937,0.016900729576859654,0.5872113036326663,0.09866666666666667,0.1693827160493827,0.2385185185185185,0.09641445614397526,7.209368050098419e-05,0.2093072608113289,0.01897135062608868,0.0004967663408024237,0.9146909788250923,3.71382556799138e-06,0.0,-73.64994146220684,0.04488888888888889,0.0,120.5,0.0,1.0,0.07647457165893973,0.0,0.9210595276489955,0.0,0.0,0.9975340993079354,0.0024659006920647723,0.0,111.1,0.8788027317841065,0.00762222222222222,0.0,0.2,0.04488888888888889,0.045925925925925926,nan,-71.23261693060398,0.03955555555555555,0.0,117.0,0.0,1.0,0.06845064544729323,0.0,0.9290543876932945,0.0,0.0,0.9975050331405878,0.001668520578420467,0.0008264462809917355,108.8,0.8854565375232177,0.006918518518518518,0.0,0.3,0.03955555555555555,0.04,nan,-0.12445874292070747
21,147,21504,-0.039158813655376434,0.01780855283141136,-6.304234504699707,0.22044444444444444,0.0,142.0,0.3357936331045258,0.0983809202196229,0.1649678776614054,0.12780916959915184,0.004426887133157761,0.5991424309855541,0.18169056228575411,0.2191670067286918,24.4,0.24460905113982986,0.03642912572436381,0.013296964348035557,0.5570247323735696,0.10755555555555556,0.16622222222222222,0.2414814814814815,0.028270590817555785,-0.005173813260626048,0.0857261335477233,0.015067390515469015,0.0004938765305269044,0.8723242580890656,8.312005707722392e-06,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
22,154,22528,-0.04948106035590172,0.021322421729564667,-5.770849015031542,0.2596825396825397,0.0,138.0,0.43935097430303377,0.08382348853239864,0.15452048240325839,0.07986582375112943,0.008161800759329417,0.6776949452386907,0.15479103473412614,0.16751402002718313,19.428571428571427,0.17412597466919352,0.04780682353456679,0.002122145295971928,0.6764588191607351,0.12507936507936507,0.19022222222222224,0.2414814814814815,0.11232657916843891,8.632522076368332e-05,0.23493358399719,0.02250702097080648,0.0005156924235052429,0.849814847111702,1.843397083689524e-05,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
23,163,23552,-0.055273495614528656,0.01654639095067978,-6.990580982632107,0.22419753086419755,0.0,128.55555555555554,0.3867647764353104,0.0868519256489822,0.20562298931799866,0.08268262339972028,0.008840508143812275,0.6792396914022913,0.16577823781092518,0.1549820707867836,29.444444444444443,0.27820759684736474,0.04348475941068534,0.005950068664917497,0.5915637860082305,0.10944444444444444,0.18074074074074073,0.28555555555555556,0.12391896604094654,0.00014201668091118336,0.24074084497988224,0.040745451813563704,0.00044107254871050827,0.8703967034816742,2.180840570364939e-05,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
24,171,24576,-0.037149399518966675,0.019094476476311684,-6.493113309144974,0.23555555555555557,-0.125,140.625,0.37941714989787934,0.06728312441218907,0.1957760062774525,0.09536167924790263,0.007780166115626829,0.642476280587521,0.17773572297648405,0.17978799643599502,24.625,0.20132141175311558,0.039636243386243386,0.0037727383284448307,0.6654599860118477,0.10055555555555556,0.18074074074074073,0.2544444444444445,0.03678947128355503,0.0002038157545030117,0.0969376228749752,0.011391465086489916,0.00045811616291757673,0.901909627020359,3.956417560857517e-05,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
25,178,25600,-0.03413265198469162,0.01619221828877926,-4.338611875261579,0.26730158730158726,0.0,137.42857142857142,0.42039118766455863,0.07440107642961535,0.13220100250550043,0.11467586552841834,0.008346047669471028,0.6269932665996745,0.18352940993053116,0.1894773234697944,11.428571428571429,0.13529676013667674,0.04625935374149659,0.005640387416640964,0.682843603732308,0.11682539682539682,0.21481481481481482,0.32,0.026191224344074726,-0.0002570534124970436,0.07856841525062919,0.010777139395941049,0.0003926914323528763,0.9308885857462883,1.9312823162920267e-05,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
26,186,26624,-0.0437881276011467,0.01718289405107498,-5.659765064716339,0.23500000000000001,-0.125,136.625,0.3868417825617918,0.09436693518884565,0.1280121224304095,0.12657360224028466,0.004469732888262398,0.6092208401810468,0.18544824349439665,0.2053309163245564,19.75,0.1972429641768054,0.0410354002712196,0.007100135467604688,0.6293177787385105,0.10944444444444446,0.18444444444444444,0.24888888888888888,0.04416698310524225,-0.0007734633982181549,0.11533219087868929,0.011499789194203913,0.00043821968938573264,0.9456944763660431,4.223498589084329e-06,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
27,195,27648,-0.04133335500955582,0.01619761995971203,-5.010666105482313,0.20987654320987656,0.0,117.77777777777777,0.3980447747859414,0.07962278000520624,0.1087413804490665,0.15168166885209164,0.012692353620854118,0.5864089352402142,0.22452078640602824,0.18907027835375756,14.0,0.1390273685920285,0.04501499426499426,0.015756669278874987,0.6843641152510211,0.10277777777777777,0.19259259259259262,0.28888888888888886,0.03520767483860254,-9.361215052194893e-05,0.09459641808643937,0.010752898990176618,0.00038741176103940234,0.8880738019943237,2.3062724551436986e-05,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
28,203,28672,-0.041220419108867645,0.015236961655318737,-5.745109707117081,0.23722222222222222,-0.375,137.75,0.37866146432232184,0.08986502329879797,0.16244960089270205,0.11402855280772928,0.0060098018362720355,0.6309760885138218,0.19337429515837015,0.17564961632780798,20.125,0.2233309393935992,0.04102994402269765,0.009438260543066485,0.6217406721923848,0.10722222222222222,0.19,0.28,0.0345932028722018,-0.0009372911881655455,0.09722222667187452,0.009357455128338188,0.00036488759360508993,0.9062234833836555,7.799942821407058e-06,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
