episode,global_step,epsilon,reward,coverage,final_health,length,new_tile_rate,revisit_rate,wall_hit_rate,turn_streak_rate,hazard_contact_rate,action_forward_rate,action_left_rate,action_right_rate,max_no_new_tile_streak,stagnation_step_rate,coverage_gain_25,energy_spent,coverage_gain_per_energy,new_tiles_per_energy,obs_novelty_mean,turn_oscillation_rate,forward_after_turn_success_rate,coverage_at_step_50,coverage_at_step_100,coverage_at_step_150,mean_loss,mean_q_loss,mean_aux_loss,mean_imitation_loss,aux_weight,eval_reward_mean,eval_coverage_mean,eval_final_health_mean,eval_length_mean,eval_survival_rate,eval_death_rate,eval_new_tile_rate_mean,eval_revisit_rate_mean,eval_wall_hit_rate_mean,eval_turn_streak_rate_mean,eval_hazard_contact_rate_mean,eval_action_forward_rate_mean,eval_action_left_rate_mean,eval_action_right_rate_mean,eval_max_no_new_tile_streak_mean,eval_stagnation_step_rate_mean,eval_coverage_gain_25_mean,eval_energy_spent_mean,eval_coverage_gain_per_energy_mean,eval_new_tiles_per_energy_mean,eval_obs_novelty_mean_mean,eval_turn_oscillation_rate_mean,eval_forward_after_turn_success_rate_mean,eval_coverage_at_step_50_mean,eval_coverage_at_step_100_mean,eval_coverage_at_step_150_mean,holdout_eval_reward_mean,holdout_eval_coverage_mean,holdout_eval_final_health_mean,holdout_eval_length_mean,holdout_eval_survival_rate,holdout_eval_death_rate,holdout_eval_new_tile_rate_mean,holdout_eval_revisit_rate_mean,holdout_eval_wall_hit_rate_mean,holdout_eval_turn_streak_rate_mean,holdout_eval_hazard_contact_rate_mean,holdout_eval_action_forward_rate_mean,holdout_eval_action_left_rate_mean,holdout_eval_action_right_rate_mean,holdout_eval_max_no_new_tile_streak_mean,holdout_eval_stagnation_step_rate_mean,holdout_eval_coverage_gain_25_mean,holdout_eval_energy_spent_mean,holdout_eval_coverage_gain_per_energy_mean,holdout_eval_new_tiles_per_energy_mean,holdout_eval_obs_novelty_mean_mean,holdout_eval_turn_oscillation_rate_mean,holdout_eval_forward_after_turn_success_rate_mean,holdout_eval_coverage_at_step_50_mean,holdout_eval_coverage_at_step_100_mean,holdout_eval_coverage_at_step_150_mean,eval_soft_score
21,2697,0.9715316666666667,-24.26417547035217,0.08888888888888889,0,116,0.16379310344827586,0.02586206896551724,0.5344827586206896,0.08620689655172414,0.0,0.7241379310344828,0.13793103448275862,0.13793103448275862,65.0,0.6379310344827587,0.01688888888888889,100.22071876525861,0.0008425847018941657,0.18958155792618728,0.7054385718022356,0.0,0.2727272727272727,0.08444444444444445,0.08888888888888889,nan,0.029210143163800238,0.009143033344298602,0.136163592338562,0.0,0.147375,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
22,2819,0.9702438888888889,-8.416480472564698,0.21777777777777776,0,122,0.39344262295081966,0.00819672131147541,0.2540983606557377,0.05737704918032787,0.00819672131147541,0.6557377049180327,0.1721311475409836,0.1721311475409836,30.0,0.23770491803278687,0.044242424242424236,80.85219497680644,0.0026385595764534396,0.5936759047020239,0.867308238298299,0.0,0.7142857142857143,0.11555555555555555,0.16,nan,0.03158536683768034,0.008521389868110418,0.15663142502307892,0.0,0.14725,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
23,2941,0.9689561111111111,-3.8691046211719518,0.28444444444444444,0,122,0.5163934426229508,0.03278688524590164,0.18032786885245902,0.03278688524590164,0.00819672131147541,0.7295081967213115,0.13934426229508196,0.13114754098360656,10.0,0.09016393442622951,0.057090909090909095,90.11528210639943,0.0031071311486258572,0.6991045084408178,0.9579435957843285,0.0,0.8214285714285714,0.13333333333333333,0.24444444444444444,nan,0.030271545238792896,0.0078173884190619,0.1526195839047432,0.0,0.147125,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
24,3064,0.9676577777777777,-4.204150198459626,0.28,0,123,0.5040650406504065,0.06504065040650407,0.12195121951219512,0.024390243902439025,0.008130081300813009,0.6910569105691057,0.16260162601626016,0.14634146341463414,20.0,0.12195121951219512,0.05549758454106281,87.43952569961532,0.0031513843808140406,0.709061485683159,0.9420680410603349,0.0,0.6571428571428571,0.17333333333333334,0.2577777777777778,nan,0.02778436690568924,0.0069022724404931065,0.14205506294965745,0.0,0.147,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
25,3271,0.9654727777777777,-14.23818180131911,0.28,0,207,0.2995169082125604,0.04830917874396135,0.30434782608695654,0.06280193236714976,0.0,0.6521739130434783,0.178743961352657,0.16908212560386474,39.0,0.3961352657004831,0.03442680776014111,130.43982667922936,0.0021125108992454205,0.47531495233021953,0.8604227887465216,0.004830917874396135,0.4406779661016949,0.13333333333333333,0.20444444444444446,0.21333333333333335,0.024619615450501443,0.006263024918735027,0.12498104721307754,0.0,0.146875,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
26,3437,0.9637205555555556,-3.8299256758689904,0.36444444444444446,0,166,0.4879518072289157,0.06626506024096386,0.10843373493975904,0.05421686746987952,0.0,0.6626506024096386,0.15060240963855423,0.18674698795180722,10.0,0.06626506024096386,0.05535714285714286,120.13262548446644,0.0029966880233259306,0.6742548052483343,0.9701422023821717,0.0,0.6739130434782609,0.13777777777777778,0.25333333333333335,0.31555555555555553,0.02412021569907665,0.0068143052514642475,0.11792783737182617,0.0,0.14675,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
27,3575,0.9622638888888889,-22.105786348819723,0.2088888888888889,0,138,0.3333333333333333,0.043478260869565216,0.32608695652173914,0.09420289855072464,0.0,0.7028985507246377,0.13768115942028986,0.15942028985507245,60.0,0.463768115942029,0.04022792022792023,100.02653665542586,0.002043902061197223,0.45987796376937506,0.7352378278263763,0.0,0.4642857142857143,0.1511111111111111,0.16444444444444445,nan,0.01978038577362895,0.005934050865471363,0.09443366006016732,0.0,0.146625,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
28,3766,0.9602477777777778,-25.916698369979862,0.28,0,191,0.32460732984293195,0.015706806282722512,0.2670157068062827,0.08376963350785341,0.0,0.6073298429319371,0.19895287958115182,0.193717277486911,62.0,0.4083769633507853,0.03475694444444445,120.14950828552212,0.0022934388953197216,0.5160237514469374,0.8265014450234262,0.0,0.46551724137931033,0.1111111111111111,0.21333333333333335,0.27555555555555555,0.017975367605686188,0.006261993432417512,0.07995476834475994,0.0,0.1465,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29,3858,0.9592766666666667,-14.015778235912322,0.13777777777777778,0,92,0.32608695652173914,0.010869565217391304,0.4673913043478261,0.021739130434782608,0.010869565217391304,0.8043478260869565,0.08695652173913043,0.10869565217391304,36.0,0.3695652173913043,0.03333333333333333,90.13122129440318,0.001479324604931464,0.3328480361095794,0.7546919452341817,0.0,0.75,0.12444444444444444,nan,nan,0.0171796134673059,0.005912421597167849,0.07697483673691749,0.0,0.146375,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
30,4066,0.9570811111111112,-4.992503099918373,0.4311111111111111,0,208,0.46153846153846156,0.057692307692307696,0.16346153846153846,0.0625,0.0,0.6826923076923077,0.125,0.19230769230769232,18.0,0.125,0.048456790123456786,141.18574380874608,0.0030220237196514725,0.6799553369215813,0.9361165548849968,0.0,0.6415094339622641,0.10222222222222223,0.23555555555555555,0.3022222222222222,0.017078057304024695,0.005322229233570397,0.08038173504173755,0.0,0.14625,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
31,4184,0.9558355555555555,-4.998924833774566,0.27555555555555555,0,118,0.5169491525423728,0.01694915254237288,0.15254237288135594,0.05084745762711865,0.0,0.6864406779661016,0.1440677966101695,0.1694915254237288,9.0,0.07627118644067797,0.05491358024691358,100.48499841690065,0.0026980257290377062,0.6070557890334839,0.9875892703892606,0.0,0.7741935483870968,0.13333333333333333,0.26666666666666666,nan,0.018849400617182255,0.005902376817539334,0.08860238492488862,0.0,0.146125,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
32,4345,0.9541361111111111,-27.54698487997053,0.22666666666666666,0,161,0.3105590062111801,0.018633540372670808,0.2670807453416149,0.10559006211180125,0.0,0.5962732919254659,0.18633540372670807,0.21739130434782608,67.0,0.43478260869565216,0.03659451659451659,100.72366552352874,0.002206256305975201,0.4964076688444202,0.7877176467422811,0.0,0.4791666666666667,0.13333333333333333,0.13777777777777778,0.2,0.017566950153559448,0.00534223741851747,0.08373091034591199,0.0,0.146,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
33,4523,0.9522572222222222,-18.985234475135805,0.31555555555555553,0,178,0.39325842696629215,0.011235955056179775,0.2696629213483146,0.06179775280898876,0.0,0.6741573033707865,0.17415730337078653,0.15168539325842698,52.0,0.30337078651685395,0.03888888888888888,120.259375953674,0.002587000877428106,0.5820751974213239,0.8249900550141116,0.0056179775280898875,0.48936170212765956,0.1288888888888889,0.27555555555555555,0.31555555555555553,0.01706208297982812,0.005513237090781331,0.07916946262121201,0.0,0.145875,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
34,4643,0.9509905555555556,-3.3998267502784754,0.26222222222222225,0,120,0.48333333333333334,0.041666666666666664,0.15833333333333333,0.05,0.008333333333333333,0.6833333333333333,0.175,0.14166666666666666,18.0,0.11666666666666667,0.054000000000000006,80.76025476455672,0.003191889110915842,0.7181750499560643,0.9432631711543754,0.0,0.71875,0.13777777777777778,0.21333333333333335,nan,0.014863455900922418,0.005050568305887282,0.06732684578746558,0.0,0.14575,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
35,4782,0.9495233333333334,-4.791277153968814,0.28888888888888886,0,139,0.460431654676259,0.02877697841726619,0.20863309352517986,0.02158273381294964,0.0,0.697841726618705,0.15827338129496402,0.14388489208633093,19.0,0.14388489208633093,0.052063492063492055,100.30740146636943,0.002835727376905597,0.6380386598037594,0.9422129598594529,0.0,0.6578947368421053,0.12444444444444444,0.17777777777777778,nan,0.013455719780176878,0.004609537729993463,0.060746317356824876,0.0,0.145625,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
36,4931,0.9479505555555555,-3.7175512862205515,0.3511111111111111,0,149,0.5234899328859061,0.053691275167785234,0.19463087248322147,0.013422818791946308,0.0,0.7718120805369127,0.1342281879194631,0.09395973154362416,23.0,0.1610738255033557,0.05811728395061729,110.03382177352886,0.0031505464508919316,0.7088729514506845,0.9480214927380853,0.0,0.71875,0.13777777777777778,0.22666666666666666,nan,0.012812480563297868,0.0043528230860829355,0.05814197231084108,0.0,0.1455,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
37,5153,0.9456072222222223,-11.040364914417271,0.32,0,222,0.31981981981981983,0.04954954954954955,0.2882882882882883,0.08108108108108109,0.0,0.6576576576576577,0.17567567567567569,0.16666666666666666,18.0,0.26126126126126126,0.03519640852974186,140.07966585159284,0.0022526863812615773,0.5068544357838548,0.9344008468973691,0.0,0.5172413793103449,0.12,0.19555555555555557,0.24,0.013058647885918618,0.004340204549953342,0.05997209697961807,0.0,0.145375,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
38,5347,0.9435594444444444,-16.45856463503838,0.25333333333333335,0,194,0.28865979381443296,0.07216494845360824,0.25257731958762886,0.10824742268041238,0.005154639175257732,0.6134020618556701,0.19072164948453607,0.1958762886597938,78.0,0.4845360824742268,0.031111111111111114,120.51966319084134,0.0020651309694981186,0.46465446813707667,0.8409695038824037,0.005154639175257732,0.4444444444444444,0.16444444444444445,0.24,0.25333333333333335,0.013148211501538753,0.004460228746756912,0.05981399863958359,0.0,0.14525,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
39,5552,0.9413955555555555,-13.003330450296396,0.39555555555555555,0,205,0.4292682926829268,0.05365853658536585,0.1951219512195122,0.05853658536585366,0.0,0.6780487804878049,0.17073170731707318,0.15121951219512195,62.0,0.28292682926829266,0.049382716049382706,140.46029000282266,0.0027844959675311183,0.6265115926945015,0.8896817311348935,0.0,0.48148148148148145,0.1288888888888889,0.26666666666666666,0.3333333333333333,0.012422222178429365,0.0042896580416709185,0.05603833943605423,0.0,0.145125,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
40,5702,0.9398122222222223,-2.684380614757538,0.3511111111111111,0,150,0.52,0.02,0.12666666666666668,0.03333333333333333,0.0,0.6666666666666666,0.16,0.17333333333333334,10.0,0.04666666666666667,0.05777777777777777,100.23219633102401,0.003458635841140058,0.778193064256513,0.9737508776228548,0.0,0.7777777777777778,0.12,0.2311111111111111,0.3511111111111111,0.015378282605005162,0.005131242780147919,0.061581819451281,0.01317676343023777,0.145,-18.17367424180507,0.3075555555555555,0.0,161.1,0.0,1.0,0.44650848021745115,0.23446858449052593,0.08036866278932328,0.09780957812326321,0.0,0.7613457274973005,0.0921237807165918,0.14653049178610783,40.6,0.3336117940031194,0.04843848946986203,116.2816594457624,0.0026328656846732563,0.5923947790514826,0.0,0.0,0.38502902795499144,0.12844444444444447,0.22399999999999998,0.2768253968253968,-2.8357627479553225,0.3248888888888889,0.0,140.0,0.0,1.0,0.5203796939114097,0.22245300997914308,0.08098207653557825,0.03138467584141192,0.0008333333333333333,0.823814780426131,0.0994648575614702,0.0767203620123988,25.1,0.24336600747333287,0.057020073753407084,110.28345474243153,0.0029120755795608152,0.6552170054011835,0.0,0.0,0.48519227934088616,0.1386666666666667,0.25777777777777783,0.35777777777777775,0.5638984126984126
41,5841,0.938345,-0.9161093471050262,0.4,0,139,0.6402877697841727,0.014388489208633094,0.050359712230215826,0.02877697841726619,0.007194244604316547,0.7050359712230215,0.15827338129496402,0.1366906474820144,5.0,0.0,0.07116402116402118,100.59151759147626,0.003932295336889056,0.8847664508000376,0.9569249045385281,0.0,0.9459459459459459,0.1511111111111111,0.3022222222222222,nan,0.0123290365694889,0.00419602293654212,0.04743490940225976,0.012608808066163744,0.144875,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
42,5995,0.9367194444444444,-16.767232645511626,0.24444444444444444,0,154,0.35064935064935066,0.032467532467532464,0.2597402597402597,0.05844155844155844,0.0,0.6428571428571429,0.14935064935064934,0.2077922077922078,59.0,0.3961038961038961,0.03428571428571429,100.60221567153899,0.002385633342148125,0.536767501983328,0.8520674344442706,0.0,0.5217391304347826,0.15555555555555556,0.24444444444444444,0.24444444444444444,0.010624716856649943,0.003874827957978206,0.03821013814636639,0.012189715036324092,0.14475,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
43,6134,0.9352522222222223,-2.9550686988830566,0.3422222222222222,0,139,0.5467625899280576,0.02877697841726619,0.08633093525179857,0.050359712230215826,0.0,0.6618705035971223,0.17985611510791366,0.15827338129496402,18.0,0.1366906474820144,0.057460317460317455,100.48636856079078,0.003361428844683883,0.7563214900538736,0.9797858593115972,0.0,0.75,0.15555555555555556,0.28888888888888886,nan,0.010758418722876481,0.004002239471966667,0.037978844584098885,0.012634890420096261,0.144625,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
44,6322,0.9332677777777778,-4.8936808800697325,0.3511111111111111,0,188,0.4148936170212766,0.09574468085106383,0.15425531914893617,0.09574468085106383,0.0,0.6648936170212766,0.14893617021276595,0.18617021276595744,20.0,0.19680851063829788,0.043333333333333335,120.33981790542563,0.0028807311885672786,0.6481645174276377,0.9354018687313317,0.005319148936170213,0.6,0.14222222222222222,0.26666666666666666,0.3333333333333333,0.009991485459197844,0.0032842244587040375,0.03788291862500565,0.012331791488187653,0.1445,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
45,6428,0.9321488888888889,-16.686565353870396,0.10222222222222223,0,106,0.20754716981132076,0.04716981132075472,0.39622641509433965,0.07547169811320754,0.0,0.6509433962264151,0.1792452830188679,0.16981132075471697,71.0,0.6226415094339622,0.028000000000000004,100.86252717971807,0.0009694162987167292,0.21811866721126405,0.7651243578236941,0.0,0.3448275862068966,0.07555555555555556,0.08888888888888889,nan,0.009902897756546736,0.0035753470645951374,0.03501675504126719,0.012720069448862757,0.144375,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
46,6532,0.931051111111111,-2.4558265161514283,0.28888888888888886,0,104,0.6153846153846154,0.0,0.08653846153846154,0.04807692307692308,0.009615384615384616,0.7019230769230769,0.16346153846153846,0.1346153846153846,6.0,0.019230769230769232,0.06622222222222215,80.96977634429928,0.0035129706081307574,0.7904183868294204,0.9401838720120085,0.0,0.8461538461538461,0.13333333333333333,0.28,nan,0.009679951738300068,0.0034341673433248487,0.03477638800229345,0.012292899723563875,0.14425,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
47,6686,0.9294255555555555,-6.789406317472458,0.27555555555555555,0,154,0.3961038961038961,0.05844155844155844,0.22727272727272727,0.045454545454545456,0.0,0.6818181818181818,0.16233766233766234,0.15584415584415584,43.0,0.2532467532467532,0.038730158730158726,100.57529826164217,0.0026956033518869375,0.6065107541745609,0.9059604974724658,0.0,0.5952380952380952,0.1688888888888889,0.2577777777777778,0.27555555555555555,0.009701046627014875,0.0035785595287701915,0.0338626072875091,0.012420389002987317,0.144125,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
48,6859,0.9275994444444444,-12.044847679138186,0.29777777777777775,0,173,0.3815028901734104,0.06358381502890173,0.2023121387283237,0.08670520231213873,0.0,0.6473988439306358,0.17341040462427745,0.1791907514450867,38.0,0.2254335260115607,0.041904761904761896,140.6842636108396,0.002085047224220835,0.4691356254496879,0.9098323750117973,0.011560693641618497,0.5869565217391305,0.13777777777777778,0.23555555555555555,0.29777777777777775,0.008943382151690977,0.0032498779889595297,0.03019562436799918,0.013453343883156776,0.144,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
49,7029,0.925805,-4.916339175701142,0.3422222222222222,0,170,0.4470588235294118,0.047058823529411764,0.18235294117647058,0.058823529411764705,0.0058823529411764705,0.6764705882352942,0.15294117647058825,0.17058823529411765,33.0,0.2235294117647059,0.049841269841269846,110.48894453048676,0.003057118331731155,0.6878516246395098,0.9421918674518542,0.0058823529411764705,0.6444444444444445,0.1111111111111111,0.24444444444444444,0.29777777777777775,0.009986192653221744,0.0032174006337299943,0.03796396045280354,0.013067269963877541,0.143875,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
50,7118,0.9248655555555556,-5.7082122895717635,0.15555555555555556,0,89,0.38202247191011235,0.0449438202247191,0.2696629213483146,0.02247191011235955,0.011235955056179775,0.6966292134831461,0.12359550561797752,0.1797752808988764,20.0,0.21348314606741572,0.03777777777777778,70.13535513877858,0.0021545639971752304,0.48477689936442686,0.9187520315473559,0.0,0.5833333333333334,0.12444444444444444,nan,nan,0.008925238058769278,0.003140262660703489,0.03222170864631023,0.011531049385666847,0.14375,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
51,7312,0.9228177777777777,-16.099748888492584,0.25333333333333335,0,194,0.28865979381443296,0.030927835051546393,0.31958762886597936,0.07216494845360824,0.0,0.6391752577319587,0.1958762886597938,0.16494845360824742,78.0,0.4329896907216495,0.031111111111111114,130.1499894142148,0.0019123235430836358,0.430272797193818,0.866676577675381,0.005154639175257732,0.43636363636363634,0.12444444444444444,0.24,0.25333333333333335,0.010069649034578885,0.0031050151945757015,0.04011454659381083,0.012031817276562964,0.143625,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
52,7487,0.9209705555555555,-12.66707130599022,0.24888888888888888,0,175,0.3142857142857143,0.04,0.29714285714285715,0.05714285714285714,0.0,0.6514285714285715,0.16,0.18857142857142858,42.0,0.35428571428571426,0.03492063492063492,120.11496481895423,0.002035087341638807,0.4578946518687317,0.8569706084467371,0.0,0.4117647058823529,0.15555555555555556,0.21777777777777776,0.24888888888888888,0.009000624297186732,0.0034584780389975223,0.029698216622429236,0.012804520183375903,0.1435,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
