episode,global_step,epsilon,reward,coverage,final_health,length,new_tile_rate,revisit_rate,wall_hit_rate,turn_streak_rate,hazard_contact_rate,action_forward_rate,action_left_rate,action_right_rate,max_no_new_tile_streak,stagnation_step_rate,coverage_gain_25,energy_spent,coverage_gain_per_energy,new_tiles_per_energy,obs_novelty_mean,turn_oscillation_rate,forward_after_turn_success_rate,coverage_at_step_50,coverage_at_step_100,coverage_at_step_150,mean_loss,mean_ce_loss,mean_td_error,eval_reward_mean,eval_coverage_mean,eval_final_health_mean,eval_length_mean,eval_survival_rate,eval_death_rate,eval_new_tile_rate_mean,eval_revisit_rate_mean,eval_wall_hit_rate_mean,eval_turn_streak_rate_mean,eval_hazard_contact_rate_mean,eval_action_forward_rate_mean,eval_action_left_rate_mean,eval_action_right_rate_mean,eval_max_no_new_tile_streak_mean,eval_stagnation_step_rate_mean,eval_coverage_gain_25_mean,eval_energy_spent_mean,eval_coverage_gain_per_energy_mean,eval_new_tiles_per_energy_mean,eval_obs_novelty_mean_mean,eval_turn_oscillation_rate_mean,eval_forward_after_turn_success_rate_mean,eval_coverage_at_step_50_mean,eval_coverage_at_step_100_mean,eval_coverage_at_step_150_mean,holdout_eval_reward_mean,holdout_eval_coverage_mean,holdout_eval_final_health_mean,holdout_eval_length_mean,holdout_eval_survival_rate,holdout_eval_death_rate,holdout_eval_new_tile_rate_mean,holdout_eval_revisit_rate_mean,holdout_eval_wall_hit_rate_mean,holdout_eval_turn_streak_rate_mean,holdout_eval_hazard_contact_rate_mean,holdout_eval_action_forward_rate_mean,holdout_eval_action_left_rate_mean,holdout_eval_action_right_rate_mean,holdout_eval_max_no_new_tile_streak_mean,holdout_eval_stagnation_step_rate_mean,holdout_eval_coverage_gain_25_mean,holdout_eval_energy_spent_mean,holdout_eval_coverage_gain_per_energy_mean,holdout_eval_new_tiles_per_energy_mean,holdout_eval_obs_novelty_mean_mean,holdout_eval_turn_oscillation_rate_mean,holdout_eval_forward_after_turn_success_rate_mean,holdout_eval_coverage_at_step_50_mean,holdout_eval_coverage_at_step_100_mean,holdout_eval_coverage_at_step_150_mean,eval_soft_score
11,1693,0.9821294444444444,-3.3609176623821293,0.2222222222222222,0,104,0.47115384615384615,0.038461538461538464,0.028846153846153848,0.18269230769230768,0.019230769230769232,0.5384615384615384,0.38461538461538464,0.07692307692307693,13.0,0.07692307692307693,0.04822222222222222,70.35159678459155,0.003095562684164627,0.6965016039370411,0.9915511571496118,0.0,0.8275862068965517,0.1288888888888889,0.21777777777777776,nan,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12,1834,0.9806411111111111,-1.0767558369636536,0.3688888888888889,0,141,0.5815602836879432,0.06382978723404255,0.0,0.0851063829787234,0.0,0.6453900709219859,0.3191489361702128,0.03546099290780142,5.0,0.0,0.06574074074074075,100.10243654251089,0.0036407150218533833,0.8191608799170113,0.989301871145835,0.0,0.8648648648648649,0.1111111111111111,0.24444444444444444,nan,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
13,1965,0.9792583333333333,-11.226188973665241,0.15555555555555556,0,131,0.2595419847328244,0.05343511450381679,0.2366412213740458,0.16793893129770993,0.0,0.549618320610687,0.3816793893129771,0.06870229007633588,36.0,0.29770992366412213,0.025185185185185185,100.62084736824045,0.0015017873041566852,0.33790214343525415,0.897030368243961,0.0,0.6216216216216216,0.1111111111111111,0.15555555555555556,nan,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
14,2195,0.9768305555555555,-6.1454261779785195,0.39555555555555555,0,230,0.3826086956521739,0.05217391304347826,0.13478260869565217,0.14347826086956522,0.004347826086956522,0.5695652173913044,0.34347826086956523,0.08695652173913043,15.0,0.13478260869565217,0.04444444444444443,140.00405883789045,0.002793569803315313,0.6285532057459454,0.9799517611176578,0.0,0.6666666666666666,0.13777777777777778,0.2222222222222222,0.30666666666666664,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
15,2325,0.9754583333333333,-3.8963448011875164,0.28444444444444444,0,130,0.4846153846153846,0.03076923076923077,0.1076923076923077,0.07692307692307693,0.007692307692307693,0.6230769230769231,0.2923076923076923,0.08461538461538462,18.0,0.13076923076923078,0.04666666666666667,90.63185524940495,0.0030894214758098353,0.695119832057213,0.983230699663915,0.007692307692307693,0.717948717948718,0.1288888888888889,0.27111111111111114,nan,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
16,2483,0.9737905555555556,-7.437896587371824,0.31555555555555553,0,158,0.4430379746835443,0.0379746835443038,0.1518987341772152,0.11392405063291139,0.0,0.6329113924050633,0.310126582278481,0.056962025316455694,38.0,0.2088607594936709,0.044444444444444446,100.37996749877904,0.0030993346467749682,0.6973502955243678,0.8960826432216928,0.0,0.775,0.14222222222222222,0.26666666666666666,0.31555555555555553,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
17,2663,0.9718905555555556,-2.615799098730086,0.36444444444444446,0,180,0.45,0.07222222222222222,0.06111111111111111,0.10555555555555556,0.005555555555555556,0.5833333333333334,0.3333333333333333,0.08333333333333333,10.0,0.07222222222222222,0.045,110.00761046409573,0.003272500861360831,0.7363126938061869,0.9781257313523792,0.0,0.7272727272727273,0.1511111111111111,0.21333333333333335,0.31555555555555553,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
18,2824,0.9701911111111111,-3.8851938610076937,0.29333333333333333,0,161,0.40372670807453415,0.049689440993788817,0.06832298136645963,0.15527950310559005,0.0,0.5217391304347826,0.422360248447205,0.055900621118012424,12.0,0.09937888198757763,0.0445021645021645,100.70660820007312,0.0028686189918635265,0.6454392731692934,0.9937364213140543,0.0,0.7307692307692307,0.10222222222222223,0.1688888888888889,0.27555555555555555,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
19,2993,0.9684072222222222,-2.642360157966614,0.3022222222222222,0,169,0.39644970414201186,0.09467455621301775,0.005917159763313609,0.1834319526627219,0.0,0.4970414201183432,0.44970414201183434,0.05325443786982249,17.0,0.14792899408284024,0.04274018379281538,100.0796205520628,0.0029754087409121386,0.6694669667052312,0.9863327481911953,0.005917159763313609,0.6981132075471698,0.12,0.2,0.29777777777777775,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
20,3243,0.9657683333333333,-8.636218614101418,0.28888888888888886,3,250,0.256,0.104,0.132,0.208,0.0,0.492,0.408,0.1,51.0,0.308,0.02844444444444444,138.58303442001326,0.0020525199612988617,0.4618169912922439,0.9427429025357087,0.008,0.4533333333333333,0.08888888888888889,0.16,0.24,3.9378588795661926,3.9378588795661926,28.04341745376587,-471.7,0.0044444444444444444,3.0,250.0,1.0,0.0,0.0,0.0,0.0,0.9960000000000001,0.0,0.0,1.0,0.0,250.0,0.9800000000000001,0.0,74.99999999999964,0.0,0.0,0.2411092147648631,0.0,0.0,0.0044444444444444444,0.0044444444444444444,0.0044444444444444444,-443.98332876539223,0.0044444444444444444,2.7,240.7,0.9,0.1,0.0,0.0,0.0,0.9957630573248408,0.0,0.0,1.0,0.0,240.7,0.9788152866242038,0.0,77.53932157516451,0.0,0.0,0.247009682888193,0.0,0.0,0.0044444444444444444,0.0044444444444444444,0.0044444444444444444,0.009333333333333334
21,3385,0.9642694444444444,-4.23942198371887,0.28444444444444444,-2,142,0.44366197183098594,0.028169014084507043,0.04929577464788732,0.19014084507042253,0.014084507042253521,0.5211267605633803,0.4225352112676056,0.056338028169014086,10.0,0.07746478873239436,0.04806100217864925,92.97544746398911,0.003011547754136365,0.6775982446806821,0.9813590914749,0.0,0.8780487804878049,0.10222222222222223,0.21777777777777776,nan,3.935300350189209,3.935300350189209,25.3717098236084,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
22,3547,0.9625594444444444,-12.504755556821829,0.2,0,162,0.2716049382716049,0.06790123456790123,0.2654320987654321,0.1419753086419753,0.0,0.6049382716049383,0.3395061728395062,0.05555555555555555,83.0,0.48148148148148145,0.027936507936507936,100.26433863639808,0.0019503998950686217,0.43883997639043987,0.8113866097740141,0.0,0.45,0.13333333333333333,0.2,0.2,3.935091733932495,3.935091733932495,37.05987358093262,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
23,3673,0.9612294444444445,-7.054394987106326,0.2311111111111111,0,126,0.40476190476190477,0.047619047619047616,0.1746031746031746,0.1111111111111111,0.0,0.626984126984127,0.3492063492063492,0.023809523809523808,13.0,0.14285714285714285,0.05555555555555556,100.17519035339353,0.002262702629933042,0.5091080917349345,0.9432914067090602,0.0,0.7575757575757576,0.1288888888888889,0.2,nan,3.9313541650772095,3.9313541650772095,46.050036907196045,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
24,3774,0.9601633333333334,-8.989638219833374,0.16444444444444445,0,101,0.3564356435643564,0.0891089108910891,0.2079207920792079,0.09900990099009901,0.009900990099009901,0.6534653465346535,0.2871287128712871,0.0594059405940594,29.0,0.24752475247524752,0.032,90.32036399841301,0.0017714720459143776,0.39858121033073496,0.897579786532675,0.0,0.6,0.13333333333333333,0.16444444444444445,nan,3.928604483604431,3.928604483604431,30.29262351989746,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
25,3942,0.95839,-29.815728389024727,0.24888888888888888,0,168,0.3273809523809524,0.03571428571428571,0.4107142857142857,0.05952380952380952,0.0,0.7738095238095238,0.19047619047619047,0.03571428571428571,71.0,0.47619047619047616,0.03738977072310406,120.21646084785425,0.0020333691635941015,0.4575080618086728,0.7487557301980905,0.0,0.4642857142857143,0.15555555555555556,0.15555555555555556,0.20444444444444446,3.924837350845337,3.924837350845337,33.34724998474121,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
26,4063,0.9571127777777778,-15.039009848117827,0.2311111111111111,-2,121,0.4214876033057851,0.04132231404958678,0.4049586776859504,0.024793388429752067,0.008264462809917356,0.8677685950413223,0.11570247933884298,0.01652892561983471,48.0,0.35537190082644626,0.04634920634920635,95.83818902969342,0.0023650975562198783,0.5321469501494727,0.7857272242829371,0.0,0.7692307692307693,0.16,0.20444444444444446,nan,3.920821249485016,3.920821249485016,23.790644645690918,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
27,4142,0.9562788888888889,-8.773029765605926,0.16,0,79,0.4430379746835443,0.0,0.4936708860759494,0.0,0.02531645569620253,0.9367088607594937,0.05063291139240506,0.012658227848101266,26.0,0.3670886075949367,0.06222222222222223,66.562188243866,0.0023369958178905076,0.5258240590253642,0.7218309244150669,0.0,0.6,0.1288888888888889,nan,nan,3.9070186614990234,3.9070186614990234,28.186317920684814,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
28,4230,0.95535,-41.03000000000001,0.035555555555555556,0,88,0.07954545454545454,0.0,0.9204545454545454,0.0,0.011363636363636364,1.0,0.0,0.0,81.0,0.8636363636363636,0.0077777777777777776,70.39999999999988,0.00044191919191919265,0.09943181818181836,0.29507758377814647,0.0,0.0,0.035555555555555556,nan,nan,3.8403274416923523,3.8403274416923523,39.658122062683105,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29,4317,0.9544316666666667,-43.46677463245392,0.035555555555555556,0,87,0.08045977011494253,0.0,0.9195402298850575,0.0,0.0,1.0,0.0,0.0,80.0,0.8620689655172413,0.0077777777777777776,100.90261554718018,0.0003083280938001467,0.06937382110503301,0.29230976940519604,0.0,0.0,0.035555555555555556,nan,nan,3.811713933944702,3.811713933944702,42.684359550476074,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
30,4443,0.9531016666666666,-81.88,0.035555555555555556,0,126,0.05555555555555555,0.0,0.9444444444444444,0.0,0.0,1.0,0.0,0.0,119.0,0.9047619047619048,0.005185185185185185,100.79999999999977,0.0003086419753086427,0.0694444444444446,0.23910075558707725,0.0,0.0,0.035555555555555556,0.035555555555555556,nan,3.8254806995391846,3.8254806995391846,47.89837455749512,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
31,4568,0.9517822222222222,-80.62133670282365,0.035555555555555556,0,125,0.056,0.0,0.944,0.0,0.0,1.0,0.0,0.0,118.0,0.904,0.006222222222222222,100.01273050308205,0.000311071510142925,0.06999108978215812,0.23454643668207503,0.0,0.0,0.035555555555555556,0.035555555555555556,nan,3.8238592743873596,3.8238592743873596,45.289194107055664,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
