seed,environment_set,environment_variant,seen_fraction,coverage,phase,reached_phase2,final_mode,actions,forward_actions,turns,replans,information_replans,coverage_replans,observation_surprises,object_changes,temperature_changes,smell_changes,direct_hazard_entries,meat_collected,fatigue_health_losses,health,energy,terminated,truncated,neural_phase1_decisions,neural_uncertainty_fallbacks,neural_feasibility_fallbacks
14004,diverse,balanced,0.40444444444444444,0.07555555555555556,1,False,information,20,16,4,16,16,0,0,0,0,0,0,0,1,9.0,5.462937545776367,False,True,0,0,0
14005,diverse,warm_hazard,0.41333333333333333,0.07555555555555556,1,False,information,20,16,4,16,16,0,5,2,0,52,0,2,1,9.0,5.828772163391115,False,True,0,0,0
