episode,global_step,epsilon,reward,coverage,final_health,length,new_tile_rate,revisit_rate,wall_hit_rate,turn_streak_rate,hazard_contact_rate,action_forward_rate,action_left_rate,action_right_rate,max_no_new_tile_streak,stagnation_step_rate,coverage_gain_25,energy_spent,coverage_gain_per_energy,new_tiles_per_energy,obs_novelty_mean,turn_oscillation_rate,forward_after_turn_success_rate,coverage_at_step_50,coverage_at_step_100,coverage_at_step_150,mean_loss,mean_q_loss,mean_aux_loss,aux_weight,eval_reward_mean,eval_coverage_mean,eval_final_health_mean,eval_length_mean,eval_survival_rate,eval_death_rate,eval_new_tile_rate_mean,eval_revisit_rate_mean,eval_wall_hit_rate_mean,eval_turn_streak_rate_mean,eval_hazard_contact_rate_mean,eval_action_forward_rate_mean,eval_action_left_rate_mean,eval_action_right_rate_mean,eval_max_no_new_tile_streak_mean,eval_stagnation_step_rate_mean,eval_coverage_gain_25_mean,eval_energy_spent_mean,eval_coverage_gain_per_energy_mean,eval_new_tiles_per_energy_mean,eval_obs_novelty_mean_mean,eval_turn_oscillation_rate_mean,eval_forward_after_turn_success_rate_mean,eval_coverage_at_step_50_mean,eval_coverage_at_step_100_mean,eval_coverage_at_step_150_mean,holdout_eval_reward_mean,holdout_eval_coverage_mean,holdout_eval_final_health_mean,holdout_eval_length_mean,holdout_eval_survival_rate,holdout_eval_death_rate,holdout_eval_new_tile_rate_mean,holdout_eval_revisit_rate_mean,holdout_eval_wall_hit_rate_mean,holdout_eval_turn_streak_rate_mean,holdout_eval_hazard_contact_rate_mean,holdout_eval_action_forward_rate_mean,holdout_eval_action_left_rate_mean,holdout_eval_action_right_rate_mean,holdout_eval_max_no_new_tile_streak_mean,holdout_eval_stagnation_step_rate_mean,holdout_eval_coverage_gain_25_mean,holdout_eval_energy_spent_mean,holdout_eval_coverage_gain_per_energy_mean,holdout_eval_new_tiles_per_energy_mean,holdout_eval_obs_novelty_mean_mean,holdout_eval_turn_oscillation_rate_mean,holdout_eval_forward_after_turn_success_rate_mean,holdout_eval_coverage_at_step_50_mean,holdout_eval_coverage_at_step_100_mean,holdout_eval_coverage_at_step_150_mean,eval_soft_score
11,1644,0.9826466666666667,-4.207104858398438,0.37777777777777777,-1,146,0.5753424657534246,0.00684931506849315,0.11643835616438356,0.03424657534246575,0.00684931506849315,0.6986301369863014,0.15753424657534246,0.14383561643835616,18.0,0.08904109589041095,0.0637742504409171,111.0105224609373,0.0033630445570121785,0.7566850253277401,0.955676876667132,0.0,0.8205128205128205,0.15555555555555556,0.28888888888888886,nan,0.0,0.0,0.0,0.148625,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12,1753,0.9859370444444444,-26.36110025024414,0.09777777777777778,0,109,0.1926605504587156,0.0,0.5229357798165137,0.06422018348623854,0.0,0.7155963302752294,0.14678899082568808,0.13761467889908258,53.0,0.6238532110091743,0.018666666666666668,100.11524047851545,0.0009322589936080961,0.2097582735618216,0.6425607653116707,0.0,0.4166666666666667,0.09333333333333334,0.09777777777777778,nan,0.0,0.0,0.0,0.1485,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
13,1902,0.9847417333333334,-24.195659425973897,0.17333333333333334,0,149,0.2550335570469799,0.013422818791946308,0.46308724832214765,0.06711409395973154,0.0,0.7315436241610739,0.1476510067114094,0.12080536912751678,81.0,0.5100671140939598,0.028148148148148148,100.53961358070349,0.0016798243286793738,0.3779604739528591,0.7129159528990257,0.0,0.4666666666666667,0.11555555555555555,0.17333333333333334,nan,0.0,0.0,0.0,0.148375,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
14,2050,0.9783611111111111,-9.000681853532788,0.28888888888888886,0,148,0.43243243243243246,0.006756756756756757,0.24324324324324326,0.0472972972972973,0.0,0.6824324324324325,0.16216216216216217,0.1554054054054054,31.0,0.19594594594594594,0.04837359098228663,100.59697003364543,0.002827564730322492,0.6362020643225607,0.8685554300467344,0.0,0.7,0.07555555555555556,0.17333333333333334,nan,0.0,0.0,0.0,0.14825,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
15,2226,0.9769732666666666,-0.8844457910060878,0.4666666666666667,0,176,0.5909090909090909,0.011363636363636364,0.056818181818181816,0.045454545454545456,0.0,0.6590909090909091,0.17045454545454544,0.17045454545454544,6.0,0.011363636363636364,0.05777777777777778,120.1756742000577,0.0038462211699578745,0.8653997632405217,0.9790429249310889,0.0,0.8461538461538461,0.1511111111111111,0.26666666666666666,0.4,0.0,0.0,0.0,0.148125,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
16,2433,0.9743183333333333,-2.8230778927803053,0.52,0,207,0.5603864734299517,0.01932367149758454,0.13043478260869565,0.028985507246376812,0.004830917874396135,0.7101449275362319,0.13526570048309178,0.15458937198067632,17.0,0.06280193236714976,0.05982363315696651,140.05788469314547,0.0036810177212449873,0.8282289872801222,0.9502622069356231,0.0,0.8148148148148148,0.12,0.26666666666666666,0.38666666666666666,0.0,0.0,0.0,0.148,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
17,2578,0.9733320222222223,-11.078535025596599,0.24888888888888888,0,145,0.3793103448275862,0.0,0.3310344827586207,0.027586206896551724,0.0,0.7103448275862069,0.15172413793103448,0.13793103448275862,33.0,0.2206896551724138,0.0424074074074074,100.60509548187237,0.002429742184266302,0.546691991459918,0.8659206332682283,0.0,0.631578947368421,0.10222222222222223,0.13777777777777778,nan,0.0,0.0,0.0,0.147875,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
18,2689,0.9784282444444444,-25.945894672393802,0.08444444444444445,0,111,0.16216216216216217,0.0,0.5585585585585585,0.05405405405405406,0.0,0.7207207207207207,0.11711711711711711,0.16216216216216217,49.0,0.6396396396396397,0.016,100.76090164184565,0.000793958754799156,0.17864071982981009,0.6416583807952125,0.009009009009009009,0.36,0.07555555555555556,0.08444444444444445,nan,0.0,0.0,0.0,0.14775,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
19,2850,0.9771366666666667,-23.189767710208898,0.24888888888888888,0,161,0.3416149068322981,0.006211180124223602,0.2981366459627329,0.049689440993788817,0.0,0.6459627329192547,0.16149068322981366,0.19254658385093168,59.0,0.33540372670807456,0.03492063492063492,110.55969247817964,0.0022109725431145593,0.4974688222007758,0.8159588156897613,0.0,0.6122448979591837,0.13777777777777778,0.24,0.24888888888888888,0.0,0.0,0.0,0.147625,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
20,2978,0.9685655555555556,-1.011005522251129,0.36444444444444446,-2,128,0.6328125,0.0234375,0.03125,0.015625,0.0078125,0.6875,0.1328125,0.1796875,3.0,0.0,0.06543209876543213,91.83814783096307,0.0039199396819567245,0.881986428440263,0.9836388858901236,0.0,0.868421052631579,0.13777777777777778,0.28,nan,0.029503006674349307,0.0105567772872746,0.12844902127981186,0.1475,-471.7,0.0044444444444444444,3.0,250.0,1.0,0.0,0.0,0.0,0.0,0.996,0.0,0.0,0.0,1.0,250.0,0.98,0.0,74.99999999999964,0.0,0.0,0.12077613731424354,0.0,0.0,0.0044444444444444444,0.0044444444444444444,0.0044444444444444444,-402.39930092930797,0.0044444444444444444,2.25,226.75,0.75,0.25,0.0,0.0,0.0,0.9954076433121019,0.0,0.0,0.0,1.0,226.75,0.9770382165605095,0.0,81.2623898029324,0.0,0.0,0.12822455016259512,0.0,0.0,0.0044444444444444444,0.0044444444444444444,0.0044444444444444444,0.009333333333333334
21,3129,0.9688310395061729,-8.59644900727272,0.29333333333333333,0,151,0.4304635761589404,0.0,0.2119205298013245,0.052980132450331126,0.0,0.6423841059602649,0.15894039735099338,0.1986754966887417,30.0,0.1986754966887417,0.056507936507936604,100.67094292640665,0.0028696352740042873,0.6456679366509646,0.9072685405446954,0.0,0.717391304347826,0.12,0.2311111111111111,0.28888888888888886,0.02851032596081495,0.008973448118194938,0.13256574794650078,0.147375,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
22,3316,0.9733983111111111,-17.192599682569508,0.3022222222222222,0,187,0.3582887700534759,0.0,0.27807486631016043,0.09090909090909091,0.0,0.6363636363636364,0.20320855614973263,0.16042780748663102,41.0,0.24598930481283424,0.037222222222222226,140.71999697685237,0.002116101365655661,0.4761228072725237,0.854799180490877,0.0053475935828877,0.6078431372549019,0.09777777777777778,0.20444444444444446,0.3022222222222222,0.02995239868760109,0.009501995192840696,0.13888220340013505,0.14725,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
23,3457,0.9635094444444444,-4.053754268884665,0.3422222222222222,0,141,0.5390070921985816,0.0,0.19858156028368795,0.0,0.0,0.7375886524822695,0.11347517730496454,0.14893617021276595,15.0,0.12056737588652482,0.06212962962962962,100.4548025608061,0.003362485109393532,0.7565591496135448,0.8821315388614026,0.0,0.7297297297297297,0.1288888888888889,0.2,nan,0.026177349500358105,0.007980349473655224,0.12368393912911416,0.147125,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
24,3609,0.961905,-4.3500957474708635,0.3511111111111111,0,152,0.5131578947368421,0.013157894736842105,0.1513157894736842,0.019736842105263157,0.0,0.6776315789473685,0.18421052631578946,0.13815789473684212,22.0,0.1118421052631579,0.06412698412698413,100.98186426162702,0.003432959662623297,0.7724159240902418,0.9197575334123882,0.0,0.7608695652173914,0.09333333333333334,0.22666666666666666,0.3422222222222222,0.02518357802182436,0.0065034426050260665,0.1270757496356964,0.147,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
25,3708,0.9702536,-9.430938338756564,0.13333333333333333,0,99,0.29292929292929293,0.0,0.30303030303030304,0.1111111111111111,0.010101010101010102,0.5959595959595959,0.20202020202020202,0.20202020202020202,18.0,0.26262626262626265,0.03236111111111111,80.01846036911,0.0016107394255569134,0.3624163707503055,0.9000829381747569,0.0,0.5862068965517241,0.1111111111111111,nan,nan,0.02103917896747589,0.005314050172455609,0.10706470981240272,0.146875,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
26,3831,0.9692668666666666,-39.989748337268836,0.10666666666666667,0,123,0.18699186991869918,0.008130081300813009,0.5447154471544715,0.08943089430894309,0.0,0.7398373983739838,0.13008130081300814,0.13008130081300814,75.0,0.6341463414634146,0.020444444444444446,120.82617464065575,0.0008460271338245807,0.19035610511053067,0.5749882147348911,0.0,0.38095238095238093,0.10666666666666667,0.10666666666666667,nan,0.016539808083325624,0.004945660103112459,0.07900611758232116,0.14675,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
27,3951,0.9683042000000001,-12.379634256601335,0.19111111111111112,0,120,0.35,0.0,0.35,0.06666666666666667,0.0,0.7,0.13333333333333333,0.16666666666666666,29.0,0.2916666666666667,0.037333333333333336,100.37746911048876,0.0018596470734004718,0.41842059151510613,0.8265437844773303,0.0,0.6666666666666666,0.1288888888888889,0.19111111111111112,nan,0.015678386203944683,0.005311517626978457,0.07070328295230865,0.146625,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
28,4125,0.9669083333333333,-27.333499565601354,0.2,0,174,0.25287356321839083,0.011494252873563218,0.46551724137931033,0.05747126436781609,0.0,0.7298850574712644,0.11494252873563218,0.15517241379310345,56.0,0.5574712643678161,0.027936507936507936,120.70951967239345,0.0016200508136085274,0.36451143306191863,0.706369798905605,0.0,0.5675675675675675,0.1511111111111111,0.19111111111111112,0.2,0.01490458706393838,0.00597398760728538,0.06095972154289484,0.1465,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29,4289,0.9655926888888889,-13.333133044958114,0.3022222222222222,0,164,0.40853658536585363,0.012195121951219513,0.27439024390243905,0.06707317073170732,0.0,0.6951219512195121,0.17073170731707318,0.13414634146341464,41.0,0.22560975609756098,0.042539682539682544,120.27745757102933,0.0024757571683948045,0.5570453628888309,0.8286071271597172,0.0,0.717948717948718,0.14222222222222222,0.24888888888888888,0.3022222222222222,0.01338988272473216,0.004502916033379734,0.06071369331330061,0.146375,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
30,4458,0.9642369333333334,-33.82161530351639,0.1688888888888889,0,169,0.21893491124260356,0.011834319526627219,0.41420118343195267,0.10059171597633136,0.0,0.6449704142011834,0.17159763313609466,0.1834319526627219,52.0,0.5502958579881657,0.02349206349206349,110.35824098587004,0.0014900966432176048,0.3352717447239611,0.6972468282202823,0.005917159763313609,0.4186046511627907,0.12,0.16444444444444445,0.1688888888888889,0.013144922349601984,0.004401285864878446,0.05978555120527744,0.14625,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
31,4573,0.9544468979423868,-12.216786291360858,0.19555555555555557,-2,115,0.3739130434782609,0.0,0.28695652173913044,0.034782608695652174,0.008695652173913044,0.6608695652173913,0.1826086956521739,0.1565217391304348,33.0,0.2608695652173913,0.038814814814814816,95.20748848915098,0.0020073117581805395,0.45164514559062136,0.8810660323338766,0.0,0.5142857142857142,0.12,0.19111111111111112,nan,0.013701098319143058,0.0041864319704473015,0.0651131983846426,0.146125,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
