update,episodes_seen,global_step,rollout_ext_reward_mean,rollout_int_reward_mean,train_reward_mean,train_coverage_mean,train_final_health_mean,train_length_mean,train_new_tile_rate_mean,train_revisit_rate_mean,train_wall_hit_rate_mean,train_turn_streak_rate_mean,train_hazard_contact_rate_mean,train_action_forward_rate_mean,train_action_left_rate_mean,train_action_right_rate_mean,train_max_no_new_tile_streak_mean,train_stagnation_step_rate_mean,train_coverage_gain_25_mean,train_turn_oscillation_rate_mean,train_forward_after_turn_success_rate_mean,train_coverage_at_step_50_mean,train_coverage_at_step_100_mean,train_coverage_at_step_150_mean,mean_total_loss,mean_policy_loss,mean_ext_value_loss,mean_int_value_loss,mean_rnd_loss,mean_entropy,mean_turn_balance_loss,mean_turn_floor_loss,eval_reward_mean,eval_coverage_mean,eval_final_health_mean,eval_length_mean,eval_survival_rate,eval_death_rate,eval_new_tile_rate_mean,eval_revisit_rate_mean,eval_wall_hit_rate_mean,eval_turn_streak_rate_mean,eval_hazard_contact_rate_mean,eval_action_forward_rate_mean,eval_action_left_rate_mean,eval_action_right_rate_mean,eval_max_no_new_tile_streak_mean,eval_stagnation_step_rate_mean,eval_coverage_gain_25_mean,eval_turn_oscillation_rate_mean,eval_forward_after_turn_success_rate_mean,eval_coverage_at_step_50_mean,eval_coverage_at_step_100_mean,eval_coverage_at_step_150_mean,holdout_eval_reward_mean,holdout_eval_coverage_mean,holdout_eval_final_health_mean,holdout_eval_length_mean,holdout_eval_survival_rate,holdout_eval_death_rate,holdout_eval_new_tile_rate_mean,holdout_eval_revisit_rate_mean,holdout_eval_wall_hit_rate_mean,holdout_eval_turn_streak_rate_mean,holdout_eval_hazard_contact_rate_mean,holdout_eval_action_forward_rate_mean,holdout_eval_action_left_rate_mean,holdout_eval_action_right_rate_mean,holdout_eval_max_no_new_tile_streak_mean,holdout_eval_stagnation_step_rate_mean,holdout_eval_coverage_gain_25_mean,holdout_eval_turn_oscillation_rate_mean,holdout_eval_forward_after_turn_success_rate_mean,holdout_eval_coverage_at_step_50_mean,holdout_eval_coverage_at_step_100_mean,holdout_eval_coverage_at_step_150_mean,eval_soft_score
11,74,11264,-0.0452178418636322,0.02074100263416767,-8.834341764450073,0.23925925925925928,-0.16666666666666666,171.66666666666666,0.3077748933181223,0.091115407458636,0.16108598596501852,0.16515423221080194,0.0035464912765526264,0.5599762867417768,0.18717923673969872,0.25284447651852443,33.0,0.29344818540792145,0.03351636367206543,0.01729330738430685,0.5734464917591122,0.10888888888888888,0.18074074074074073,0.22666666666666666,0.12223624065518379,-0.00027067819610238075,0.22866040747612715,0.05206554150208831,0.0008323366855620407,0.9509257823228836,0.011004465399309993,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12,80,12288,-0.03617117926478386,0.019922757521271706,-5.252349495887756,0.27925925925925926,0.0,169.16666666666666,0.3747120851544661,0.08891712900206876,0.10094819713703684,0.15366338608775088,0.0010822510822510823,0.5645774112935716,0.17911489770948572,0.25630769099694267,18.666666666666668,0.16231242361407577,0.04236451088990934,0.010679788446354761,0.6697303963566523,0.1074074074074074,0.18888888888888888,0.25066666666666665,0.07763075735419989,-0.0011109681363450363,0.1563321091234684,0.037218048237264156,0.0007079064744175412,0.9567258208990097,0.013108663260936737,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
13,87,13312,-0.04767000675201416,0.017259648069739342,-8.639658587319511,0.2552380952380952,0.0,186.42857142857142,0.3042898049167763,0.09005761299072278,0.15364628123805496,0.17747903063018722,0.0,0.5479936991455541,0.17350593262040584,0.27850036823404006,29.0,0.27006190340791913,0.03344025976962484,0.017777139677153216,0.595512101190897,0.10603174603174603,0.16571428571428573,0.22095238095238096,0.16789874993264675,-4.713214002549648e-05,0.3344717249274254,0.03864123183302581,0.000651975286018569,0.986167885363102,0.015359743381850421,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
14,94,14336,-0.04703683406114578,0.02382529340684414,-6.291689055306571,0.2019047619047619,0.0,141.57142857142858,0.32938953502448304,0.09392246029901381,0.12789634864730592,0.1694528136486443,0.006121257758808444,0.5512083439708028,0.18881532081795463,0.2599763352112425,24.714285714285715,0.23641499302160154,0.03565361380242333,0.010553939379969112,0.604928428330524,0.11174603174603173,0.15703703703703706,0.17629629629629628,0.08058330975472927,-0.0031979188788682222,0.15866875182837248,0.04485122812911868,0.0007863865757826716,0.9477882087230682,0.006353557633701712,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
15,101,15360,-0.05059812217950821,0.018948359414935112,-7.6626193182809015,0.23111111111111113,0.0,156.14285714285714,0.3303663614810531,0.09887685007430391,0.1256084473650511,0.16435295916368364,0.005230832958270436,0.554851658920408,0.2052525261968325,0.2398958148827594,28.428571428571427,0.2501425873829623,0.036154539788625005,0.021078875065844622,0.5672700661422466,0.11047619047619048,0.17925925925925926,0.22044444444444444,0.1260621938854456,-0.00043535069562494755,0.26380326598882675,0.026987099088728428,0.0006504927659989335,0.9900124296545982,0.008403886458836496,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
16,107,16384,-0.03904327005147934,0.022495277225971222,-5.777282238006592,0.24148148148148144,0.0,151.16666666666666,0.34888728046650974,0.08330082926609468,0.11086261262561448,0.17147770969532064,0.004966434052851822,0.5430507223582189,0.19227206983310133,0.2646772078086797,15.666666666666666,0.1863593517814178,0.03715747975603497,0.021886109930830788,0.6231793287933638,0.09777777777777778,0.16592592592592592,0.25333333333333335,0.10715986415743828,-0.0012718085199594498,0.22265401855111122,0.031108211493119597,0.0007285491446964443,0.9698027595877647,0.007268503308296204,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
17,114,17408,-0.03684329241514206,0.01745608076453209,-5.623605762209211,0.22984126984126982,0.0,136.42857142857142,0.38139452501321297,0.07321690048968967,0.09917833024794455,0.175425345119859,0.0073472155717832196,0.5537897557508472,0.1846655639386212,0.26154468031053163,17.142857142857142,0.13682660447699072,0.039606175129984655,0.017758821271980967,0.705275440437009,0.10666666666666667,0.18592592592592594,0.21555555555555556,0.057248557452112436,-0.0006230492144823074,0.12026192899793386,0.03166328673250973,0.0005343435113900341,0.9472288265824318,0.010641041735652834,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
18,120,18432,-0.0392911359667778,0.017066961154341698,-6.07440185546875,0.2081481481481482,0.0,151.5,0.30931761965703836,0.14465339338179298,0.1386456242426922,0.13585951040924915,0.0037335799722198605,0.5926166372815236,0.14566290797286394,0.2617204547456125,29.5,0.28901113621264446,0.03438052276941166,0.014239509965594041,0.54371060844778,0.10592592592592592,0.17555555555555558,0.20555555555555555,0.028795191552489996,-0.0008848458528518677,0.0751711530610919,0.02074166911188513,0.0005363775089790579,0.9615918323397636,0.01396955840755254,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
19,129,19456,-0.03602605685591698,0.018736595287919044,-6.060273329416911,0.21777777777777776,0.0,147.55555555555554,0.33823808677443123,0.10713429093169796,0.11920607042690569,0.15677878955550842,0.004667113421488818,0.5645784481330349,0.1578145521311261,0.277606999735839,22.666666666666668,0.21256316333528236,0.03571397629877162,0.011896434443209036,0.6041790113799195,0.10666666666666667,0.17333333333333334,0.20111111111111113,0.05769654456526041,-0.000554376863874495,0.12490557786077261,0.026301784673705697,0.0005216185818426311,0.9004257991909981,0.004471237203688361,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
20,137,20480,-0.046537503600120544,0.018889067694544792,-4.536273166537285,0.2577777777777778,0.0,140.875,0.4104632374688013,0.09934090571438164,0.10353434567950286,0.10893886809285792,0.006413739982852147,0.6133384888626858,0.18255756129966158,0.20410394983765262,21.125,0.16783433929053285,0.04428859964544057,0.007874453184163566,0.6425497855430891,0.11777777777777779,0.2196825396825397,0.29185185185185186,0.07222023140639067,0.00037689413875341415,0.16082462016493082,0.016786984400823712,0.0005037073206040077,0.8770492151379585,0.002493652660632506,0.0,-75.43081743428708,0.03955555555555555,0.0,120.8,0.0,1.0,0.06631695515342251,0.0,0.9320635851035929,0.0,0.0,0.9983805402570155,0.0,0.001619459742984527,112.7,0.8899067625791466,0.006555555555555555,0.0,0.2,0.03955555555555555,0.04,nan,-72.11516732447147,0.03955555555555555,0.0,117.8,0.0,1.0,0.06800570662638111,0.0,0.9295549438668207,0.0,0.0,0.9975606504932019,0.0,0.002439349506798187,109.6,0.8862351804598138,0.006918518518518518,0.0,0.3,0.03955555555555555,0.04,nan,-0.1364236162251945
21,145,21504,-0.04655423387885094,0.015615805052220821,-5.614801704883575,0.18888888888888888,-0.125,106.5,0.3859082754108991,0.08949897367959976,0.18081303349129713,0.09639697231170533,0.013283265297454393,0.656220282581796,0.1409030331946486,0.20287668422355534,20.0,0.21491510860631216,0.04023391577558244,0.011284257773021817,0.6445995622121874,0.11611111111111111,0.19037037037037038,0.27555555555555555,0.03860445972532034,-0.0008660219609737396,0.09345065709203482,0.020660621812567115,0.0004483469201659318,0.9053843691945076,0.002472532716637943,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
22,153,22528,-0.04983353614807129,0.019022053107619286,-6.25541278719902,0.2138888888888889,0.0,132.875,0.3667481932420181,0.08181448155089027,0.17652839020956765,0.11031460480928254,0.009266360919686873,0.6250910650024759,0.15694269063545196,0.21796624436207204,22.875,0.22210483913562304,0.040646570957817825,0.009288240045031199,0.6211159357875031,0.11166666666666666,0.1474074074074074,0.1985185185185185,0.09216652368195355,1.9875820726156235e-05,0.20514267310500145,0.015248402138240635,0.0004886082097073086,0.9271404817700386,0.00017712291975158223,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
23,160,23552,-0.03678962588310242,0.018286092206835747,-6.045174768992832,0.2507936507936508,-0.14285714285714285,141.71428571428572,0.39217534282594063,0.07130876956003894,0.14086683999613128,0.12421121189797633,0.004401679072281708,0.6043509523821109,0.18666706206845315,0.20898198554943592,20.285714285714285,0.1715521289599888,0.041217949981925135,0.010576099125171379,0.6564778478312313,0.1034920634920635,0.19936507936507938,0.2607407407407407,0.035134869860485196,-9.778118692338467e-05,0.09211219754070044,0.014785675681196153,0.00049274487173534,0.9358172938227654,0.00024393534658884164,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
24,166,24576,-0.043611280620098114,0.015293776988983154,-6.683417518933614,0.2385185185185185,-0.16666666666666666,148.0,0.3696665406638375,0.07915466802844394,0.13310436272437423,0.15077932681022543,0.004212908035236186,0.5819255714166556,0.21047916692190358,0.2075952616614408,25.0,0.22779097443728727,0.04022841100187546,0.011512774732480543,0.6488169725011831,0.10296296296296296,0.18814814814814818,0.19555555555555554,0.05403408582787961,-9.765848517417908e-06,0.13668995816260576,0.00792038656072691,0.00039922675205161795,0.9340881481766701,0.0007071327891026158,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
25,174,25600,-0.03864886239171028,0.016487721353769302,-5.143704742193222,0.24944444444444444,-0.375,151.0,0.37188802500430107,0.11267891212513287,0.09977481920845144,0.13765206431496696,0.005049412951317523,0.5843417563378853,0.21032644312152943,0.20533180054058522,19.125,0.20519863614346096,0.04052399199608368,0.009551869364489967,0.6239787108537109,0.12166666666666666,0.18857142857142856,0.2366666666666667,0.05920092109590769,-0.00014655571430921555,0.14488753210753202,0.011279655329417437,0.0004026339156553149,0.9582576528191566,0.0008800233463261975,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
26,181,26624,-0.05292940139770508,0.015448699705302715,-7.335353374481201,0.21968253968253967,-0.14285714285714285,142.57142857142858,0.34940005960026127,0.07178237192723594,0.15842567272634708,0.16332494545187698,0.00726857142792377,0.5796081042538443,0.2144491809242052,0.2059427148219505,29.285714285714285,0.2449934989125275,0.037452786267486056,0.011253737620744109,0.6186271572857052,0.10031746031746032,0.16740740740740742,0.2288888888888889,0.04881081357598305,-7.879454642534256e-05,0.12227115500718355,0.012843718519434333,0.00043394566455390304,0.9601832330226898,0.003396445943508297,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
27,188,27648,-0.04746530205011368,0.016279151663184166,-6.523674862725394,0.19746031746031742,0.0,130.85714285714286,0.3378332469211918,0.08918880175971054,0.10915062869584266,0.18754296801245268,0.009964304701146806,0.5361726773767449,0.29525465091607783,0.16857267170717716,18.285714285714285,0.19081001387333646,0.03596948038474649,0.022196801418936377,0.6828062108656769,0.09333333333333334,0.17888888888888888,0.23111111111111113,0.0735573098063469,-0.0018308651633560658,0.17535341810435057,0.011125921620987356,0.0004013194775325246,0.9190012440085411,0.004240303911501542,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
28,196,28672,-0.0555867999792099,0.012162032537162304,-7.604624927043915,0.22777777777777777,-0.125,136.375,0.37172034750419763,0.06433507446583685,0.17336009406921754,0.13866159073113649,0.005032241711395188,0.609415516039252,0.22593820911679324,0.16464627484395472,20.25,0.21196116483540778,0.040380552418595894,0.01333982117139925,0.6410706973029079,0.11222222222222222,0.1853968253968254,0.24666666666666667,0.07030031504109502,-0.0016629747115075588,0.16895899828523397,0.008884152863174677,0.00032493537582922727,0.8733026161789894,0.006094429176300764,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
