episode,global_step,epsilon,reward,coverage,final_health,length,new_tile_rate,revisit_rate,wall_hit_rate,turn_streak_rate,hazard_contact_rate,action_forward_rate,action_left_rate,action_right_rate,max_no_new_tile_streak,stagnation_step_rate,coverage_gain_25,turn_oscillation_rate,forward_after_turn_success_rate,coverage_at_step_50,coverage_at_step_100,coverage_at_step_150,mean_loss,mean_q_loss,mean_aux_loss,aux_weight,eval_reward_mean,eval_coverage_mean,eval_final_health_mean,eval_length_mean,eval_survival_rate,eval_death_rate,eval_new_tile_rate_mean,eval_revisit_rate_mean,eval_wall_hit_rate_mean,eval_turn_streak_rate_mean,eval_hazard_contact_rate_mean,eval_action_forward_rate_mean,eval_action_left_rate_mean,eval_action_right_rate_mean,eval_max_no_new_tile_streak_mean,eval_stagnation_step_rate_mean,eval_coverage_gain_25_mean,eval_turn_oscillation_rate_mean,eval_forward_after_turn_success_rate_mean,eval_coverage_at_step_50_mean,eval_coverage_at_step_100_mean,eval_coverage_at_step_150_mean,holdout_eval_reward_mean,holdout_eval_coverage_mean,holdout_eval_final_health_mean,holdout_eval_length_mean,holdout_eval_survival_rate,holdout_eval_death_rate,holdout_eval_new_tile_rate_mean,holdout_eval_revisit_rate_mean,holdout_eval_wall_hit_rate_mean,holdout_eval_turn_streak_rate_mean,holdout_eval_hazard_contact_rate_mean,holdout_eval_action_forward_rate_mean,holdout_eval_action_left_rate_mean,holdout_eval_action_right_rate_mean,holdout_eval_max_no_new_tile_streak_mean,holdout_eval_stagnation_step_rate_mean,holdout_eval_coverage_gain_25_mean,holdout_eval_turn_oscillation_rate_mean,holdout_eval_forward_after_turn_success_rate_mean,holdout_eval_coverage_at_step_50_mean,holdout_eval_coverage_at_step_100_mean,holdout_eval_coverage_at_step_150_mean,eval_soft_score
31,4525,0.9526606790123456,-7.439321094512941,0.25333333333333335,0,117,0.47863247863247865,0.0,0.23931623931623933,0.05128205128205128,0.0,0.717948717948718,0.17094017094017094,0.1111111111111111,19.0,0.17094017094017094,0.05145098039215688,0.0,0.8148148148148148,0.15555555555555556,0.23555555555555555,nan,0.014932067133486271,0.005041054426692426,0.0676887083798647,0.146125,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
32,4704,0.9602773333333333,-15.430871954679493,0.3111111111111111,0,179,0.3854748603351955,0.01675977653631285,0.2905027932960894,0.07262569832402235,0.00558659217877095,0.6927374301675978,0.1564245810055866,0.15083798882681565,58.0,0.3463687150837989,0.03833333333333333,0.0111731843575419,0.5609756097560976,0.13777777777777778,0.26222222222222225,0.3111111111111111,0.013301956374198199,0.005192170292139054,0.05554648041725159,0.146,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
33,4877,0.9608756222222222,-13.56531766319275,0.2577777777777778,0,173,0.32947976878612717,0.028901734104046242,0.3699421965317919,0.017341040462427744,0.0,0.7283236994219653,0.13872832369942195,0.1329479768786127,66.0,0.4277456647398844,0.03619047619047618,0.0,0.4418604651162791,0.16,0.25333333333333335,0.2577777777777778,0.014587734779343008,0.005576217849738896,0.061775606125593185,0.145875,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
34,5020,0.9470111111111111,-7.913542409420015,0.28,0,143,0.43356643356643354,0.013986013986013986,0.2937062937062937,0.03496503496503497,0.0,0.7412587412587412,0.13986013986013987,0.11888111888111888,22.0,0.2517482517482518,0.04938271604938272,0.0,0.65625,0.14222222222222222,0.16,nan,0.012935539800673723,0.004914382845163346,0.055033667385578154,0.14575,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
35,5161,0.9455227777777778,-5.187529817104341,0.31555555555555553,0,141,0.49645390070921985,0.02127659574468085,0.19148936170212766,0.02127659574468085,0.0,0.7092198581560284,0.14184397163120568,0.14893617021276595,20.0,0.11347517730496454,0.053518518518518514,0.0,0.7368421052631579,0.12444444444444444,0.26222222222222225,nan,0.014103120006620885,0.004363058973103762,0.06688454188406467,0.145625,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
36,5309,0.9439605555555556,-10.796396275520316,0.27111111111111114,0,148,0.40540540540540543,0.006756756756756757,0.32432432432432434,0.033783783783783786,0.0,0.7364864864864865,0.14189189189189189,0.12162162162162163,35.0,0.24324324324324326,0.045024154589371986,0.0,0.7352941176470589,0.14666666666666667,0.2311111111111111,nan,0.012056950433179735,0.004676085617393255,0.050727590546011926,0.1455,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
37,5455,0.9562387777777778,-12.804258469104768,0.2577777777777778,0,146,0.3904109589041096,0.02054794520547945,0.3150684931506849,0.03424657534246575,0.0,0.726027397260274,0.1643835616438356,0.1095890410958904,39.0,0.2945205479452055,0.04222222222222222,0.0,0.6470588235294118,0.1288888888888889,0.25333333333333335,nan,0.011568621452897786,0.00406852881424129,0.05159135311841965,0.145375,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
38,5597,0.9409205555555555,-2.9188748943805702,0.36,0,142,0.5633802816901409,0.0,0.18309859154929578,0.014084507042253521,0.0,0.7464788732394366,0.1267605633802817,0.1267605633802817,9.0,0.07042253521126761,0.062396514161220044,0.0,0.7941176470588235,0.1288888888888889,0.23555555555555555,nan,0.011436161771416663,0.0043923242948949335,0.04849458187818527,0.14525,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
39,5723,0.9454077613168724,-4.5422903065681455,0.27111111111111114,0,126,0.47619047619047616,0.0,0.1984126984126984,0.031746031746031744,0.007936507936507936,0.6746031746031746,0.15079365079365079,0.1746031746031746,9.0,0.06349206349206349,0.044444444444444446,0.0,0.7837837837837838,0.13777777777777778,0.2577777777777778,nan,0.011167124984785915,0.004446252598427236,0.04631091952323914,0.145125,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
40,5860,0.9381444444444444,-6.809966035842901,0.26666666666666666,0,137,0.4306569343065693,0.014598540145985401,0.27007299270072993,0.0364963503649635,0.0,0.7153284671532847,0.13138686131386862,0.15328467153284672,16.0,0.16058394160583941,0.051728395061728404,0.0,0.6470588235294118,0.1288888888888889,0.16,nan,0.012732512038201093,0.004807690787129104,0.05465394146740436,0.145,-4.061616081738473,0.18088888888888893,-0.1,90.9,0.0,1.0,0.45208492838448083,0.19754853365520458,0.11100695428700544,0.09731676902393013,0.01858333483919588,0.7606404163266909,0.0,0.23935958367330917,25.2,0.2648553589266505,0.047038325073619186,0.0,0.4995784770784771,0.1262222222222222,0.2,nan,-12.05011351208687,0.19333333333333333,-0.2,110.7,0.0,1.0,0.4023918158302731,0.19822645093798633,0.12324667122535202,0.15193724364937322,0.011245709739874564,0.7238649379936113,0.0,0.2761350620063886,32.7,0.33583571290128444,0.04238764134042772,0.0,0.4469426406926408,0.11155555555555556,0.17066666666666666,0.1511111111111111,0.2649275553760384
41,6021,0.936445,-8.388932785749441,0.29777777777777775,0,161,0.40993788819875776,0.018633540372670808,0.19875776397515527,0.049689440993788817,0.0,0.6273291925465838,0.17391304347826086,0.19875776397515527,29.0,0.21739130434782608,0.04756132756132756,0.0,0.5961538461538461,0.13333333333333333,0.15555555555555556,0.26666666666666666,0.010506348498165608,0.0041909965220838785,0.043591728899627924,0.144875,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
42,6156,0.9506152,-6.740009950876234,0.32,0,135,0.5259259259259259,0.014814814814814815,0.2074074074074074,0.037037037037037035,0.007407407407407408,0.7481481481481481,0.1111111111111111,0.14074074074074075,27.0,0.16296296296296298,0.05259259259259259,0.0,0.7931034482758621,0.1511111111111111,0.29333333333333333,nan,0.01163388299755752,0.004149192897602916,0.05170770334079862,0.14475,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
43,6318,0.9493156,-29.71228262519837,0.17333333333333334,0,162,0.2345679012345679,0.012345679012345678,0.42592592592592593,0.09876543209876543,0.0,0.6728395061728395,0.1419753086419753,0.18518518518518517,95.0,0.5802469135802469,0.02412698412698413,0.0,0.3783783783783784,0.11555555555555555,0.17333333333333334,0.17333333333333334,0.01176085094921291,0.004432051628828049,0.050674499943852425,0.144625,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
44,6464,0.9481443555555555,-9.281361611366274,0.3022222222222222,0,146,0.4589041095890411,0.0,0.3013698630136986,0.03424657534246575,0.0,0.7602739726027398,0.10273972602739725,0.136986301369863,33.0,0.2191780821917808,0.04962962962962963,0.00684931506849315,0.8666666666666667,0.13777777777777778,0.28,nan,0.01026524775661528,0.0043922463897615675,0.040643606893718244,0.1445,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
45,6636,0.9299533333333333,-3.212526702165605,0.44,0,172,0.5697674418604651,0.029069767441860465,0.11627906976744186,0.040697674418604654,0.0,0.7151162790697675,0.12790697674418605,0.1569767441860465,27.0,0.12790697674418605,0.06343434343434344,0.0,0.8333333333333334,0.16,0.3022222222222222,0.37777777777777777,0.00842276937328279,0.0033265935722738504,0.03529818877577782,0.144375,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
46,6777,0.9456334,-22.910071850061417,0.14222222222222222,0,141,0.2198581560283688,0.028368794326241134,0.524822695035461,0.0425531914893617,0.0,0.7730496453900709,0.11347517730496454,0.11347517730496454,74.0,0.6170212765957447,0.022962962962962963,0.0070921985815602835,0.5,0.09777777777777778,0.14222222222222222,nan,0.009711101604625582,0.003915266576223075,0.04017909821122885,0.14425,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
47,6928,0.9268711111111111,-7.204452930450444,0.3244444444444444,0,151,0.4768211920529801,0.006622516556291391,0.17218543046357615,0.046357615894039736,0.0,0.6556291390728477,0.16556291390728478,0.17880794701986755,38.0,0.23178807947019867,0.06095238095238086,0.0,0.6888888888888889,0.15555555555555556,0.24444444444444444,0.32,0.009977009100839495,0.0035910949343815448,0.04430816303938627,0.144125,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
48,7084,0.9252244444444444,-4.541236877679829,0.37777777777777777,0,156,0.5384615384615384,0.00641025641025641,0.1858974358974359,0.019230769230769232,0.0,0.7307692307692307,0.10256410256410256,0.16666666666666666,8.0,0.0641025641025641,0.05936507936507935,0.0,0.7692307692307693,0.1288888888888889,0.21333333333333335,0.36444444444444446,0.008520588790997864,0.003457784140482545,0.035158366337418555,0.144,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
49,7266,0.9417105333333333,-49.805858623027795,0.24444444444444444,0,182,0.2967032967032967,0.01098901098901099,0.3956043956043956,0.07692307692307693,0.0,0.7032967032967034,0.13736263736263737,0.15934065934065933,94.0,0.489010989010989,0.03,0.0,0.675,0.1511111111111111,0.24444444444444444,0.24444444444444444,0.011035882122814655,0.004103389219380915,0.048184136673808095,0.143875,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
50,7451,0.9213505555555556,-4.248122757911686,0.4222222222222222,0,185,0.5081081081081081,0.010810810810810811,0.15675675675675677,0.05945945945945946,0.0,0.6756756756756757,0.1837837837837838,0.14054054054054055,9.0,0.05405405405405406,0.05555555555555555,0.0,0.7551020408163265,0.10666666666666667,0.19555555555555557,0.3466666666666667,0.00882237679325044,0.003690797695890069,0.03569794204086065,0.14375,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
51,7594,0.9390792444444445,-39.08499798035622,0.1288888888888889,0,143,0.1958041958041958,0.0,0.5944055944055944,0.02097902097902098,0.0,0.7902097902097902,0.1048951048951049,0.1048951048951049,75.0,0.6223776223776224,0.02074074074074074,0.0,0.5185185185185185,0.12,0.1288888888888889,nan,0.009219356393441559,0.0034095186507329344,0.04045143499970436,0.143625,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
52,7741,0.9182894444444445,-1.961569669008254,0.3688888888888889,0,147,0.5578231292517006,0.04081632653061224,0.06802721088435375,0.04081632653061224,0.0,0.6666666666666666,0.16326530612244897,0.17006802721088435,13.0,0.05442176870748299,0.06195286195286195,0.0,0.7441860465116279,0.12,0.2577777777777778,nan,0.008993819076567888,0.0029631613986566665,0.042025488801300526,0.1435,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
53,7908,0.9165266666666667,-3.3109109499454528,0.4177777777777778,0,167,0.5568862275449101,0.0,0.17365269461077845,0.011976047904191617,0.005988023952095809,0.7305389221556886,0.12574850299401197,0.1437125748502994,8.0,0.03592814371257485,0.06173669467787115,0.0,0.7380952380952381,0.14222222222222222,0.2577777777777778,0.37777777777777777,0.008629972208291292,0.002888225484639406,0.0400470582768321,0.143375,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
54,8038,0.9355173777777778,-7.221916132450106,0.24,0,130,0.4076923076923077,0.007692307692307693,0.2692307692307692,0.06153846153846154,0.0,0.6846153846153846,0.13076923076923078,0.18461538461538463,16.0,0.13846153846153847,0.03925925925925926,0.0,0.696969696969697,0.1288888888888889,0.2311111111111111,nan,0.008315922459587455,0.0034151350613683463,0.03421142939478159,0.14325,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
55,8160,0.9345386666666666,-19.400883361339574,0.08888888888888889,0,122,0.1557377049180328,0.03278688524590164,0.5327868852459017,0.06557377049180328,0.0,0.7213114754098361,0.14754098360655737,0.13114754098360656,85.0,0.6721311475409836,0.01688888888888889,0.0,0.3076923076923077,0.08888888888888889,0.08888888888888889,nan,0.008417642023414374,0.003040615958161652,0.037568741105496885,0.143125,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
56,8301,0.9158832,-6.034872150182725,0.28888888888888886,0,141,0.45390070921985815,0.014184397163120567,0.1773049645390071,0.07092198581560284,0.0,0.6453900709219859,0.1773049645390071,0.1773049645390071,17.0,0.15602836879432624,0.049490740740740745,0.0070921985815602835,0.6153846153846154,0.13333333333333333,0.2311111111111111,nan,0.008721116976812483,0.0031378507148474453,0.03904381711035967,0.143,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
57,8440,0.9322924444444445,-12.632069923400879,0.29333333333333333,0,139,0.4676258992805755,0.0,0.28776978417266186,0.03597122302158273,0.0,0.7553956834532374,0.11510791366906475,0.12949640287769784,42.0,0.28776978417266186,0.04814814814814814,0.0,0.7586206896551724,0.1688888888888889,0.29333333333333333,nan,0.007109174225479365,0.0027903165901079774,0.03022822495549917,0.142875,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
58,8585,0.9311292222222222,-11.516359920263287,0.17777777777777778,0,145,0.2689655172413793,0.006896551724137931,0.42758620689655175,0.05517241379310345,0.0,0.7034482758620689,0.14482758620689656,0.15172413793103448,25.0,0.3724137931034483,0.02888888888888889,0.0,0.5142857142857142,0.09777777777777778,0.16444444444444445,nan,0.007153415307402611,0.0029378362698480485,0.029531203117221592,0.14275,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
59,8770,0.929645111111111,-28.423063628673553,0.2577777777777778,0,185,0.3081081081081081,0.005405405405405406,0.3675675675675676,0.08648648648648649,0.0,0.6810810810810811,0.1783783783783784,0.14054054054054055,58.0,0.4756756756756757,0.03166666666666666,0.010810810810810811,0.42857142857142855,0.1111111111111111,0.2088888888888889,0.2577777777777778,0.007332764426246285,0.003197341039776802,0.02899507973343134,0.142625,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
60,8873,0.9063405555555556,-1.728941389322281,0.27111111111111114,0,103,0.5825242718446602,0.019417475728155338,0.10679611650485436,0.009708737864077669,0.009708737864077669,0.7087378640776699,0.13592233009708737,0.1553398058252427,7.0,0.019417475728155338,0.06637037037037037,0.0,0.896551724137931,0.1511111111111111,0.26222222222222225,nan,0.007306955615058541,0.0030470225028693676,0.029894267208874226,0.1425,-3.2778005985498426,0.22844444444444445,0.0,117.6,0.0,1.0,0.4631483021774085,0.20108965072634385,0.020687497004052785,0.08926575990721612,0.012810986809620423,0.6849254499078052,0.05045954643141402,0.2646150036607807,25.8,0.26322136059115386,0.04660382184417272,0.004548457349405975,0.4540354808590103,0.14755555555555558,0.21555555555555558,0.21555555555555556,-2.807353994965553,0.25999999999999995,-0.1,120.1,0.0,1.0,0.5082279086254979,0.22059722927468628,0.01677741308281834,0.07169534889661631,0.010984924953151235,0.7456025509830024,0.046294182073228635,0.20810326694376885,25.4,0.24302638768087728,0.053982896238417385,0.006078854342671953,0.5253995249316727,0.1582222222222222,0.23925925925925925,0.277037037037037,0.45692150356806854
61,9032,0.9055096691358026,-18.56750000000001,0.2311111111111111,0,159,0.32075471698113206,0.018867924528301886,0.3270440251572327,0.06289308176100629,0.0,0.6666666666666666,0.14465408805031446,0.18867924528301888,51.0,0.42138364779874216,0.03576719576719577,0.0,0.5348837209302325,0.07555555555555556,0.2,0.21777777777777776,0.00791411311365664,0.0031874341890215873,0.033198796585202216,0.142375,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
62,9172,0.9031844444444445,-11.487859991073599,0.26666666666666666,0,140,0.42142857142857143,0.02142857142857143,0.2857142857142857,0.03571428571428571,0.0,0.7285714285714285,0.1357142857142857,0.1357142857142857,37.0,0.2642857142857143,0.0491358024691358,0.0,0.6666666666666666,0.13333333333333333,0.2088888888888889,nan,0.008403051970526576,0.003110211598686874,0.03720801584422588,0.14225,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
63,9348,0.9167489432098765,-5.233871825218201,0.39111111111111113,0,176,0.4943181818181818,0.005681818181818182,0.16477272727272727,0.056818181818181816,0.0,0.6647727272727273,0.16477272727272727,0.17045454545454544,18.0,0.11931818181818182,0.04833333333333334,0.0,0.7755102040816326,0.12444444444444444,0.25333333333333335,0.35555555555555557,0.0073716550599783656,0.0029552487190812825,0.031074098870158197,0.142125,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
64,9547,0.9032570666666667,-1.941432789325714,0.5022222222222222,0,199,0.5628140703517588,0.04020100502512563,0.09547738693467336,0.03015075376884422,0.0,0.6984924623115578,0.1407035175879397,0.16080402010050251,8.0,0.020100502512562814,0.06243055555555556,0.0,0.7547169811320755,0.1511111111111111,0.26666666666666666,0.4,0.007901006331667303,0.002976738684810698,0.03467794051393867,0.142,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
65,9712,0.9073563127572016,-6.998827362537382,0.37777777777777777,0,165,0.509090909090909,0.01818181818181818,0.19393939393939394,0.04242424242424243,0.0,0.7212121212121212,0.1393939393939394,0.1393939393939394,26.0,0.17575757575757575,0.05375661375661376,0.0,0.717948717948718,0.16444444444444445,0.29777777777777775,0.37333333333333335,0.00820939620025456,0.0025749408057890834,0.039714224822819236,0.141875,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
66,9810,0.89645,-3.1628809847831727,0.25333333333333335,0,98,0.5714285714285714,0.0,0.14285714285714285,0.02040816326530612,0.01020408163265306,0.7142857142857143,0.16326530612244897,0.12244897959183673,8.0,0.04081632653061224,0.06386473429951692,0.0,0.8846153846153846,0.1288888888888889,nan,nan,0.007745198393240571,0.002687260275706649,0.03568210452795029,0.14175,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
67,9932,0.8993557333333333,-8.578594638347628,0.24888888888888888,0,122,0.45081967213114754,0.0,0.2540983606557377,0.06557377049180328,0.0,0.7049180327868853,0.11475409836065574,0.18032786885245902,18.0,0.2540983606557377,0.05082828282828282,0.0,0.5925925925925926,0.12,0.17777777777777778,nan,0.007852576719596983,0.0029607309959828855,0.03454083390533924,0.141625,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
68,10062,0.89379,-18.16745921015739,0.19111111111111112,0,130,0.3230769230769231,0.007692307692307693,0.38461538461538464,0.05384615384615385,0.007692307692307693,0.7153846153846154,0.14615384615384616,0.13846153846153847,48.0,0.4,0.03703703703703704,0.0,0.6666666666666666,0.12,0.1288888888888889,nan,0.00628736827056855,0.0027637339662760496,0.024902009591460227,0.1415,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
69,10202,0.9181572888888888,-15.390073744297029,0.21777777777777776,0,140,0.34285714285714286,0.02857142857142857,0.30714285714285716,0.07142857142857142,0.0,0.6785714285714286,0.14285714285714285,0.17857142857142858,47.0,0.3357142857142857,0.035555555555555556,0.0,0.6,0.11555555555555555,0.21777777777777776,nan,0.006811867142096162,0.002579383482225239,0.029937991127371787,0.141375,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
