seed,environment_set,environment_variant,coverage,seen_fraction,termination_status,end_reason,actions,forward_actions,turns,replans,phase2_reached,phase2_start_step,plan_count,model_plan_count,expert_plan_count,fallback_count,fallback_rate,fallback_reasons,divergence_comparisons,target_divergences,target_divergence_rate,planned_action_count,trace_step_count,route_planned_to_executed_ratio,target_switches,forward_move_success_rate,initial_energy,final_energy,energy_delta,initial_health,final_health,health_delta,fatigue_health_loss,hazard_entries,direct_hazard_health_loss,contacts,wall_bumps,time_energy_cost_total,forward_energy_cost_total,turn_energy_cost_total,thermal_energy_cost_total,meat_health_restored,meat_health_wasted,coverage_per_action,coverage_per_forward_action,seen_per_forward_action,plans_per_100_actions,baseline_coverage,coverage_delta,baseline_seen_fraction,seen_delta,failure_score,failure_reasons
20008,standard,standard,0.6,1.0,terminated,health_zero_fatigue,208,166,42,74,True,63,75,0,75,0,0.0,{},51,0,0.0,627,208,3.014423076923077,40,1.0,10.0,9.911867094039918,0.08813290596008194,10.0,0.0,10.0,15.0,0,0.0,"{""Empty"": 203, ""Flower"": 2, ""Meat"": 3}",0,41.60000000000005,99.59999999999977,4.200000000000001,14.688132905960083,6.0,0.0,0.0028846153846153843,0.003614457831325301,0.006024096385542169,36.05769230769231,,,,,6,"[""terminated"", ""fatigue_health_loss""]"
20049,standard,standard,0.6,0.9866666666666667,terminated,health_zero_fatigue,195,156,39,94,True,84,95,0,95,0,0.0,{},68,0,0.0,784,195,4.02051282051282,48,1.0,10.0,9.271753978729246,0.7282460212707544,10.0,0.0,10.0,15.0,0,0.0,"{""Empty"": 191, ""Flower"": 1, ""Meat"": 3}",0,39.000000000000014,93.59999999999982,3.900000000000002,14.228246021270746,5.0,1.0,0.003076923076923077,0.003846153846153846,0.006324786324786325,48.717948717948715,,,,,6,"[""terminated"", ""fatigue_health_loss""]"
20080,standard,standard,0.6,1.0,terminated,health_zero_fatigue,183,153,30,82,True,61,83,0,83,0,0.0,{},49,0,0.0,647,183,3.5355191256830603,42,1.0,10.0,9.39064612388611,0.6093538761138895,10.0,0.0,10.0,14.0,0,0.0,"{""Empty"": 178, ""Flower"": 2, ""Meat"": 3}",0,36.59999999999998,91.79999999999984,3.0000000000000013,9.209353876113894,4.0,2.0,0.003278688524590164,0.00392156862745098,0.006535947712418301,45.3551912568306,,,,,6,"[""terminated"", ""fatigue_health_loss""]"
20092,standard,standard,0.6,0.9822222222222222,terminated,health_zero_fatigue,184,147,37,89,True,80,90,0,90,0,0.0,{},67,0,0.0,775,184,4.211956521739131,42,1.0,10.0,9.88878135681152,0.1112186431884794,10.0,0.0,10.0,14.0,0,0.0,"{""Empty"": 180, ""Flower"": 1, ""Meat"": 3}",0,36.79999999999998,88.19999999999987,3.700000000000002,11.411218643188477,4.0,2.0,0.003260869565217391,0.004081632653061224,0.006681783824640968,48.91304347826087,,,,,6,"[""terminated"", ""fatigue_health_loss""]"
20002,standard,standard,0.6044444444444445,0.9955555555555555,terminated,health_zero_fatigue,187,154,33,81,True,59,82,0,82,0,0.0,{},47,0,0.0,632,187,3.379679144385027,43,1.0,10.0,9.612889862060552,0.38711013793944815,10.0,0.0,10.0,15.0,0,0.0,"{""Empty"": 183, ""Flower"": 1, ""Meat"": 3}",0,37.39999999999999,92.39999999999984,3.3000000000000016,17.28711013793945,5.0,1.0,0.0032323232323232323,0.003924963924963925,0.006464646464646465,43.850267379679146,,,,,6,"[""terminated"", ""fatigue_health_loss""]"
20015,standard,standard,0.6044444444444445,0.9866666666666667,terminated,health_zero_fatigue,218,179,39,81,True,63,82,0,82,0,0.0,{},54,0,0.0,790,218,3.623853211009174,35,1.0,10.0,9.2524621963501,0.7475378036498999,10.0,0.0,10.0,16.0,0,0.0,"{""Empty"": 215, ""Meat"": 3}",0,43.60000000000008,107.3999999999997,3.900000000000002,5.847537803649902,6.0,0.0,0.0027726809378185524,0.003376784605834885,0.005512104283054004,37.61467889908257,,,,,6,"[""terminated"", ""fatigue_health_loss""]"
20043,standard,standard,0.6044444444444445,1.0,terminated,health_zero_fatigue,209,167,42,91,True,88,92,0,92,0,0.0,{},68,0,0.0,973,209,4.655502392344498,40,1.0,10.0,9.799308443069455,0.2006915569305452,10.0,0.0,10.0,16.0,0,0.0,"{""Empty"": 205, ""Flower"": 1, ""Meat"": 3}",0,41.800000000000054,100.19999999999976,4.200000000000001,14.000691556930548,6.0,0.0,0.002892078681552366,0.0036194278110445776,0.005988023952095809,44.01913875598086,,,,,6,"[""terminated"", ""fatigue_health_loss""]"
20070,standard,standard,0.6044444444444445,1.0,terminated,health_zero_fatigue,202,161,41,81,True,71,82,0,82,0,0.0,{},57,0,0.0,702,202,3.4752475247524752,43,1.0,10.0,9.686183834075933,0.3138161659240666,10.0,0.0,10.0,15.0,0,0.0,"{""Empty"": 199, ""Meat"": 3}",0,40.400000000000034,96.5999999999998,4.100000000000001,9.21381616592407,5.0,1.0,0.0029922992299229925,0.003754313319530711,0.006211180124223602,40.59405940594059,,,,,6,"[""terminated"", ""fatigue_health_loss""]"
20000,standard,standard,0.6088888888888889,0.9911111111111112,terminated,health_zero_fatigue,211,172,39,81,True,58,82,0,82,0,0.0,{},49,0,0.0,757,211,3.5876777251184833,39,1.0,10.0,9.334420108795165,0.6655798912048354,10.0,0.0,10.0,16.0,0,0.0,"{""Empty"": 206, ""Flower"": 2, ""Meat"": 3}",0,42.20000000000006,103.19999999999973,3.900000000000002,11.365579891204836,6.0,0.0,0.0028857293312269617,0.0035400516795865635,0.005762273901808786,38.86255924170616,,,,,6,"[""terminated"", ""fatigue_health_loss""]"
20076,standard,standard,0.6088888888888889,1.0,terminated,health_zero_fatigue,198,149,49,73,True,61,74,0,74,0,0.0,{},46,0,0.0,519,198,2.621212121212121,46,1.0,10.0,9.75412392616272,0.24587607383728027,10.0,0.0,10.0,15.0,0,0.0,"{""Empty"": 194, ""Flower"": 1, ""Meat"": 3}",0,39.60000000000002,89.39999999999986,4.899999999999999,16.345876073837275,5.0,1.0,0.0030751964085297422,0.004086502609992543,0.006711409395973154,37.37373737373738,,,,,6,"[""terminated"", ""fatigue_health_loss""]"
20088,standard,standard,0.6088888888888889,1.0,terminated,health_zero_fatigue,208,172,36,95,True,80,96,0,96,0,0.0,{},66,0,0.0,933,208,4.485576923076923,41,1.0,10.0,9.804768657684328,0.1952313423156724,10.0,0.0,10.0,16.0,0,0.0,"{""Empty"": 203, ""Flower"": 2, ""Meat"": 3}",0,41.60000000000005,103.19999999999973,3.600000000000002,11.79523134231567,6.0,0.0,0.0029273504273504276,0.0035400516795865635,0.005813953488372093,46.15384615384615,,,,,6,"[""terminated"", ""fatigue_health_loss""]"
20097,standard,standard,0.6088888888888889,0.9955555555555555,terminated,health_zero_fatigue,204,167,37,79,True,73,80,0,80,0,0.0,{},58,0,0.0,647,204,3.1715686274509802,39,1.0,10.0,9.916215658187863,0.08378434181213734,10.0,0.0,10.0,16.0,0,0.0,"{""Empty"": 201, ""Meat"": 3}",0,40.80000000000004,100.19999999999976,3.700000000000002,15.383784341812133,6.0,0.0,0.002984749455337691,0.00364604125083167,0.005961410512308716,39.21568627450981,,,,,6,"[""terminated"", ""fatigue_health_loss""]"
20081,standard,standard,0.6133333333333333,1.0,terminated,health_zero_fatigue,213,172,41,80,True,58,81,0,81,0,0.0,{},49,0,0.0,634,213,2.976525821596244,46,1.0,10.0,9.76226339340209,0.23773660659790963,10.0,0.0,10.0,16.0,0,0.0,"{""Empty"": 208, ""Flower"": 2, ""Meat"": 3}",0,42.600000000000065,103.19999999999973,4.100000000000001,10.337736606597904,6.0,0.0,0.0028794992175273865,0.0035658914728682167,0.005813953488372093,38.028169014084504,,,,,6,"[""terminated"", ""fatigue_health_loss""]"
20036,standard,standard,0.6177777777777778,0.9955555555555555,terminated,health_zero_fatigue,220,178,42,85,True,73,86,0,86,0,0.0,{},59,0,0.0,812,220,3.690909090909091,38,1.0,10.0,9.826555156707766,0.1734448432922342,10.0,0.0,10.0,16.0,0,0.0,"{""Empty"": 216, ""Flower"": 1, ""Meat"": 3}",0,44.000000000000085,106.7999999999997,4.200000000000001,5.173444843292235,6.0,0.0,0.002808080808080808,0.003470661672908864,0.0055930087390761545,39.09090909090909,,,,,6,"[""terminated"", ""fatigue_health_loss""]"
20017,standard,standard,0.6222222222222222,0.9822222222222222,terminated,health_zero_fatigue,198,158,40,76,True,56,77,0,77,0,0.0,{},48,0,0.0,559,198,2.823232323232323,49,1.0,10.0,9.472607278823844,0.527392721176156,10.0,0.0,10.0,15.0,0,0.0,"{""Empty"": 194, ""Flower"": 1, ""Meat"": 3}",0,39.60000000000002,94.79999999999981,4.000000000000002,12.127392721176147,5.0,1.0,0.0031425364758698093,0.003938115330520394,0.006216596343178621,38.888888888888886,,,,,6,"[""terminated"", ""fatigue_health_loss""]"
20023,standard,standard,0.6222222222222222,0.9822222222222222,terminated,health_zero_fatigue,212,170,42,76,True,52,77,0,77,0,0.0,{},44,0,0.0,636,212,3.0,38,1.0,10.0,9.392425870895387,0.6075741291046128,10.0,0.0,10.0,16.0,0,0.0,"{""Empty"": 207, ""Flower"": 2, ""Meat"": 3}",0,42.40000000000006,101.99999999999974,4.200000000000001,12.007574129104611,6.0,0.0,0.0029350104821802936,0.0036601307189542483,0.0057777777777777775,36.320754716981135,,,,,6,"[""terminated"", ""fatigue_health_loss""]"
20055,standard,standard,0.6222222222222222,1.0,terminated,health_zero_fatigue,211,174,37,89,True,68,90,0,90,0,0.0,{},58,0,0.0,711,211,3.3696682464454977,48,1.0,10.0,9.7072865486145,0.29271345138550053,10.0,0.0,10.0,16.0,0,0.0,"{""Empty"": 206, ""Flower"": 2, ""Meat"": 3}",0,42.20000000000006,104.39999999999972,3.700000000000002,9.9927134513855,6.0,0.0,0.0029489204844655083,0.0035759897828863347,0.005747126436781609,42.654028436018955,,,,,6,"[""terminated"", ""fatigue_health_loss""]"
20072,standard,standard,0.6222222222222222,1.0,terminated,health_zero_fatigue,185,157,28,92,True,81,93,0,93,0,0.0,{},70,0,0.0,938,185,5.07027027027027,37,1.0,10.0,9.702378082275388,0.2976219177246122,10.0,0.0,10.0,13.0,0,0.0,"{""Empty"": 180, ""Flower"": 2, ""Meat"": 3}",0,36.999999999999986,94.19999999999982,2.800000000000001,6.297621917724611,4.0,2.0,0.0033633633633633636,0.003963198867657466,0.006369426751592357,50.270270270270274,,,,,6,"[""terminated"", ""fatigue_health_loss""]"
20018,standard,standard,0.6266666666666667,0.9866666666666667,terminated,health_zero_fatigue,212,168,44,92,True,72,93,0,93,0,0.0,{},57,0,0.0,811,212,3.8254716981132075,51,1.0,10.0,9.85443882942199,0.14556117057800932,10.0,0.0,10.0,16.0,0,0.0,"{""Empty"": 209, ""Meat"": 3}",0,42.40000000000006,100.79999999999976,4.4,12.545561170578008,6.0,0.0,0.0029559748427672957,0.0037301587301587303,0.005873015873015873,43.867924528301884,,,,,6,"[""terminated"", ""fatigue_health_loss""]"
20044,standard,standard,0.6266666666666667,0.9911111111111112,terminated,health_zero_fatigue,218,176,42,74,True,63,75,0,75,0,0.0,{},51,0,0.0,701,218,3.2155963302752295,38,1.0,10.0,9.482040643692015,0.5179593563079852,10.0,0.0,10.0,16.0,0,0.0,"{""Empty"": 215, ""Meat"": 3}",0,43.60000000000008,105.59999999999971,4.200000000000001,7.117959356307987,6.0,0.0,0.0028746177370030583,0.003560606060606061,0.005631313131313132,34.403669724770644,,,,,6,"[""terminated"", ""fatigue_health_loss""]"
20077,standard,standard,0.6266666666666667,1.0,terminated,health_zero_fatigue,195,155,40,60,True,36,61,0,61,0,0.0,{},31,0,0.0,400,195,2.051282051282051,46,1.0,10.0,9.42563052177429,0.5743694782257105,10.0,0.0,10.0,14.0,0,0.0,"{""Empty"": 191, ""Flower"": 1, ""Meat"": 3}",0,39.000000000000014,92.99999999999983,4.000000000000002,14.574369478225703,5.0,1.0,0.003213675213675214,0.004043010752688172,0.0064516129032258064,31.28205128205128,,,,,6,"[""terminated"", ""fatigue_health_loss""]"
20039,standard,standard,0.6311111111111111,1.0,terminated,health_zero_fatigue,203,164,39,83,True,61,84,0,84,0,0.0,{},52,0,0.0,626,203,3.083743842364532,42,1.0,10.0,9.90361070632935,0.09638929367065074,10.0,0.0,10.0,15.0,0,0.0,"{""Empty"": 199, ""Flower"": 1, ""Meat"": 3}",0,40.60000000000004,98.39999999999978,3.900000000000002,17.196389293670663,6.0,0.0,0.0031089217296113845,0.0038482384823848234,0.006097560975609756,41.37931034482759,,,,,6,"[""terminated"", ""fatigue_health_loss""]"
20067,standard,standard,0.6311111111111111,1.0,terminated,health_zero_fatigue,210,173,37,81,True,51,82,0,82,0,0.0,{},45,0,0.0,720,210,3.4285714285714284,48,1.0,10.0,9.913332366943362,0.0866676330566385,10.0,0.0,10.0,15.0,0,0.0,"{""Empty"": 205, ""Flower"": 2, ""Meat"": 3}",0,42.00000000000006,103.79999999999973,3.700000000000002,10.586667633056646,6.0,0.0,0.0030052910052910053,0.0036480411046885034,0.005780346820809248,39.04761904761905,,,,,6,"[""terminated"", ""fatigue_health_loss""]"
20094,standard,standard,0.6311111111111111,0.9955555555555555,terminated,health_zero_fatigue,203,164,39,78,True,59,79,0,79,0,0.0,{},49,0,0.0,710,203,3.497536945812808,42,1.0,10.0,9.620161819458009,0.3798381805419915,10.0,0.0,10.0,15.0,0,0.0,"{""Empty"": 199, ""Flower"": 1, ""Meat"": 3}",0,40.60000000000004,98.39999999999978,3.900000000000002,7.479838180541994,5.0,1.0,0.0031089217296113845,0.0038482384823848234,0.006070460704607046,38.916256157635466,,,,,6,"[""terminated"", ""fatigue_health_loss""]"
20045,standard,standard,0.64,1.0,terminated,health_zero_fatigue,211,167,44,89,True,68,90,0,90,0,0.0,{},57,0,0.0,683,211,3.2369668246445498,49,1.0,10.0,9.474503135681152,0.525496864318848,10.0,0.0,10.0,16.0,0,0.0,"{""Empty"": 206, ""Flower"": 2, ""Meat"": 3}",0,42.20000000000006,100.19999999999976,4.4,13.725496864318842,6.0,0.0,0.003033175355450237,0.0038323353293413173,0.005988023952095809,42.654028436018955,,,,,6,"[""terminated"", ""fatigue_health_loss""]"
20058,standard,standard,0.64,1.0,terminated,health_zero_fatigue,209,164,45,86,True,65,87,0,87,0,0.0,{},54,0,0.0,730,209,3.492822966507177,45,1.0,10.0,9.529257488250737,0.47074251174926296,10.0,0.0,10.0,16.0,0,0.0,"{""Empty"": 204, ""Flower"": 2, ""Meat"": 3}",0,41.800000000000054,98.39999999999978,4.5,15.770742511749269,6.0,0.0,0.003062200956937799,0.003902439024390244,0.006097560975609756,41.6267942583732,,,,,6,"[""terminated"", ""fatigue_health_loss""]"
20084,standard,standard,0.64,1.0,terminated,health_zero_fatigue,178,148,30,81,True,60,82,0,82,0,0.0,{},50,0,0.0,727,178,4.084269662921348,44,1.0,10.0,9.273237705230713,0.7267622947692871,10.0,0.0,10.0,14.0,0,0.0,"{""Empty"": 173, ""Flower"": 2, ""Meat"": 3}",0,35.599999999999966,88.79999999999987,3.0000000000000013,13.326762294769287,4.0,2.0,0.0035955056179775282,0.004324324324324324,0.006756756756756757,46.06741573033708,,,,,6,"[""terminated"", ""fatigue_health_loss""]"
20009,standard,standard,0.6444444444444445,1.0,terminated,health_zero_fatigue,199,167,32,68,True,48,69,0,69,0,0.0,{},42,0,0.0,626,199,3.1457286432160805,37,1.0,10.0,9.267783737182619,0.7322162628173814,10.0,0.0,10.0,15.0,0,0.0,"{""Empty"": 195, ""Flower"": 1, ""Meat"": 3}",0,39.800000000000026,100.19999999999976,3.2000000000000015,7.53221626281738,5.0,1.0,0.0032384142936906757,0.00385894876912841,0.005988023952095809,34.67336683417086,,,,,6,"[""terminated"", ""fatigue_health_loss""]"
20052,standard,standard,0.6444444444444445,1.0,terminated,health_zero_fatigue,196,154,42,69,True,55,70,0,70,0,0.0,{},44,0,0.0,527,196,2.688775510204082,41,1.0,10.0,9.490035867691036,0.5099641323089639,10.0,0.0,10.0,16.0,0,0.0,"{""Empty"": 193, ""Meat"": 3}",0,39.20000000000002,92.39999999999984,4.200000000000001,24.709964132308954,6.0,0.0,0.003287981859410431,0.004184704184704185,0.006493506493506494,35.714285714285715,,,,,6,"[""terminated"", ""fatigue_health_loss""]"
20021,standard,standard,0.6488888888888888,1.0,terminated,health_zero_fatigue,208,169,39,73,True,51,74,0,74,0,0.0,{},43,0,0.0,561,208,2.6971153846153846,38,1.0,10.0,9.570339965820304,0.42966003417969567,10.0,0.0,10.0,16.0,0,0.0,"{""Empty"": 205, ""Meat"": 3}",0,41.60000000000005,101.39999999999975,3.900000000000002,13.529660034179688,6.0,0.0,0.0031196581196581193,0.0038395792241946087,0.005917159763313609,35.57692307692308,,,,,6,"[""terminated"", ""fatigue_health_loss""]"
20068,standard,standard,0.6488888888888888,0.9911111111111112,terminated,health_zero_fatigue,215,174,41,73,True,52,74,0,74,0,0.0,{},44,0,0.0,666,215,3.097674418604651,47,1.0,10.0,9.024686145782471,0.9753138542175286,10.0,0.0,10.0,15.0,0,0.0,"{""Empty"": 211, ""Flower"": 1, ""Meat"": 3}",0,43.00000000000007,104.39999999999972,4.100000000000001,9.475313854217534,6.0,0.0,0.0030180878552971573,0.003729246487867177,0.005696040868454662,34.41860465116279,,,,,6,"[""terminated"", ""fatigue_health_loss""]"
20071,standard,standard,0.6488888888888888,1.0,terminated,health_zero_fatigue,208,172,36,93,True,75,94,0,94,0,0.0,{},62,0,0.0,818,208,3.9326923076923075,45,1.0,10.0,9.33454914093017,0.6654508590698303,10.0,0.0,10.0,16.0,0,0.0,"{""Empty"": 203, ""Flower"": 2, ""Meat"": 3}",0,41.60000000000005,103.19999999999973,3.600000000000002,12.265450859069821,6.0,0.0,0.0031196581196581193,0.003772609819121447,0.005813953488372093,45.19230769230769,,,,,6,"[""terminated"", ""fatigue_health_loss""]"
20085,standard,standard,0.6488888888888888,1.0,terminated,health_zero_fatigue,218,173,45,78,True,64,79,0,79,0,0.0,{},52,0,0.0,615,218,2.8211009174311927,40,1.0,10.0,9.675875663757322,0.32412433624267756,10.0,0.0,10.0,14.0,0,0.0,"{""Empty"": 215, ""Meat"": 3}",0,43.60000000000008,103.79999999999973,4.5,8.424124336242679,6.0,0.0,0.0029765545361875637,0.0037508028259473345,0.005780346820809248,36.23853211009175,,,,,6,"[""terminated"", ""fatigue_health_loss""]"
20007,standard,standard,0.6577777777777778,1.0,terminated,health_zero_fatigue,220,175,45,83,True,60,84,0,84,0,0.0,{},50,0,0.0,716,220,3.2545454545454544,45,1.0,10.0,9.913583230972288,0.08641676902771245,10.0,0.0,10.0,16.0,0,0.0,"{""Empty"": 216, ""Flower"": 1, ""Meat"": 3}",0,44.000000000000085,104.99999999999972,4.5,6.586416769027711,6.0,0.0,0.00298989898989899,0.003758730158730159,0.005714285714285714,38.18181818181818,,,,,6,"[""terminated"", ""fatigue_health_loss""]"
20022,standard,standard,0.6577777777777778,0.9866666666666667,terminated,health_zero_fatigue,205,169,36,90,True,74,91,0,91,0,0.0,{},61,0,0.0,827,205,4.034146341463415,39,1.0,10.0,8.837657546997072,1.1623424530029283,10.0,0.0,10.0,16.0,0,0.0,"{""Empty"": 200, ""Flower"": 2, ""Meat"": 3}",0,41.00000000000004,101.39999999999975,3.600000000000002,15.162342453002935,6.0,0.0,0.003208672086720867,0.003892176199868508,0.005838264299802762,44.390243902439025,,,,,6,"[""terminated"", ""fatigue_health_loss""]"
20028,standard,standard,0.6577777777777778,1.0,terminated,health_zero_fatigue,202,163,39,79,True,52,80,0,80,0,0.0,{},44,0,0.0,717,202,3.5495049504950495,41,1.0,10.0,9.970020961761477,0.02997903823852255,10.0,0.0,10.0,16.0,0,0.0,"{""Empty"": 197, ""Flower"": 2, ""Meat"": 3}",0,40.400000000000034,97.79999999999978,3.900000000000002,17.92997903823852,6.0,0.0,0.0032563256325632566,0.0040354464894342195,0.006134969325153374,39.603960396039604,,,,,6,"[""terminated"", ""fatigue_health_loss""]"
20057,standard,standard,0.6577777777777778,1.0,terminated,health_zero_fatigue,215,179,36,81,True,50,82,0,82,0,0.0,{},43,0,0.0,754,215,3.5069767441860464,42,1.0,10.0,9.61075396537781,0.38924603462218954,10.0,0.0,10.0,15.0,0,0.0,"{""Empty"": 212, ""Meat"": 3}",0,43.00000000000007,107.3999999999997,3.600000000000002,6.38924603462219,6.0,0.0,0.0030594315245478037,0.0036747361887026694,0.00558659217877095,38.13953488372093,,,,,6,"[""terminated"", ""fatigue_health_loss""]"
20098,standard,standard,0.6577777777777778,1.0,terminated,health_zero_fatigue,217,175,42,75,True,46,76,0,76,0,0.0,{},40,0,0.0,599,217,2.76036866359447,42,1.0,10.0,9.414818191528319,0.5851818084716811,10.0,0.0,10.0,16.0,0,0.0,"{""Empty"": 212, ""Flower"": 2, ""Meat"": 3}",0,43.40000000000008,104.99999999999972,4.200000000000001,7.985181808471679,6.0,0.0,0.0030312339989759345,0.003758730158730159,0.005714285714285714,35.02304147465438,,,,,6,"[""terminated"", ""fatigue_health_loss""]"
20048,standard,standard,0.6622222222222223,1.0,terminated,health_zero_fatigue,210,170,40,111,True,92,112,0,112,0,0.0,{},74,0,0.0,939,210,4.4714285714285715,41,1.0,10.0,9.207644081115722,0.7923559188842777,10.0,0.0,10.0,16.0,0,0.0,"{""Empty"": 207, ""Meat"": 3}",0,42.00000000000006,101.99999999999974,4.000000000000002,12.792355918884274,6.0,0.0,0.003153439153439154,0.0038954248366013075,0.0058823529411764705,53.333333333333336,,,,,6,"[""terminated"", ""fatigue_health_loss""]"
20026,standard,standard,0.6666666666666666,1.0,terminated,health_zero_fatigue,208,171,37,77,True,60,78,0,78,0,0.0,{},50,0,0.0,635,208,3.0528846153846154,40,1.0,10.0,9.716315269470211,0.2836847305297887,10.0,0.0,10.0,14.0,0,0.0,"{""Empty"": 204, ""Flower"": 1, ""Meat"": 3}",0,41.60000000000005,102.59999999999974,3.700000000000002,12.383684730529788,6.0,0.0,0.003205128205128205,0.003898635477582846,0.005847953216374269,37.5,,,,,6,"[""terminated"", ""fatigue_health_loss""]"
20031,standard,standard,0.6666666666666666,0.9866666666666667,terminated,health_zero_fatigue,204,173,31,77,True,49,78,0,78,0,0.0,{},43,0,0.0,742,204,3.6372549019607843,45,1.0,10.0,9.5517571926117,0.4482428073883007,10.0,0.0,10.0,16.0,0,0.0,"{""Empty"": 200, ""Flower"": 1, ""Meat"": 3}",0,40.80000000000004,103.79999999999973,3.1000000000000014,12.748242807388298,6.0,0.0,0.00326797385620915,0.0038535645472061657,0.005703275529865126,38.23529411764706,,,,,6,"[""terminated"", ""fatigue_health_loss""]"
20032,standard,standard,0.6666666666666666,1.0,terminated,health_zero_fatigue,204,169,35,73,True,47,74,0,74,0,0.0,{},41,0,0.0,617,204,3.0245098039215685,41,1.0,10.0,9.640520763397214,0.3594792366027857,10.0,0.0,10.0,15.0,0,0.0,"{""Empty"": 199, ""Flower"": 2, ""Meat"": 3}",0,40.80000000000004,101.39999999999975,3.5000000000000018,14.659479236602786,6.0,0.0,0.00326797385620915,0.0039447731755424065,0.005917159763313609,36.27450980392157,,,,,6,"[""terminated"", ""fatigue_health_loss""]"
20083,standard,standard,0.6666666666666666,0.9955555555555555,terminated,health_zero_fatigue,208,166,42,63,True,40,64,0,64,0,0.0,{},33,0,0.0,408,208,1.9615384615384615,50,1.0,10.0,9.957343053817745,0.04265694618225524,10.0,0.0,10.0,16.0,0,0.0,"{""Empty"": 204, ""Flower"": 1, ""Meat"": 3}",0,41.60000000000005,99.59999999999977,4.200000000000001,14.642656946182253,6.0,0.0,0.003205128205128205,0.004016064257028112,0.005997322623828648,30.76923076923077,,,,,6,"[""terminated"", ""fatigue_health_loss""]"
20095,standard,standard,0.6666666666666666,0.9911111111111112,terminated,health_zero_fatigue,216,180,36,84,True,73,85,0,85,0,0.0,{},60,0,0.0,809,216,3.7453703703703702,44,1.0,10.0,9.627350521087646,0.3726494789123542,10.0,0.0,10.0,15.0,0,0.0,"{""Empty"": 211, ""Flower"": 2, ""Meat"": 3}",0,43.200000000000074,107.99999999999969,3.600000000000002,5.572649478912353,6.0,0.0,0.0030864197530864196,0.0037037037037037034,0.005506172839506173,39.351851851851855,,,,,6,"[""terminated"", ""fatigue_health_loss""]"
20099,standard,standard,0.6711111111111111,0.9911111111111112,terminated,health_zero_fatigue,209,172,37,72,True,50,73,0,73,0,0.0,{},43,0,0.0,588,209,2.813397129186603,40,1.0,10.0,9.807719564437859,0.19228043556214125,10.0,0.0,10.0,16.0,0,0.0,"{""Empty"": 205, ""Flower"": 1, ""Meat"": 3}",0,41.800000000000054,103.19999999999973,3.700000000000002,11.492280435562128,6.0,0.0,0.003211057947900053,0.0039018087855297156,0.005762273901808786,34.92822966507177,,,,,6,"[""terminated"", ""fatigue_health_loss""]"
20016,standard,standard,0.68,1.0,terminated,health_zero_fatigue,207,171,36,73,True,53,74,0,74,0,0.0,{},44,0,0.0,528,207,2.550724637681159,38,1.0,10.0,9.992035198211672,0.007964801788327591,10.0,0.0,10.0,16.0,0,0.0,"{""Empty"": 202, ""Flower"": 2, ""Meat"": 3}",0,41.40000000000005,102.59999999999974,3.600000000000002,12.40796480178833,6.0,0.0,0.0032850241545893722,0.003976608187134504,0.005847953216374269,35.7487922705314,,,,,6,"[""terminated"", ""fatigue_health_loss""]"
20010,standard,standard,0.6844444444444444,1.0,terminated,health_zero_fatigue,217,180,37,90,True,73,91,0,91,0,0.0,{},61,0,0.0,847,217,3.903225806451613,45,1.0,10.0,9.408216762542732,0.5917832374572676,10.0,0.0,10.0,16.0,0,0.0,"{""Empty"": 214, ""Meat"": 3}",0,43.40000000000008,107.99999999999969,3.700000000000002,5.491783237457275,6.0,0.0,0.003154121863799283,0.003802469135802469,0.005555555555555556,41.935483870967744,,,,,6,"[""terminated"", ""fatigue_health_loss""]"
20005,standard,standard,0.6888888888888889,1.0,terminated,health_zero_fatigue,207,168,39,84,True,57,85,0,85,0,0.0,{},50,0,0.0,746,207,3.603864734299517,50,1.0,10.0,9.63608980178834,0.36391019821165926,10.0,0.0,10.0,16.0,0,0.0,"{""Empty"": 203, ""Flower"": 1, ""Meat"": 3}",0,41.40000000000005,100.79999999999976,3.900000000000002,14.263910198211667,6.0,0.0,0.0033279656468062266,0.0041005291005291,0.005952380952380952,41.06280193236715,,,,,6,"[""terminated"", ""fatigue_health_loss""]"
20003,standard,standard,0.6933333333333334,0.9955555555555555,terminated,health_zero_fatigue,211,170,41,76,True,65,77,0,77,0,0.0,{},53,0,0.0,688,211,3.2606635071090047,41,1.0,10.0,9.263334226608277,0.7366657733917226,10.0,0.0,10.0,16.0,0,0.0,"{""Empty"": 207, ""Flower"": 1, ""Meat"": 3}",0,42.20000000000006,101.99999999999974,4.100000000000001,12.436665773391727,6.0,0.0,0.0032859399684044234,0.00407843137254902,0.005856209150326797,36.492890995260666,,,,,6,"[""terminated"", ""fatigue_health_loss""]"
20062,standard,standard,0.6977777777777778,1.0,terminated,health_zero_fatigue,224,182,42,77,True,61,78,0,78,0,0.0,{},50,0,0.0,700,224,3.125,41,1.0,10.0,9.783290672302256,0.21670932769774431,10.0,0.0,10.0,16.0,0,0.0,"{""Empty"": 220, ""Flower"": 1, ""Meat"": 3}",0,44.8000000000001,109.19999999999968,4.200000000000001,2.016709327697754,6.0,0.0,0.0031150793650793654,0.0038339438339438344,0.005494505494505495,34.82142857142857,,,,,6,"[""terminated"", ""fatigue_health_loss""]"
