episode,global_step,epsilon,reward,coverage,length,new_tile_rate,revisit_rate,wall_hit_rate,turn_streak_rate,hazard_contact_rate,seen_coverage,center_seen_coverage,action_forward_rate,action_left_rate,action_right_rate,max_no_new_tile_streak,stagnation_step_rate,coverage_gain_25,energy_spent,coverage_gain_per_energy,new_tiles_per_energy,obs_novelty_mean,turn_oscillation_rate,forward_after_turn_success_rate,coverage_at_step_50,coverage_at_step_100,coverage_at_step_150,seen_at_step_50,seen_at_step_100,seen_at_step_150,center_seen_at_step_50,center_seen_at_step_100,center_seen_at_step_150,mean_loss,mean_q_loss,eval_reward_mean,eval_coverage_mean,eval_length_mean,eval_survival_rate,eval_death_rate,eval_new_tile_rate_mean,eval_revisit_rate_mean,eval_wall_hit_rate_mean,eval_turn_streak_rate_mean,eval_hazard_contact_rate_mean,eval_seen_coverage_mean,eval_center_seen_coverage_mean,eval_action_forward_rate_mean,eval_action_left_rate_mean,eval_action_right_rate_mean,eval_max_no_new_tile_streak_mean,eval_stagnation_step_rate_mean,eval_coverage_gain_25_mean,eval_energy_spent_mean,eval_coverage_gain_per_energy_mean,eval_new_tiles_per_energy_mean,eval_obs_novelty_mean_mean,eval_turn_oscillation_rate_mean,eval_forward_after_turn_success_rate_mean,eval_coverage_at_step_50_mean,eval_coverage_at_step_100_mean,eval_coverage_at_step_150_mean,eval_seen_at_step_50_mean,eval_seen_at_step_100_mean,eval_seen_at_step_150_mean,eval_center_seen_at_step_50_mean,eval_center_seen_at_step_100_mean,eval_center_seen_at_step_150_mean,holdout_eval_reward_mean,holdout_eval_coverage_mean,holdout_eval_length_mean,holdout_eval_survival_rate,holdout_eval_death_rate,holdout_eval_new_tile_rate_mean,holdout_eval_revisit_rate_mean,holdout_eval_wall_hit_rate_mean,holdout_eval_turn_streak_rate_mean,holdout_eval_hazard_contact_rate_mean,holdout_eval_seen_coverage_mean,holdout_eval_center_seen_coverage_mean,holdout_eval_action_forward_rate_mean,holdout_eval_action_left_rate_mean,holdout_eval_action_right_rate_mean,holdout_eval_max_no_new_tile_streak_mean,holdout_eval_stagnation_step_rate_mean,holdout_eval_coverage_gain_25_mean,holdout_eval_energy_spent_mean,holdout_eval_coverage_gain_per_energy_mean,holdout_eval_new_tiles_per_energy_mean,holdout_eval_obs_novelty_mean_mean,holdout_eval_turn_oscillation_rate_mean,holdout_eval_forward_after_turn_success_rate_mean,holdout_eval_coverage_at_step_50_mean,holdout_eval_coverage_at_step_100_mean,holdout_eval_coverage_at_step_150_mean,holdout_eval_seen_at_step_50_mean,holdout_eval_seen_at_step_100_mean,holdout_eval_seen_at_step_150_mean,holdout_eval_center_seen_at_step_50_mean,holdout_eval_center_seen_at_step_100_mean,holdout_eval_center_seen_at_step_150_mean,eval_soft_score
238,46374,0.5104966666666667,-3.860313381195069,0.29777777777777775,161,0.40993788819875776,0.06832298136645963,0.0,0.2732919254658385,0.0,0.8444444444444444,0.8875739644970414,0.4782608695652174,0.2981366459627329,0.2236024844720497,8.0,0.062111801242236024,0.045945165945165935,100.61250839233377,0.0029154757993856365,0.6559820548617682,0.9919172087748402,0.037267080745341616,0.75,0.11555555555555555,0.21777777777777776,0.27555555555555555,0.40444444444444444,0.7422222222222222,0.7911111111111111,0.46153846153846156,0.8047337278106509,0.8461538461538461,0.09677501879632473,0.09677501879632473,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
239,46570,0.5084277777777777,-4.788209043025971,0.29777777777777775,196,0.336734693877551,0.11734693877551021,0.00510204081632653,0.23469387755102042,0.01020408163265306,0.7422222222222222,0.7988165680473372,0.45918367346938777,0.2653061224489796,0.2755102040816326,16.0,0.15306122448979592,0.037301587301587294,113.87818136215175,0.0025758519307617325,0.5795666844213898,0.9873831517219156,0.030612244897959183,0.6833333333333333,0.1288888888888889,0.20444444444444446,0.24444444444444444,0.6533333333333333,0.7288888888888889,0.7288888888888889,0.727810650887574,0.7988165680473372,0.7988165680473372,0.10863319933414459,0.10863319933414459,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
240,46758,0.5064433333333334,-1.9061759681701655,0.4088888888888889,188,0.48404255319148937,0.0797872340425532,0.0,0.17553191489361702,0.0,0.9111111111111111,1.0,0.5638297872340425,0.14361702127659576,0.2925531914893617,15.0,0.06382978723404255,0.05311965811965813,120.07786636352508,0.0033681848011857976,0.7578415802668044,0.998442057346737,0.026595744680851064,0.8367346938775511,0.1511111111111111,0.27111111111111114,0.36444444444444446,0.5333333333333333,0.7511111111111111,0.8666666666666667,0.5976331360946746,0.8520710059171598,0.9526627218934911,0.09613354690372944,0.09613354690372944,-324.3488359764575,0.08133333333333333,241.9,0.8,0.2,0.07181950084409364,0.009355878998038053,0.0072,0.8742969567002783,0.0,0.39155555555555555,0.4497041420118343,0.08837537984213166,0.7986683031436784,0.11295631701418989,210.0,0.863464342747639,0.007876543209876543,90.31367596626248,0.0008361569449091288,0.18813531260455396,0.3621892860420813,0.10632203312497146,0.7477198455139631,0.07333333333333333,0.08133333333333333,0.08133333333333333,0.38266666666666665,0.39155555555555555,0.39155555555555555,0.442603550295858,0.4497041420118343,0.4497041420118343,-270.05780896313183,0.11733333333333333,234.9,0.7,0.3,0.11263486888270172,0.010377187582026869,0.0,0.8240197596179675,0.0020643367558595815,0.49777777777777776,0.572189349112426,0.12301205646472857,0.7155447378323967,0.1614432057028748,178.1,0.7639732240309552,0.012291666666666668,88.20389488697015,0.0012784574875077744,0.28765293468924924,0.44491329253393125,0.1579253707311415,0.9233486943164362,0.09866666666666665,0.11155555555555556,0.11422222222222222,0.45244444444444437,0.49111111111111105,0.4924444444444444,0.5177514792899409,0.5650887573964496,0.5668639053254438,0.9247852728468113
241,46979,0.5041105555555556,-4.159979582309723,0.36,221,0.36199095022624433,0.1085972850678733,0.0,0.26244343891402716,0.0,0.8977777777777778,0.9289940828402367,0.47058823529411764,0.22171945701357465,0.3076923076923077,24.0,0.14027149321266968,0.03988242210464432,120.79980554580649,0.0029433454296474942,0.6622527216706862,0.9760548319170191,0.04524886877828054,0.6779661016949152,0.13333333333333333,0.2088888888888889,0.30666666666666664,0.5244444444444445,0.7688888888888888,0.8711111111111111,0.591715976331361,0.834319526627219,0.9053254437869822,0.09931636080145836,0.09931636080145836,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
242,47137,0.5024427777777778,-3.1332349143028253,0.32,158,0.44936708860759494,0.04430379746835443,0.03164556962025317,0.1962025316455696,0.0,0.9555555555555556,0.9763313609467456,0.5253164556962026,0.25316455696202533,0.22151898734177214,13.0,0.05063291139240506,0.04507936507936507,100.2879515647887,0.003146495173467555,0.7079614140301999,0.9675260676309372,0.03164556962025317,0.813953488372093,0.14222222222222222,0.24444444444444444,0.32,0.6266666666666667,0.9022222222222223,0.9555555555555556,0.6982248520710059,0.9408284023668639,0.9763313609467456,0.09616829380393029,0.09616829380393029,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
243,47313,0.5005850000000001,-5.480697894811632,0.2577777777777778,176,0.32386363636363635,0.07954545454545454,0.0,0.3522727272727273,0.0,0.8444444444444444,0.863905325443787,0.4034090909090909,0.3352272727272727,0.26136363636363635,12.0,0.13068181818181818,0.044999999999999915,100.47331328392002,0.0025213992159038054,0.5673148235783562,0.9480385239864741,0.08522727272727272,0.7209302325581395,0.09777777777777778,0.1688888888888889,0.21333333333333335,0.4444444444444444,0.5822222222222222,0.7155555555555555,0.48520710059171596,0.6094674556213018,0.7514792899408284,0.10011197850108147,0.10011197850108147,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
244,47509,0.49851611111111116,-5.356808879852297,0.3244444444444444,196,0.3673469387755102,0.07653061224489796,0.015306122448979591,0.2653061224489796,0.0,0.9377777777777778,0.9644970414201184,0.45918367346938777,0.27040816326530615,0.27040816326530615,19.0,0.15816326530612246,0.04105820105820106,120.15056076049794,0.0026633250646068297,0.5992481395365367,0.9678465610822808,0.05612244897959184,0.7407407407407407,0.11555555555555555,0.15555555555555556,0.2311111111111111,0.4622222222222222,0.5111111111111111,0.6577777777777778,0.5621301775147929,0.591715976331361,0.7100591715976331,0.10828913673758507,0.10828913673758507,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
245,47677,0.49674277777777776,-1.7630928585529322,0.36,168,0.47619047619047616,0.06547619047619048,0.005952380952380952,0.19642857142857142,0.0,0.8266666666666667,0.8698224852071006,0.5476190476190477,0.19047619047619047,0.2619047619047619,10.0,0.05952380952380952,0.0527689594356261,100.38183674812282,0.0035420307804061436,0.7969569255913822,0.9772726087849687,0.03571428571428571,0.813953488372093,0.1288888888888889,0.22666666666666666,0.3244444444444444,0.5422222222222223,0.7155555555555555,0.8266666666666667,0.5976331360946746,0.7751479289940828,0.8698224852071006,0.10895190611481667,0.10895190611481667,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
246,47870,0.4947055555555556,-5.232242373228074,0.30666666666666664,193,0.35233160621761656,0.10880829015544041,0.0,0.26424870466321243,0.0,0.7644444444444445,0.834319526627219,0.46113989637305697,0.17098445595854922,0.36787564766839376,26.0,0.18134715025906736,0.03777777777777777,120.27849879264818,0.0025126870160163245,0.565354578603673,0.9812896635080897,0.05181347150259067,0.7307692307692307,0.10666666666666667,0.21333333333333335,0.28888888888888886,0.36,0.6888888888888889,0.7644444444444445,0.39644970414201186,0.7988165680473372,0.834319526627219,0.13079022318124772,0.13079022318124772,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
247,48108,0.49219333333333337,-4.354602802276613,0.4311111111111111,238,0.40336134453781514,0.04201680672268908,0.03361344537815126,0.2605042016806723,0.0,0.9733333333333334,0.9644970414201184,0.4789915966386555,0.29411764705882354,0.226890756302521,15.0,0.14705882352941177,0.04430769230769231,130.44383621215783,0.003270884075907757,0.7359489170792453,0.9520916011362669,0.037815126050420166,0.7580645161290323,0.13777777777777778,0.24888888888888888,0.3288888888888889,0.5822222222222222,0.88,0.9022222222222223,0.6686390532544378,0.9053254437869822,0.9230769230769231,0.10530364140868187,0.10530364140868187,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
248,48278,0.49039888888888894,-2.9785867543220528,0.3333333333333333,170,0.43529411764705883,0.07647058823529412,0.0,0.2529411764705882,0.0,0.8933333333333333,0.9763313609467456,0.5117647058823529,0.3411764705882353,0.14705882352941177,22.0,0.12352941176470589,0.04841269841269841,100.03415956497163,0.003287765802393505,0.7397473055385386,0.9879396909900345,0.047058823529411764,0.7692307692307693,0.12444444444444444,0.24,0.29333333333333333,0.5511111111111111,0.8444444444444444,0.8444444444444444,0.6686390532544378,0.9349112426035503,0.9349112426035503,0.11031332165002823,0.11031332165002823,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
249,48454,0.4885411111111112,-2.639249117374419,0.3288888888888889,176,0.4147727272727273,0.06818181818181818,0.0,0.25,0.0,0.8977777777777778,0.9230769230769231,0.48295454545454547,0.19886363636363635,0.3181818181818182,7.0,0.03409090909090909,0.05388888888888897,100.0785630226132,0.003241897511769177,0.7294269401480648,0.990015003904087,0.056818181818181816,0.7659574468085106,0.12,0.21333333333333335,0.29333333333333333,0.4666666666666667,0.7511111111111111,0.8311111111111111,0.5325443786982249,0.8047337278106509,0.8875739644970414,0.10211061015725136,0.10211061015725136,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
250,48688,0.4860711111111111,-7.400064615726473,0.26222222222222225,234,0.24786324786324787,0.1282051282051282,0.0,0.3717948717948718,0.0,0.6266666666666667,0.6982248520710059,0.37606837606837606,0.21794871794871795,0.405982905982906,31.0,0.3504273504273504,0.028148148148148155,120.10537729263281,0.0021462634195778822,0.48290926940502343,0.965828815996995,0.042735042735042736,0.5344827586206896,0.09333333333333334,0.14666666666666667,0.19555555555555557,0.37333333333333335,0.5111111111111111,0.5733333333333334,0.4437869822485207,0.5857988165680473,0.6331360946745562,0.11164893060922623,0.11164893060922623,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
251,48938,0.48343222222222226,-1.43610344862938,0.44,250,0.392,0.12,0.008,0.2,0.0,0.9377777777777778,0.9704142011834319,0.52,0.204,0.276,13.0,0.088,0.043555555555555556,145.86765189170808,0.002985963987950607,0.6718418972888865,0.9936231095757433,0.004,0.6857142857142857,0.13333333333333333,0.21333333333333335,0.28444444444444444,0.5244444444444445,0.5377777777777778,0.6444444444444445,0.591715976331361,0.591715976331361,0.6804733727810651,0.10797425508499145,0.10797425508499145,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
252,49154,0.4811522222222223,-5.710344212293625,0.3466666666666667,216,0.35648148148148145,0.10185185185185185,0.004629629629629629,0.2824074074074074,0.0,0.9111111111111111,0.9644970414201184,0.46296296296296297,0.2916666666666667,0.24537037037037038,30.0,0.20833333333333334,0.03996913580246914,130.32708773612956,0.0026258717828108935,0.590821151132451,0.9691604283581812,0.06481481481481481,0.6909090909090909,0.14666666666666667,0.24,0.28444444444444444,0.7066666666666667,0.8222222222222222,0.8222222222222222,0.8047337278106509,0.8994082840236687,0.8994082840236687,0.09925590753555298,0.09925590753555298,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
253,49325,0.47934722222222226,-2.7319922983646387,0.32,171,0.4152046783625731,0.1111111111111111,0.0,0.2222222222222222,0.0,0.7288888888888889,0.7633136094674556,0.5263157894736842,0.2631578947368421,0.21052631578947367,14.0,0.15204678362573099,0.04532123960695389,100.3904028415677,0.0031432840851685125,0.7072389191629153,0.9840209632368516,0.029239766081871343,0.6744186046511628,0.14222222222222222,0.25333333333333335,0.3111111111111111,0.5066666666666667,0.7155555555555555,0.7288888888888889,0.5502958579881657,0.7633136094674556,0.7633136094674556,0.11001538187265396,0.11001538187265396,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
254,49534,0.4771411111111111,-2.5263161935806258,0.4,209,0.4258373205741627,0.09090909090909091,0.009569377990430622,0.22009569377990432,0.0,0.8933333333333333,0.9467455621301775,0.5263157894736842,0.215311004784689,0.2583732057416268,12.0,0.0861244019138756,0.04395061728395062,120.64110660552944,0.003278779237734759,0.7377253284903207,0.9853651258366919,0.03349282296650718,0.7547169811320755,0.14666666666666667,0.23555555555555555,0.31555555555555553,0.7022222222222222,0.72,0.8222222222222222,0.8284023668639053,0.8284023668639053,0.8994082840236687,0.09468745924532414,0.09468745924532414,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
255,49713,0.47525166666666674,-5.086551795482635,0.3333333333333333,179,0.4134078212290503,0.07262569832402235,0.0,0.24581005586592178,0.0,0.7244444444444444,0.7810650887573964,0.4860335195530726,0.24022346368715083,0.2737430167597765,12.0,0.10614525139664804,0.04694444444444444,120.26239805221554,0.0027347607749023256,0.6153211743530232,0.9718763975673642,0.0223463687150838,0.7659574468085106,0.1288888888888889,0.21777777777777776,0.28444444444444444,0.5288888888888889,0.6311111111111111,0.72,0.6035502958579881,0.7100591715976331,0.7751479289940828,0.10952420681715011,0.10952420681715011,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
256,49875,0.47354166666666664,-2.0386040792465203,0.3466666666666667,162,0.47530864197530864,0.05555555555555555,0.0,0.19753086419753085,0.0,0.8577777777777778,0.9230769230769231,0.5308641975308642,0.2345679012345679,0.2345679012345679,6.0,0.006172839506172839,0.051640211640211646,100.20575313568102,0.0034151953506985277,0.7684189539071687,0.9963840343356365,0.024691358024691357,0.8837209302325582,0.13333333333333333,0.2222222222222222,0.3288888888888889,0.5377777777777778,0.6177777777777778,0.8533333333333334,0.6686390532544378,0.7159763313609467,0.9230769230769231,0.10395862609148025,0.10395862609148025,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
257,50125,0.4709027777777778,-4.456115114450456,0.4222222222222222,250,0.376,0.072,0.028,0.244,0.0,0.9511111111111111,1.0,0.476,0.24,0.284,24.0,0.12,0.041777777777777775,143.8677629947661,0.0029039012568296938,0.653377782786681,0.9715863863395052,0.028,0.7571428571428571,0.09777777777777778,0.2088888888888889,0.28888888888888886,0.4444444444444444,0.7511111111111111,0.8266666666666667,0.5266272189349113,0.9230769230769231,0.9289940828402367,0.10318921655416488,0.10318921655416488,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
258,50319,0.468855,-2.036919206380844,0.41333333333333333,194,0.4742268041237113,0.06701030927835051,0.0,0.19072164948453607,0.0,0.9644444444444444,0.9940828402366864,0.5412371134020618,0.28350515463917525,0.17525773195876287,13.0,0.04639175257731959,0.05146198830409357,120.64684958457923,0.0033891385502133496,0.7625561737980037,0.9892050381130711,0.015463917525773196,0.8653846153846154,0.14666666666666667,0.24,0.35555555555555557,0.5911111111111111,0.7555555555555555,0.9511111111111111,0.6923076923076923,0.8224852071005917,0.9940828402366864,0.09676615670323371,0.09676615670323371,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
259,50494,0.4670077777777778,-2.1808450269699096,0.35555555555555557,175,0.4514285714285714,0.045714285714285714,0.0,0.25142857142857145,0.0,0.8488888888888889,0.9349112426035503,0.49714285714285716,0.25142857142857145,0.25142857142857145,8.0,0.03428571428571429,0.05015873015873016,100.05566692352272,0.0035091576709941077,0.7895604759736741,0.9866105957113853,0.05714285714285714,0.8181818181818182,0.1288888888888889,0.22666666666666666,0.31555555555555553,0.4577777777777778,0.6222222222222222,0.8088888888888889,0.5029585798816568,0.6863905325443787,0.8816568047337278,0.11203978508710861,0.11203978508710861,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
260,50722,0.46460111111111113,-3.988946349143986,0.38666666666666666,228,0.37719298245614036,0.09210526315789473,0.0,0.2807017543859649,0.0,0.8,0.863905325443787,0.4692982456140351,0.20175438596491227,0.32894736842105265,19.0,0.13157894736842105,0.04148148148148146,130.29472713470432,0.0029335202630806725,0.6600420591931513,0.9885848299363972,0.039473684210526314,0.7719298245614035,0.12,0.23555555555555555,0.29777777777777775,0.5244444444444445,0.7955555555555556,0.7955555555555556,0.5739644970414202,0.863905325443787,0.863905325443787,0.09380710124969482,0.09380710124969482,-47.353789135694505,0.25022222222222223,211.6,0.3,0.7,0.2692421393123451,0.11130518383227787,0.004663414634146342,0.40687679382605174,0.0016180195407114206,0.7208888888888889,0.7792899408284024,0.3852107377787693,0.3398918134819126,0.27489744873931804,78.4,0.41753642381508127,0.02823960113960114,109.11132510185209,0.0022555475806384498,0.5074982056436511,0.7940223168249256,0.06258653097867051,0.5654505808884722,0.12266666666666666,0.19822222222222224,0.23733333333333334,0.5306666666666667,0.6893333333333332,0.7146666666666667,0.6017751479289941,0.7544378698224852,0.7751479289940828,-117.37027593548294,0.26,222.7,0.4,0.6,0.272936296502817,0.04515687853129482,0.008907344712137426,0.520291922457542,0.0024264632428648244,0.764888888888889,0.8236686390532546,0.32700051974624916,0.4643343518148885,0.20866512843886226,97.9,0.43704585778302774,0.02929126984126984,108.10072319507567,0.002326345809527575,0.5234278071437043,0.7205014621755204,0.11339291293836866,0.796079892003805,0.13733333333333334,0.20177777777777778,0.22814814814814813,0.5613333333333335,0.7066666666666667,0.7353086419753087,0.6437869822485206,0.7781065088757396,0.7942143326758712,1.8421913214990138
261,50970,0.4619833333333333,-3.413412865400313,0.4622222222222222,248,0.4153225806451613,0.10080645161290322,0.0,0.21370967741935484,0.0,0.9555555555555556,1.0,0.5161290322580645,0.20161290322580644,0.28225806451612906,9.0,0.06451612903225806,0.04608695652173912,150.527741575241,0.0030411522353768817,0.6842592529597984,0.9929138737383844,0.028225806451612902,0.7761194029850746,0.13777777777777778,0.24888888888888888,0.3333333333333333,0.52,0.7822222222222223,0.8533333333333334,0.5798816568047337,0.8579881656804734,0.9408284023668639,0.11531083211302758,0.11531083211302758,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
