episode,global_step,epsilon,reward,coverage,final_health,length,new_tile_rate,revisit_rate,wall_hit_rate,turn_streak_rate,hazard_contact_rate,action_forward_rate,action_left_rate,action_right_rate,max_no_new_tile_streak,stagnation_step_rate,coverage_gain_25,energy_spent,coverage_gain_per_energy,new_tiles_per_energy,obs_novelty_mean,turn_oscillation_rate,forward_after_turn_success_rate,coverage_at_step_50,coverage_at_step_100,coverage_at_step_150,mean_loss,mean_ce_loss,mean_td_error,eval_reward_mean,eval_coverage_mean,eval_final_health_mean,eval_length_mean,eval_survival_rate,eval_death_rate,eval_new_tile_rate_mean,eval_revisit_rate_mean,eval_wall_hit_rate_mean,eval_turn_streak_rate_mean,eval_hazard_contact_rate_mean,eval_action_forward_rate_mean,eval_action_left_rate_mean,eval_action_right_rate_mean,eval_max_no_new_tile_streak_mean,eval_stagnation_step_rate_mean,eval_coverage_gain_25_mean,eval_energy_spent_mean,eval_coverage_gain_per_energy_mean,eval_new_tiles_per_energy_mean,eval_obs_novelty_mean_mean,eval_turn_oscillation_rate_mean,eval_forward_after_turn_success_rate_mean,eval_coverage_at_step_50_mean,eval_coverage_at_step_100_mean,eval_coverage_at_step_150_mean,holdout_eval_reward_mean,holdout_eval_coverage_mean,holdout_eval_final_health_mean,holdout_eval_length_mean,holdout_eval_survival_rate,holdout_eval_death_rate,holdout_eval_new_tile_rate_mean,holdout_eval_revisit_rate_mean,holdout_eval_wall_hit_rate_mean,holdout_eval_turn_streak_rate_mean,holdout_eval_hazard_contact_rate_mean,holdout_eval_action_forward_rate_mean,holdout_eval_action_left_rate_mean,holdout_eval_action_right_rate_mean,holdout_eval_max_no_new_tile_streak_mean,holdout_eval_stagnation_step_rate_mean,holdout_eval_coverage_gain_25_mean,holdout_eval_energy_spent_mean,holdout_eval_coverage_gain_per_energy_mean,holdout_eval_new_tiles_per_energy_mean,holdout_eval_obs_novelty_mean_mean,holdout_eval_turn_oscillation_rate_mean,holdout_eval_forward_after_turn_success_rate_mean,holdout_eval_coverage_at_step_50_mean,holdout_eval_coverage_at_step_100_mean,holdout_eval_coverage_at_step_150_mean,eval_soft_score
11,1708,0.9819711111111111,-0.4808200297355628,0.3244444444444444,0,108,0.6666666666666666,0.009259259259259259,0.018518518518518517,0.05555555555555555,0.009259259259259259,0.6944444444444444,0.1574074074074074,0.14814814814814814,4.0,0.0,0.07344444444444444,75.78876218795764,0.004222261859962742,0.9500089184916171,0.9537130654858764,0.0,0.9259259259259259,0.14666666666666667,0.3022222222222222,nan,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12,1817,0.9808205555555556,-2.5381588711738576,0.28,0,109,0.5688073394495413,0.05504587155963303,0.06422018348623854,0.05504587155963303,0.009174311926605505,0.6880733944954128,0.22018348623853212,0.09174311926605505,6.0,0.009174311926605505,0.0645925925925926,84.0872273445128,0.003277020354430051,0.7373295797467614,0.971535240600904,0.0,0.7857142857142857,0.13333333333333333,0.25333333333333335,nan,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
13,1969,0.9842042444444444,-11.898919385910038,0.2577777777777778,0,152,0.375,0.019736842105263157,0.23684210526315788,0.1513157894736842,0.0,0.631578947368421,0.21710526315789475,0.1513157894736842,35.0,0.29605263157894735,0.03619047619047618,100.16113700866681,0.0025292577630325096,0.5690829966823147,0.8749627407302819,0.0,0.6666666666666666,0.10666666666666667,0.2088888888888889,0.2577777777777778,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
14,2072,0.9781288888888889,-5.847475914001467,0.20444444444444446,0,103,0.4368932038834951,0.0,0.1941747572815534,0.0970873786407767,0.009708737864077669,0.6310679611650486,0.1941747572815534,0.17475728155339806,21.0,0.17475728155339806,0.053037037037037035,70.23310394287107,0.002847659988980179,0.6407234975205403,0.9282902451223011,0.019417475728155338,0.7142857142857143,0.07555555555555556,0.19555555555555557,nan,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
15,2252,0.9762288888888889,-1.7928736431598635,0.4311111111111111,0,180,0.5333333333333333,0.044444444444444446,0.08888888888888889,0.05,0.0,0.6666666666666666,0.19444444444444445,0.1388888888888889,16.0,0.06111111111111111,0.059999999999999984,120.07498707771285,0.003553335103759178,0.7995003983458149,0.9852612539862586,0.0,0.8,0.14222222222222222,0.27555555555555555,0.36,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
16,2417,0.9744872222222222,-12.930611784458149,0.17777777777777778,0,165,0.23636363636363636,0.06666666666666667,0.3090909090909091,0.13333333333333333,0.0,0.6121212121212121,0.21818181818181817,0.1696969696969697,96.0,0.5575757575757576,0.028571428571428574,100.24392175674411,0.0017291156440781606,0.3890510199175861,0.8626917708255074,0.006060606060606061,0.38095238095238093,0.10222222222222223,0.10222222222222223,0.13777777777777778,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
17,2596,0.974140421399177,-4.355385253429414,0.3688888888888889,0,179,0.4581005586592179,0.055865921787709494,0.12849162011173185,0.08379888268156424,0.0,0.6424581005586593,0.2346368715083799,0.12290502793296089,23.0,0.12849162011173185,0.04847222222222221,120.25128812789893,0.0030306905657162056,0.6819053772861462,0.964032536461051,0.0,0.6530612244897959,0.1288888888888889,0.28444444444444444,0.36,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
18,2778,0.9706766666666666,-4.787135413646704,0.3377777777777778,0,182,0.41208791208791207,0.09340659340659341,0.08241758241758242,0.11538461538461539,0.0,0.5879120879120879,0.2802197802197802,0.13186813186813187,14.0,0.15934065934065933,0.04595238095238097,120.00128965377795,0.0027777479250018977,0.6249932831254269,0.9732363289635971,0.01098901098901099,0.6792452830188679,0.09333333333333334,0.20444444444444446,0.3022222222222222,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
19,2949,0.9750973333333334,-6.053352435112,0.32,0,171,0.4152046783625731,0.04678362573099415,0.14035087719298245,0.08187134502923976,0.0,0.6023391812865497,0.25146198830409355,0.14619883040935672,30.0,0.1695906432748538,0.04507936507936509,120.26049938201889,0.0026239335207910905,0.5903850421779953,0.9715169124740786,0.011695906432748537,0.7037037037037037,0.13333333333333333,0.24888888888888888,0.32,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
20,3096,0.9680026488888889,-3.6456042544841774,0.31555555555555553,0,147,0.47619047619047616,0.034013605442176874,0.11564625850340136,0.06802721088435375,0.006802721088435374,0.6258503401360545,0.22448979591836735,0.14965986394557823,16.0,0.08843537414965986,0.052154882154882155,100.6057548046111,0.0030923788774839733,0.695785247433894,0.983177535629221,0.0,0.6666666666666666,0.14222222222222222,0.25333333333333335,nan,3.9281453788280487,3.9281453788280487,5.310723602771759,-60.38077995884419,0.035555555555555556,0.0,110.75,0.0,1.0,0.0654384999570716,0.0,0.8721350482786279,0.053078094627576,0.0,0.9375735482356995,0.06242645176430051,0.0,97.0,0.8410779286756832,0.006092592592592592,100.53599960803973,0.00030945455873861285,0.06962727571618789,0.31153891148177365,0.0,1.0,0.035555555555555556,0.035555555555555556,nan,-57.47358945322037,0.035555555555555556,0.0,107.75,0.0,1.0,0.06773149275127123,0.0,0.8722898651102765,0.05030271460255638,0.0031645569620253164,0.9400213578615477,0.05997864213845226,0.0,94.5,0.8355092318897699,0.006481481481481482,92.99609003067009,0.00034221761783452233,0.07699896401276754,0.32075450770781994,0.0,1.0,0.035555555555555556,0.035555555555555556,nan,0.05511111111111111
21,3251,0.9739197555555555,-9.541407579422,0.23555555555555555,0,155,0.33548387096774196,0.05161290322580645,0.3032258064516129,0.05806451612903226,0.0,0.6903225806451613,0.15483870967741936,0.15483870967741936,36.0,0.38064516129032255,0.03301587301587301,110.53721504211401,0.0020907991125256697,0.47042980031827575,0.9041976818158018,0.0064516129032258064,0.5384615384615384,0.14666666666666667,0.21777777777777776,0.23555555555555555,3.917706549167633,3.917706549167633,5.208494305610657,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
22,3383,0.9728608222222223,-16.22109845423698,0.07111111111111111,0,132,0.11363636363636363,0.06818181818181818,0.4318181818181818,0.13636363636363635,0.0,0.6136363636363636,0.22727272727272727,0.1590909090909091,98.0,0.7348484848484849,0.011111111111111112,101.08665194511418,0.0006595001949699934,0.1483875438682485,0.8324344738076697,0.03787878787878788,0.15151515151515152,0.07111111111111111,0.07111111111111111,nan,3.879475772380829,3.879475772380829,5.344865590333939,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
23,3507,0.9718660666666666,-12.072085686683655,0.17777777777777778,0,124,0.31451612903225806,0.08870967741935484,0.4838709677419355,0.024193548387096774,0.0,0.8870967741935484,0.06451612903225806,0.04838709677419355,39.0,0.5080645161290323,0.034666666666666665,100.12462558746319,0.0017311758452661498,0.38951456518488364,0.7318528331652785,0.0,0.5,0.1111111111111111,0.17777777777777778,nan,3.8784393966197968,3.8784393966197968,4.248753249645233,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
24,3605,0.9619472222222222,-7.1884445672035255,0.18666666666666668,0,98,0.41836734693877553,0.07142857142857142,0.40816326530612246,0.01020408163265306,0.01020408163265306,0.8979591836734694,0.07142857142857142,0.030612244897959183,25.0,0.3673469387755102,0.04642512077294686,80.71851968765245,0.0022575020320906216,0.5079379572203898,0.8112310773320008,0.0,0.4444444444444444,0.08888888888888889,nan,nan,3.860785812139511,3.860785812139511,4.2738564014434814,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
25,3740,0.9605222222222223,-10.77896714448928,0.24,0,135,0.3925925925925926,0.05185185185185185,0.3925925925925926,0.037037037037037035,0.0,0.837037037037037,0.08148148148148149,0.08148148148148149,65.0,0.4666666666666667,0.050370370370370364,100.75206804275489,0.0023379724121950114,0.5260437927438776,0.7930922936233333,0.0,0.29411764705882354,0.16444444444444445,0.18222222222222223,nan,3.839106470346451,3.839106470346451,5.252872914075851,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
26,3799,0.9598994444444444,-1.3091926887035366,0.2222222222222222,0,59,0.8305084745762712,0.0,0.0847457627118644,0.0,0.03389830508474576,0.9152542372881356,0.0847457627118644,0.0,6.0,0.01694915254237288,0.0936625514403292,50.620882749557474,0.004302133150368295,0.9679799588328664,0.9029438005767487,0.0,1.0,0.18666666666666668,nan,nan,3.8342916667461395,3.8342916667461395,5.373792350292206,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
27,3938,0.9684084888888889,-11.87629184317589,0.26222222222222225,0,139,0.4172661870503597,0.02877697841726619,0.34532374100719426,0.06474820143884892,0.007194244604316547,0.7913669064748201,0.1223021582733813,0.08633093525179857,31.0,0.35251798561151076,0.04296296296296296,110.0218270778655,0.002342969432741208,0.5271681223667718,0.7929765134526656,0.0,0.5,0.15555555555555556,0.23555555555555555,nan,3.840519070625305,3.840519070625305,5.137397587299347,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
28,4094,0.9567855555555556,-7.340348189353948,0.2222222222222222,0,156,0.3141025641025641,0.10256410256410256,0.2692307692307692,0.05128205128205128,0.0,0.6858974358974359,0.16025641025641027,0.15384615384615385,56.0,0.3974358974358974,0.03312169312169312,100.66045894622778,0.0021634888223002577,0.486784985017558,0.8917307699454141,0.0,0.4634146341463415,0.10666666666666667,0.13777777777777778,0.21777777777777776,3.80184006690979,3.80184006690979,6.738596498966217,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29,4202,0.9556455555555555,-5.3642022202014985,0.27111111111111114,0,108,0.5555555555555556,0.018518518518518517,0.26851851851851855,0.0,0.009259259259259259,0.8425925925925926,0.05555555555555555,0.10185185185185185,16.0,0.19444444444444445,0.06655555555555556,90.24954495429984,0.0029547702074475854,0.6648232966757066,0.7786807051276545,0.0,0.6470588235294118,0.10222222222222223,0.24,nan,3.7951877117156982,3.7951877117156982,7.152283191680908,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
30,4355,0.9650632222222223,-18.681115012168885,0.19111111111111112,0,153,0.27450980392156865,0.032679738562091505,0.37254901960784315,0.0784313725490196,0.0,0.6797385620915033,0.12418300653594772,0.19607843137254902,77.0,0.5620915032679739,0.02666666666666667,100.41061916351289,0.001859033120418178,0.41828245209409004,0.7657481542000673,0.0,0.2972972972972973,0.12,0.19111111111111112,0.19111111111111112,3.799111843109131,3.799111843109131,5.757023751735687,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
