update,episodes_seen,global_step,rollout_ext_reward_mean,rollout_int_reward_mean,train_reward_mean,train_coverage_mean,train_final_health_mean,train_length_mean,train_new_tile_rate_mean,train_revisit_rate_mean,train_wall_hit_rate_mean,train_turn_streak_rate_mean,train_hazard_contact_rate_mean,train_action_forward_rate_mean,train_action_left_rate_mean,train_action_right_rate_mean,train_max_no_new_tile_streak_mean,train_stagnation_step_rate_mean,train_coverage_gain_25_mean,train_turn_oscillation_rate_mean,train_forward_after_turn_success_rate_mean,train_coverage_at_step_50_mean,train_coverage_at_step_100_mean,train_coverage_at_step_150_mean,mean_total_loss,mean_policy_loss,mean_ext_value_loss,mean_int_value_loss,mean_rnd_loss,mean_entropy,mean_turn_balance_loss,mean_turn_floor_loss,eval_reward_mean,eval_coverage_mean,eval_final_health_mean,eval_length_mean,eval_survival_rate,eval_death_rate,eval_new_tile_rate_mean,eval_revisit_rate_mean,eval_wall_hit_rate_mean,eval_turn_streak_rate_mean,eval_hazard_contact_rate_mean,eval_action_forward_rate_mean,eval_action_left_rate_mean,eval_action_right_rate_mean,eval_max_no_new_tile_streak_mean,eval_stagnation_step_rate_mean,eval_coverage_gain_25_mean,eval_turn_oscillation_rate_mean,eval_forward_after_turn_success_rate_mean,eval_coverage_at_step_50_mean,eval_coverage_at_step_100_mean,eval_coverage_at_step_150_mean,holdout_eval_reward_mean,holdout_eval_coverage_mean,holdout_eval_final_health_mean,holdout_eval_length_mean,holdout_eval_survival_rate,holdout_eval_death_rate,holdout_eval_new_tile_rate_mean,holdout_eval_revisit_rate_mean,holdout_eval_wall_hit_rate_mean,holdout_eval_turn_streak_rate_mean,holdout_eval_hazard_contact_rate_mean,holdout_eval_action_forward_rate_mean,holdout_eval_action_left_rate_mean,holdout_eval_action_right_rate_mean,holdout_eval_max_no_new_tile_streak_mean,holdout_eval_stagnation_step_rate_mean,holdout_eval_coverage_gain_25_mean,holdout_eval_turn_oscillation_rate_mean,holdout_eval_forward_after_turn_success_rate_mean,holdout_eval_coverage_at_step_50_mean,holdout_eval_coverage_at_step_100_mean,holdout_eval_coverage_at_step_150_mean,eval_soft_score
1,0,64,-0.032609663903713226,0.45946836471557617,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.896976828575134,-0.002121218014508486,0.09204120747745037,13.726302146911621,0.010564938187599182,1.0319791436195374,3.2541065593250096e-05,0.0,-81.28541108667851,0.035555555555555556,0.0,125.5,0.0,1.0,0.05577777777777777,0.0,0.9442222222222222,0.0,0.0,1.0,0.0,0.0,118.5,0.9043809523809524,0.005703703703703704,0.0,0.0,0.035555555555555556,0.035555555555555556,nan,-81.88,0.035555555555555556,0.0,126.0,0.0,1.0,0.05555555555555555,0.0,0.9444444444444444,0.0,0.0,1.0,0.0,0.0,119.0,0.9047619047619048,0.005185185185185185,0.0,0.0,0.035555555555555556,0.035555555555555556,nan,-0.1465866666666667
2,0,128,-0.044236794114112854,0.4155849814414978,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5.50089955329895,-0.001966726966202259,0.11244261637330055,10.918298244476318,0.00811561371665448,1.0311049818992615,8.140593672578689e-05,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3,0,192,-0.014761805534362793,0.22884191572666168,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.2652717530727386,0.0011812951415777206,0.04298635944724083,2.515577554702759,0.005095088970847428,1.017231523990631,0.001935295236762613,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4,1,256,-0.04973655194044113,0.1071806475520134,-7.027075290679932,0.18666666666666668,0.0,121.0,0.33884297520661155,0.09090909090909091,0.03305785123966942,0.2727272727272727,0.008264462809917356,0.4628099173553719,0.2809917355371901,0.256198347107438,14.0,0.14049586776859505,0.037121693121693125,0.06611570247933884,0.7741935483870968,0.08444444444444445,0.1688888888888889,nan,0.2253360077738762,-0.0004230774939060211,0.1436994206160307,0.34057047963142395,0.003752059768885374,1.0064054876565933,5.9343668681322015e-06,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5,1,320,-0.038138434290885925,0.07150530815124512,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.11063189245760441,-0.0012861944269388914,0.07537905778735876,0.18087158538401127,0.002523228991776705,0.9365563243627548,2.2079354039306054e-05,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6,1,384,-0.015273894183337688,0.06626992672681808,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.040970050264149904,-0.010982392355799675,0.02405762462876737,0.10961144603788853,0.0024481351720169187,0.8673510551452637,0.0005597591371042654,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7,2,448,-0.06039062887430191,0.04973052442073822,-5.165867328643799,0.31555555555555553,0.0,194.0,0.36082474226804123,0.08762886597938144,0.08247422680412371,0.16494845360824742,0.0,0.5309278350515464,0.211340206185567,0.25773195876288657,33.0,0.17010309278350516,0.04029239766081871,0.015463917525773196,0.6440677966101694,0.08888888888888889,0.18666666666666668,0.22666666666666666,0.21764206141233444,0.0011957124806940556,0.15735649317502975,0.2994677796959877,0.002063677238766104,0.7015542834997177,5.3885431043454446e-05,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8,2,512,-0.061884794384241104,0.03684898465871811,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.06975266709923744,-0.0002987391781061888,0.11470390483736992,0.04986104089766741,0.0019068580295424908,0.7069449126720428,3.234348423575284e-05,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9,3,576,-0.0757979303598404,0.036206431686878204,-10.65730094909668,0.1688888888888889,0.0,160.0,0.23125,0.1375,0.275,0.10625,0.0,0.64375,0.175,0.18125,83.0,0.5125,0.02634920634920635,0.0125,0.475,0.11555555555555555,0.15555555555555556,0.15555555555555556,0.4293407127261162,0.00043098581954836845,0.13722345232963562,0.7463026195764542,0.0016245270671788603,0.7239729464054108,5.395104835770326e-05,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
10,3,640,-0.01834198087453842,0.07948005199432373,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.09551825001835823,4.1165389120578766e-05,0.04924815986305475,0.16722989827394485,0.0021297233179211617,0.744617149233818,2.2446743059845176e-05,0.0,-81.28541108667851,0.035555555555555556,0.0,125.5,0.0,1.0,0.05577777777777777,0.0,0.9442222222222222,0.0,0.0,1.0,0.0,0.0,118.5,0.9043809523809524,0.005703703703703704,0.0,0.0,0.035555555555555556,0.035555555555555556,nan,-81.88,0.035555555555555556,0.0,126.0,0.0,1.0,0.05555555555555555,0.0,0.9444444444444444,0.0,0.0,1.0,0.0,0.0,119.0,0.9047619047619048,0.005185185185185185,0.0,0.0,0.035555555555555556,0.035555555555555556,nan,-0.1465866666666667
