update,episodes_seen,global_step,rollout_ext_reward_mean,rollout_int_reward_mean,train_reward_mean,train_coverage_mean,train_final_health_mean,train_length_mean,train_new_tile_rate_mean,train_revisit_rate_mean,train_wall_hit_rate_mean,train_turn_streak_rate_mean,train_hazard_contact_rate_mean,train_action_forward_rate_mean,train_action_left_rate_mean,train_action_right_rate_mean,train_max_no_new_tile_streak_mean,train_stagnation_step_rate_mean,train_coverage_gain_25_mean,train_turn_oscillation_rate_mean,train_forward_after_turn_success_rate_mean,train_coverage_at_step_50_mean,train_coverage_at_step_100_mean,train_coverage_at_step_150_mean,mean_total_loss,mean_policy_loss,mean_ext_value_loss,mean_int_value_loss,mean_rnd_loss,mean_entropy,eval_reward_mean,eval_coverage_mean,eval_final_health_mean,eval_length_mean,eval_survival_rate,eval_death_rate,eval_new_tile_rate_mean,eval_revisit_rate_mean,eval_wall_hit_rate_mean,eval_turn_streak_rate_mean,eval_hazard_contact_rate_mean,eval_action_forward_rate_mean,eval_action_left_rate_mean,eval_action_right_rate_mean,eval_max_no_new_tile_streak_mean,eval_stagnation_step_rate_mean,eval_coverage_gain_25_mean,eval_turn_oscillation_rate_mean,eval_forward_after_turn_success_rate_mean,eval_coverage_at_step_50_mean,eval_coverage_at_step_100_mean,eval_coverage_at_step_150_mean,holdout_eval_reward_mean,holdout_eval_coverage_mean,holdout_eval_final_health_mean,holdout_eval_length_mean,holdout_eval_survival_rate,holdout_eval_death_rate,holdout_eval_new_tile_rate_mean,holdout_eval_revisit_rate_mean,holdout_eval_wall_hit_rate_mean,holdout_eval_turn_streak_rate_mean,holdout_eval_hazard_contact_rate_mean,holdout_eval_action_forward_rate_mean,holdout_eval_action_left_rate_mean,holdout_eval_action_right_rate_mean,holdout_eval_max_no_new_tile_streak_mean,holdout_eval_stagnation_step_rate_mean,holdout_eval_coverage_gain_25_mean,holdout_eval_turn_oscillation_rate_mean,holdout_eval_forward_after_turn_success_rate_mean,holdout_eval_coverage_at_step_50_mean,holdout_eval_coverage_at_step_100_mean,holdout_eval_coverage_at_step_150_mean,eval_soft_score
61,539,62464,-0.015825839713215828,0.015870993956923485,-2.9143954118092856,0.27185185185185184,-0.3333333333333333,150.5,0.42818091055435303,0.25662651209170845,0.02512770687646693,0.025656703682139344,0.008500991666064663,0.7099351295225284,0.2810819030907176,0.008982967386754004,18.166666666666668,0.18056662706963247,0.04650319582023843,0.0019723865877712033,0.5227282967450546,0.1437037037037037,0.22399999999999998,0.2788888888888889,0.00975641398690641,0.004042621236294508,0.024368101847358048,0.005309775355271995,0.00018567825827631168,0.46554118022322655,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
62,548,63488,-0.026369206607341766,0.018645763397216797,-3.044277615017361,0.2597530864197531,-0.2222222222222222,138.77777777777777,0.44142195857507455,0.2490354286057694,0.03209491992464664,0.024787008223674023,0.01634358980916636,0.7225523071054906,0.26845075250845885,0.008996940386050596,19.444444444444443,0.17642101213030695,0.04432833050915839,0.0,0.5156356118856118,0.13530864197530865,0.21407407407407408,0.3,0.008505021687597036,-0.001688568852841854,0.029863422503694892,0.008448776148725301,0.00022625511337537318,0.4594382718205452,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
63,559,64512,-0.02844349667429924,0.019219353795051575,-2.7691604549234565,0.20727272727272725,-0.36363636363636365,102.9090909090909,0.4602914691680711,0.23141869863620615,0.03068475832745882,0.022635734987025532,0.027962107183040506,0.7223949261317362,0.27457071054728827,0.0030343633209755777,15.363636363636363,0.15412794428103507,0.049851933304696235,0.0,0.5672586746832586,0.13333333333333333,0.22133333333333333,0.2511111111111111,0.013275258708745241,-0.0034185818512924016,0.039870657958090305,0.011895175673998892,0.0002257436135550961,0.4707409664988518,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
64,569,65536,-0.01923399791121483,0.022290851920843124,-2.0219305753707886,0.22844444444444445,-0.5,93.6,0.5719803776864774,0.1933312618985829,0.006214187576373455,0.013742360743630453,0.028546632325578424,0.7715258271614337,0.22753959339931393,0.0009345794392523364,12.4,0.08637106188679106,0.05686666666666666,0.0,0.6643721492428389,0.1595061728395062,0.23822222222222225,0.24888888888888888,0.013928190805017948,-0.0009639966301620007,0.03426693077199161,0.011240870575420558,0.000240066357946489,0.4050891548395157,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
65,578,66560,-0.023697789758443832,0.02548304945230484,-2.7834233707851834,0.24938271604938272,-0.4444444444444444,112.22222222222223,0.5050709852051442,0.23820792160084558,0.021446272306645957,0.013136797129737577,0.019648124040101293,0.7647251791126357,0.22658060809227815,0.008694212795086182,13.555555555555555,0.12442059909928133,0.054430857369855194,0.0,0.6149768038265162,0.14888888888888888,0.23925925925925925,0.39111111111111113,0.016682457295246422,-0.0016778935678303242,0.04159037279896438,0.01171366818016395,0.00027869165569427423,0.42851821705698967,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
66,586,67584,-0.02220384031534195,0.01992654614150524,-2.237926200032234,0.24888888888888888,-0.625,100.375,0.5791033933221841,0.1746146001920431,0.018958456662423857,0.009529783761729907,0.030428863218170538,0.772676450176651,0.22352132657776858,0.0038022232455803724,8.25,0.05943463042140601,0.06318867827123759,0.0,0.7311238257929434,0.1492063492063492,0.2722222222222222,0.39555555555555555,0.009880779776722193,-0.0012545445933938026,0.031431358540430665,0.006880122877191752,0.00022337949121720158,0.41218964383006096,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
67,595,68608,-0.01548629067838192,0.018960025161504745,-2.192474421527651,0.28987654320987655,0.0,134.77777777777777,0.4856444286988045,0.24632949644193808,0.03534996027070679,0.01007997788315277,0.010582405504664546,0.7673238854114494,0.22806004809969524,0.004616066488855392,15.555555555555555,0.14902257083787573,0.0551021362529299,0.0,0.5771137474982919,0.14469135802469135,0.23944444444444446,0.26962962962962966,0.015479791909456253,-0.0021367091685533524,0.043602036545053124,0.007530092785600573,0.00020660439986386336,0.4078083857893944,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
68,604,69632,-0.01153259351849556,0.020341280847787857,-1.7614037063386705,0.2597530864197531,0.0,97.88888888888889,0.5841360766193239,0.18830261108944116,0.02117580708693763,0.010264198609758943,0.021180074707426284,0.7936144947957027,0.19828752559026885,0.008097979614028483,9.0,0.06564846741097587,0.06106305200587202,0.0,0.7354486151708374,0.15061728395061727,0.2733333333333334,nan,0.017201534006744623,-0.0010922523215413094,0.04213421489112079,0.008894294151104987,0.00020485257482505403,0.37126586586236954,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
69,612,70656,-0.020531807094812393,0.019145239144563675,-1.6054992200806737,0.3422222222222222,0.0,140.5,0.5431825194415125,0.2182608300588561,0.03375310914498056,0.0071857776233696154,0.009454140778299008,0.7951964586453493,0.1987861126709292,0.006017428683721497,12.375,0.1003974658503303,0.05629334406870638,0.0,0.6861423776456217,0.16944444444444445,0.2733333333333333,0.35555555555555557,0.007979549700394273,-0.004284886992536485,0.03388895350508392,0.007278341217897832,0.00020525762192846742,0.42622343078255653,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
70,620,71680,-0.012833310291171074,0.019464299082756042,-2.082621917128563,0.27388888888888885,-0.25,116.625,0.5252825574524935,0.22326300044683753,0.024148521935683707,0.011883474145126688,0.014862617180003947,0.7726940798350147,0.22108363958608704,0.006222280578898226,14.5,0.10684530983084528,0.055355295779928135,0.0,0.6263720696469948,0.14833333333333332,0.24962962962962962,0.31999999999999995,0.009783618384972215,-0.0006245672702789307,0.02831192407757044,0.007427602482493967,0.00020154465528321452,0.3831562474370003,-3.7572460632562623,0.26533333333333337,-0.2,118.8,0.0,1.0,0.5228249417426132,0.2476066034912209,0.0651547987616099,0.0,0.015706358107673894,0.8355863439954441,0.16441365600455587,0.0,27.2,0.20464646457318963,0.05545345565835762,0.0,0.6992670984646687,0.1622222222222222,0.2651851851851852,0.3,-4.824250887060165,0.28222222222222226,0.0,119.5,0.0,1.0,0.5824213617731763,0.15059636591919587,0.09645980095368908,0.0,0.022787303774170903,0.8294775286460612,0.1705224713539388,0.0,19.7,0.13952227190490477,0.06291481481481478,0.0,0.7738942837700601,0.16444444444444448,0.25555555555555554,0.33185185185185184,0.5488451747773525
71,627,72704,-0.01904444955289364,0.019266344606876373,-2.687246859073639,0.3066666666666667,-0.42857142857142855,135.85714285714286,0.5069249686142403,0.2329967739312719,0.026425542227068943,0.011769957969966497,0.012472822023761125,0.7663472847725812,0.22961657516015174,0.004036140067267088,18.0,0.14995094776819615,0.05431839112231269,0.0,0.5872401245264813,0.1511111111111111,0.27199999999999996,0.35333333333333333,0.015086887404322624,-0.003232661634683609,0.0457734065130353,0.007083975942805409,0.00020668257639044896,0.4157916307449341,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
72,635,73728,-0.018057528883218765,0.019954202696681023,-1.895269699394703,0.3111111111111111,-0.25,135.5,0.548370046645077,0.20009782051318836,0.02697096711952001,0.010488290489250988,0.014289788134576147,0.7754388342777854,0.22379897060026335,0.0007621951219512195,11.75,0.08392203479194948,0.05866578375878971,0.0,0.6536053466740752,0.16666666666666669,0.2657777777777778,0.3211111111111111,0.016005191719159484,-0.0011842232197523117,0.03826440218836069,0.010973988100886345,0.00020391144244058523,0.3816845826804638,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
73,646,74752,-0.01658380590379238,0.02155878022313118,-2.0789189392870124,0.28929292929292927,-0.45454545454545453,111.81818181818181,0.5922549558340636,0.1691079211307934,0.03592074191150221,0.004963711189307208,0.022202357626996284,0.7972836188763593,0.19855913881137946,0.004157242312261268,13.545454545454545,0.09049631903064942,0.06217735145512923,0.0,0.6666746828553752,0.16242424242424242,0.27555555555555555,0.36888888888888893,0.024349814280867577,0.009574571624398232,0.03295642463490367,0.009099321730900556,0.00021872371507924981,0.3235679231584072,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
74,653,75776,-0.010033808648586273,0.020377878099679947,-1.7772920983178275,0.2857142857142857,-0.5714285714285714,114.57142857142857,0.5939303279792875,0.1755859855635185,0.02043155673338583,0.012870523738133063,0.01986529359862376,0.7899478702761918,0.20292081449454485,0.007131315229263331,11.571428571428571,0.090548937040293,0.06357489952728049,0.0,0.6615679605175403,0.17015873015873015,0.2740740740740741,0.3022222222222222,0.00784017494879663,-0.0015615253942087293,0.0233430580701679,0.008738425560295582,0.00020952224076609127,0.34242817014455795,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
75,662,76800,-0.018337618559598923,0.018966274335980415,-2.0402921901808844,0.33679012345679016,-0.3333333333333333,149.55555555555554,0.5385238006674941,0.2164367064701981,0.03298668288538524,0.006743359260670797,0.012838571959049623,0.7879471900230773,0.2105843244492339,0.001468485527688681,17.0,0.13320307185487051,0.056894867478200814,0.0,0.6267302933859644,0.17728395061728397,0.2577777777777778,0.32666666666666666,0.020329931983724236,0.0064585511572659016,0.034315049182623625,0.007475785561837256,0.0001967747084563598,0.36104049533605576,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
76,671,77824,-0.01868526265025139,0.024496618658304214,-1.088849190208647,0.30765432098765433,-0.1111111111111111,102.44444444444444,0.6773664319877589,0.12027744758958475,0.027005015038660096,0.0011574074074074073,0.019757998965344123,0.8246488946160038,0.17068135229757656,0.004669753086419753,8.555555555555555,0.04733601920412232,0.07272049851996246,0.0,0.7931386242660752,0.17481481481481484,0.2822222222222222,nan,0.07642577588558197,-0.0014211665838956833,0.15369789581745863,0.012608672142960131,0.0002201041061198339,0.2763222213834524,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
77,678,78848,-0.019561491906642914,0.01965833082795143,-3.79078608751297,0.24761904761904763,-0.5714285714285714,102.0,0.5628688638134227,0.18747617082335435,0.05513478257156522,0.01114799117321347,0.02930762776973489,0.8054798172083422,0.18949557120283614,0.005024611588821575,13.857142857142858,0.11002642787378447,0.06081424167105763,0.0,0.6817591204397802,0.16740740740740742,0.2577777777777778,0.24888888888888888,0.03356672381050885,-0.0007204059511423111,0.07326148357242346,0.009043871134053916,0.00019608561524364632,0.3530818037688732,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
78,686,79872,-0.02823067456483841,0.022296935319900513,-3.4789910688996315,0.295,-0.25,129.875,0.49021312483320106,0.20660759144150653,0.1060733194628194,0.005774654645820118,0.012361104323500856,0.802894035737527,0.19190546164049085,0.005200502621982097,20.625,0.1900735557400291,0.052771889213775174,0.0,0.5984942594071001,0.16,0.27259259259259255,0.32666666666666666,0.24630431830883026,-0.006036765873432159,0.5011645681224763,0.015592866111546755,0.00022299423835647758,0.3130317945033312,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
79,695,80896,-0.020536597818136215,0.019834667444229126,-2.5123665663931103,0.2982716049382716,-0.1111111111111111,142.0,0.48779648786417734,0.29615375229051916,0.011343124733929332,0.007199025203951312,0.009141802128579417,0.7952933648886258,0.20044541102256386,0.004261224088810296,23.333333333333332,0.21903841782420075,0.05409381290862773,0.0,0.5556819246008611,0.16888888888888892,0.2634920634920635,0.3362962962962963,0.011981766321696341,-0.000642117578536272,0.028927584644407034,0.007889541739132255,0.00019237051310483366,0.2988525442779064,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
80,702,81920,-0.018357815220952034,0.01834491267800331,-2.197178448949541,0.2761904761904762,-0.2857142857142857,142.42857142857142,0.4352826460120903,0.3341178396770174,0.006294032144769694,0.011025710312021835,0.009156951900633762,0.7756945178338773,0.21871464730170567,0.005590834864416887,21.0,0.23414328506958587,0.047670450428518876,0.0,0.4942312563323202,0.16126984126984129,0.22814814814814813,0.2833333333333333,0.008885625749826431,-0.0010704873129725456,0.027458354248665273,0.007762846420519054,0.00019158875511493534,0.39230378717184067,-3.484235375070571,0.2497777777777778,-0.2,134.2,0.0,1.0,0.45669818472843904,0.30732043453458535,0.03265629501584558,0.0004975124378109452,0.015940394593604124,0.79667491427887,0.20332508572113003,0.0,39.7,0.2925067114350021,0.04852239057239057,0.0,0.5222589702547686,0.1580246913580247,0.23444444444444446,0.24800000000000005,-5.34307227871418,0.22000000000000003,0.0,103.4,0.0,1.0,0.5902123703871545,0.165113620856925,0.0609392007463847,0.0,0.029115612037576462,0.8162651919904642,0.18373480800953582,0.0,25.4,0.1727489849593695,0.06498622144014302,0.0,0.6907865838864166,0.15999999999999998,0.21666666666666667,0.22814814814814813,0.48507231486853447
81,713,82944,-0.015310680493712425,0.026081949472427368,-1.775066316127777,0.263030303030303,-0.09090909090909091,101.9090909090909,0.5987525646495327,0.17841043282248212,0.004230528077071934,0.007033769187023079,0.02146615599543024,0.7813935255490869,0.21653889445665317,0.002067579994259976,12.727272727272727,0.07157526069650486,0.06447022169749442,0.0,0.7165880732458273,0.16444444444444445,0.2577777777777778,0.28444444444444444,0.015337023884057999,-0.001627383753657341,0.031003819312900305,0.013763276278041303,0.00023032321769278497,0.28247321024537086,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
82,719,83968,-0.017400160431861877,0.02119564265012741,-2.4137108524640403,0.26518518518518513,-0.8333333333333334,106.33333333333333,0.5631062685651294,0.19387252306556105,0.02984770484770485,0.0045045045045045045,0.025420967984259125,0.7868264964783953,0.2002757843738856,0.012897719147719146,15.166666666666666,0.1211434875200698,0.057836798787091186,0.0,0.685710553814002,0.1718518518518519,0.2459259259259259,nan,0.019175735767930746,-0.0016178800724446774,0.04309420823119581,0.011971491971053183,0.00021752856446255464,0.3478381223976612,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
83,726,84992,-0.010714524425566196,0.017502697184681892,-2.1089562944003513,0.35746031746031737,-0.14285714285714285,169.0,0.472409351395173,0.2623562674222239,0.022535602804102658,0.009140776754027188,0.006209054169765728,0.7573012216214996,0.23610782412866319,0.006590954249837254,19.857142857142858,0.17757142207191126,0.05006179027816455,0.0,0.5346418527559768,0.1657142857142857,0.25015873015873014,0.32177777777777783,0.01050790585577488,-0.0009095910936594009,0.02944319392554462,0.007749814598355442,0.00016575036352151074,0.36723774299025536,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
84,732,86016,-0.018751028925180435,0.020842598751187325,-2.1902275482813516,0.3081481481481481,-0.6666666666666666,125.0,0.579178641915677,0.1960154848643586,0.0253416149068323,0.004863228558880733,0.01696565482710061,0.8005357416868679,0.19312587447474824,0.006338383838383838,13.333333333333334,0.10100634421744951,0.061836024058246286,0.0,0.6694751016179588,0.1762962962962963,0.24888888888888885,0.35111111111111115,0.02651812694966793,0.0012145653599873185,0.052778237499296665,0.009654583409428596,0.00020206234330544248,0.3057457245886326,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
85,740,87040,-0.017300372943282127,0.018176259472966194,-2.714140884578228,0.33166666666666667,-0.25,156.125,0.5026798411242213,0.25332538260618476,0.036738041879677344,0.004999250774246897,0.008992093736020133,0.7927432656100833,0.20181209242401305,0.0054446419659035915,24.875,0.1889825483993286,0.054183895761101636,0.0008223684210526315,0.5893055479661371,0.15444444444444444,0.2653968253968254,0.304,0.020214105723425746,-0.0009421645663678646,0.048696317709982395,0.007679604983422905,0.0001729604209685931,0.3602328225970268,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
86,749,88064,-0.014726956374943256,0.02035330794751644,-1.4925804403093126,0.31753086419753085,-0.5555555555555556,118.55555555555556,0.6115469509711952,0.18081082775816704,0.025539077478662704,0.001546033274487776,0.01716282712172235,0.8178968562080249,0.17674030549786057,0.005362838294114592,11.0,0.06817106075669602,0.06743964585939893,0.0,0.7395011562129725,0.16790123456790126,0.26592592592592595,0.35407407407407404,0.011848731897771358,-0.002855531289242208,0.03326288191601634,0.007453274272847921,0.0001876827736850828,0.29207493737339973,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
87,757,89088,-0.0198204442858696,0.017803359776735306,-2.4952371837571263,0.29555555555555557,-0.375,123.625,0.5729821160845234,0.18345726245808636,0.044069762587091665,0.004499680161180531,0.019455733799918176,0.8005091411297015,0.19146806626747348,0.00802279260282501,20.125,0.1535294827358205,0.0627235055638417,0.0,0.6692374950943499,0.16952380952380955,0.2787301587301588,0.30444444444444446,0.035436712380032986,-0.002864952723030001,0.07826480269432068,0.010032072896137834,0.0001710172218736261,0.30088935792446136,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
88,764,90112,-0.022564150393009186,0.01776444911956787,-2.756639825446265,0.3079365079365079,-0.14285714285714285,128.57142857142858,0.5546229323917771,0.14928427851217022,0.10326779519970766,0.0,0.012898638995625286,0.807175006103655,0.18375962198679827,0.009065371909546793,18.714285714285715,0.16574816696989578,0.06264291739239981,0.0,0.6314247156352419,0.1676190476190476,0.27199999999999996,0.3392592592592592,0.15845347079448402,-0.011325649917125702,0.3446512119844556,0.007243778265547007,0.00017350682355754543,0.31709379702806473,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
89,773,91136,-0.015806550160050392,0.017401019111275673,-2.8959987428453235,0.3649382716049383,-0.5555555555555556,145.22222222222223,0.5644229540197765,0.17904165282706394,0.08684829940907664,0.006466694883334849,0.009446400310138285,0.8303129062559171,0.16523856137591414,0.0044485323681687115,17.444444444444443,0.13862177961819566,0.06337945012157112,0.0,0.701413444311995,0.17432098765432097,0.2908641975308642,0.384,0.01874733902513981,-0.0013643661513924599,0.04794901283457875,0.004457243223441765,0.0001594022487552138,0.3125413544476032,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
90,782,92160,-0.014452576637268066,0.02164645493030548,-1.3564997845225863,0.2750617283950617,-0.2222222222222222,101.22222222222223,0.6381233955380234,0.20796164242882312,0.006992601941047195,0.0006105006105006105,0.02361803170417751,0.8530776399078938,0.14303324509188017,0.003889115000226111,13.777777777777779,0.1263199318315804,0.07076781614254381,0.0,0.7372969460688759,0.17135802469135802,0.2728888888888889,0.39111111111111113,0.023790878243744373,1.0320451110601425e-05,0.04668483790010214,0.0094703413778916,0.00018383746282779612,0.2240433730185032,-8.735376332306862,0.3177777777777778,-0.3,107.9,0.0,1.0,0.7173848056166304,0.0703688569474559,0.11272432514969828,0.0,0.020470279946086398,0.9004779877137846,0.09952201228621546,0.0,22.9,0.119077971370942,0.07711799587535667,0.0,0.9480219780219781,0.19160493827160494,0.3413333333333333,0.3733333333333333,-7.206183032608031,0.3191111111111111,-0.5,107.8,0.0,1.0,0.6957293033401969,0.10612542049604383,0.09794162926963634,0.0,0.019166080454727834,0.899796353105877,0.10020364689412291,0.0,22.0,0.12962381903208342,0.07483346803108708,0.0,0.9525641025641025,0.19209876543209878,0.3396825396825397,0.3,0.7011193380253469
91,792,93184,-0.011760719120502472,0.02152879536151886,-1.8345964193344115,0.30933333333333335,-0.4,118.4,0.6229468820027938,0.19492876457272598,0.03039906625766008,0.002665816326530612,0.02178208640077795,0.8482747128331798,0.1483770578943378,0.0033482292724823317,17.0,0.1326955245164431,0.0704892438479395,0.0,0.765633116883117,0.17975308641975307,0.2777777777777778,0.34,0.025124723557382822,-0.0013906280510127544,0.050461748614907265,0.011794371996074915,0.0001783091101970058,0.23955081775784492,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
92,800,94208,-0.007556309457868338,0.0211467407643795,-0.21897824844927527,0.375,-0.375,114.875,0.7446966498438116,0.10313800188006039,0.021534547955623984,0.0,0.015126535978176746,0.869369199679496,0.13063080032050403,0.0,8.75,0.035231687343453104,0.08120351292226292,0.0,0.8065972222222223,0.18388888888888888,0.3496296296296297,0.4666666666666667,0.02117800060659647,-0.00187635887414217,0.04295689286664128,0.011451089405454695,0.00017689025480649434,0.21632594242691994,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
